Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Еманжелинская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847					
		12.17%	7.85%	11.13%	12.11%	15.37%	15.19%	10.80%	7.78%	7.88%	10.89%	14.02%	13.34%	11.00%	15.06%	11.36%	13.34%	10.61%	12.25%	14.40%	10.55%	12.62%	13.38%	12.17%	9.68%	11.68%	11.36%	11.64%	11.36%	15.31%	11.36%	13.69%	14.69%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	336	12	11	3	9	15	10	8	11	9	6	14	18	9	10	19	16	17	9	5	6	15	10	0	5	13	4	13	14	24	13	8					
		1.60%	1.45%	1.77%	0.45%	1.16%	1.85%	1.86%	1.73%	1.38%	1.38%	0.92%	1.49%	2.57%	1.43%	1.31%	2.24%	2.02%	1.97%	2.31%	1.82%	0.84%	1.89%	1.20%	0.00%	0.78%	1.82%	0.66%	1.82%	1.93%	3.13%	2.07%	1.12%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10800	500	343	317	359	364	242	324	469	297	311	452	327	334	348	408	400	447	189	157	356	404	390	122	374	397	355	382	343	441	306	342					
		51.34%	60.39%	55.32%	47.38%	46.38%	44.94%	45.07%	69.98%	58.63%	45.55%	47.92%	48.24%	46.71%	52.93%	45.43%	48.17%	50.51%	51.68%	48.59%	57.09%	49.93%	51.01%	46.99%	65.59%	58.26%	55.68%	58.20%	53.58%	47.31%	57.57%	48.73%	47.83%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	78	3	1	3	5	2	3	1	2	1	2	3	4	3	4	5	4	3	3	0	2	5	3	0	1	1	1	2	0	2	5	4					
		0.37%	0.36%	0.16%	0.45%	0.65%	0.25%	0.56%	0.22%	0.25%	0.15%	0.31%	0.32%	0.57%	0.48%	0.52%	0.59%	0.51%	0.35%	0.77%	0.00%	0.28%	0.63%	0.36%	0.00%	0.16%	0.14%	0.16%	0.28%	0.00%	0.26%	0.80%	0.56%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
