Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Буденновская 																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283					
		1.60%	1.41%	2.64%	2.94%	1.62%	2.11%	2.44%	3.78%	0.61%	1.88%	0.93%	1.15%	1.64%	1.23%	1.59%	1.44%	2.03%	1.82%	0.89%	1.63%	2.18%	0.88%	1.23%	5.98%	3.07%	1.35%	1.29%	0.83%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	145	6	4	8	1	1	10	3	4	3	10	24	10	8	4	11	3	9	7	3	2	4	2	1	0	1	3	3					
		0.74%	0.47%	1.05%	1.68%	0.16%	0.14%	1.11%	1.62%	0.30%	0.37%	0.93%	1.72%	1.02%	1.40%	0.48%	0.99%	0.30%	0.91%	3.13%	0.37%	0.87%	0.39%	0.30%	0.85%	0.0%	0.19%	0.48%	1.25%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	628	44	16	20	20	27	29	3	43	37	34	30	23	23	23	35	25	27	7	29	5	35	23	9	26	5	17	13					
		3.21%	3.45%	4.23%	4.21%	3.25%	3.80%	3.22%	1.62%	3.28%	4.64%	3.18%	2.15%	2.36%	4.04%	2.81%	3.16%	2.54%	2.73%	3.13%	3.64%	2.18%	3.45%	3.55%	7.69%	4.44%	0.97%	2.74%	5.41%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	257	8	1	7	4	5	15	4	6	4	26	21	10	18	10	9	29	15	3	3	1	24	8	2	2	6	10	6					
		1.31%	0.62%	0.26%	1.47%	0.65%	0.70%	1.66%	2.16%	0.45%	0.50%	2.43%	1.50%	1.02%	3.16%	1.22%	0.81%	2.95%	1.51%	1.34%	0.37%	0.43%	2.36%	1.23%	1.70%	0.34%	1.16%	1.61%	2.5%					
22	"5. ""За Русь Святую"""	115	9	5	1	2	8	2	2	7	0	4	3	16	4	6	0	6	4	5	4	0	4	16	2	1	0	2	2					
		0.58%	0.70%	1.32%	0.21%	0.32%	1.12%	0.22%	1.08%	0.53%	0.0%	0.37%	0.21%	1.64%	0.70%	0.73%	0.0%	0.61%	0.40%	2.24%	0.50%	0.0%	0.39%	2.47%	1.70%	0.17%	0.0%	0.32%	0.83%					
23	"6. ""Объединенная Российская партия ""Русь"""	52	0	2	2	0	2	2	1	4	3	3	5	1	4	4	4	7	2	1	2	0	0	1	0	1	1	0	0					
		0.26%	0.0%	0.52%	0.42%	0.0%	0.28%	0.22%	0.54%	0.30%	0.37%	0.28%	0.35%	0.10%	0.70%	0.48%	0.36%	0.71%	0.20%	0.44%	0.25%	0.0%	0.0%	0.15%	0.0%	0.17%	0.19%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	125	8	5	7	4	1	10	0	0	6	8	18	12	3	4	9	7	7	0	7	0	3	2	0	1	2	1	0					
		0.64%	0.62%	1.32%	1.47%	0.65%	0.14%	1.11%	0.0%	0.0%	0.75%	0.75%	1.29%	1.23%	0.52%	0.48%	0.81%	0.71%	0.70%	0.0%	0.87%	0.0%	0.29%	0.30%	0.0%	0.17%	0.38%	0.16%	0.0%					
25	"8. ""Народно-республиканская партия России"""	19	0	1	1	1	0	1	0	3	1	1	1	1	1	0	1	0	0	0	0	0	2	0	0	0	1	2	1					
		0.09%	0.0%	0.26%	0.21%	0.16%	0.0%	0.11%	0.0%	0.22%	0.12%	0.09%	0.07%	0.10%	0.17%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.19%	0.32%	0.41%					
26	"9. ""Российская экологическая партия ""Зеленые"""	39	4	0	2	0	1	4	0	4	0	1	3	5	1	2	1	1	0	1	3	0	1	1	1	0	2	1	0					
		0.19%	0.31%	0.0%	0.42%	0.0%	0.14%	0.44%	0.0%	0.30%	0.0%	0.09%	0.21%	0.51%	0.17%	0.24%	0.09%	0.10%	0.0%	0.44%	0.37%	0.0%	0.09%	0.15%	0.85%	0.0%	0.38%	0.16%	0.0%					
27	"10. ""Аграрная партия России"""	2670	183	49	73	42	68	76	18	514	106	57	134	72	31	69	63	55	82	19	179	107	75	91	0	106	172	202	27					
		13.67%	14.37%	12.96%	15.36%	6.82%	9.59%	8.44%	9.72%	39.26%	13.29%	5.34%	9.63%	7.41%	5.45%	8.44%	5.69%	5.59%	8.29%	8.52%	22.48%	46.72%	7.39%	14.06%	0.0%	18.11%	33.39%	32.58%	11.25%					
28	"11. ""Истинные патриоты России"""	151	11	6	22	17	2	2	3	17	0	2	3	6	3	4	5	1	5	0	3	1	3	1	9	11	8	6	0					
		0.77%	0.86%	1.58%	4.63%	2.76%	0.28%	0.22%	1.62%	1.29%	0.0%	0.18%	0.21%	0.61%	0.52%	0.48%	0.45%	0.10%	0.50%	0.0%	0.37%	0.43%	0.29%	0.15%	7.69%	1.88%	1.55%	0.96%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	184	9	8	7	5	5	13	1	2	7	14	19	9	5	9	13	8	14	5	4	0	5	2	1	4	8	2	5					
		0.94%	0.70%	2.11%	1.47%	0.81%	0.70%	1.44%	0.54%	0.15%	0.87%	1.31%	1.36%	0.92%	0.88%	1.10%	1.17%	0.81%	1.41%	2.24%	0.50%	0.0%	0.49%	0.30%	0.85%	0.68%	1.55%	0.32%	2.08%					
30	"13. ""Демократическая партия России"""	81	14	2	4	1	3	5	2	1	1	5	6	2	1	2	2	1	4	1	6	0	7	6	0	3	0	1	1					
		0.41%	1.09%	0.52%	0.84%	0.16%	0.42%	0.55%	1.08%	0.07%	0.12%	0.46%	0.43%	0.20%	0.17%	0.24%	0.18%	0.10%	0.40%	0.44%	0.75%	0.0%	0.69%	0.92%	0.0%	0.51%	0.0%	0.16%	0.41%					
31	"14. ""Великая Россия - Евразийский Союз"""	65	7	2	2	2	3	3	0	3	4	4	2	3	1	1	2	1	0	0	4	0	4	2	0	1	0	14	0					
		0.33%	0.54%	0.52%	0.42%	0.32%	0.42%	0.33%	0.0%	0.22%	0.50%	0.37%	0.14%	0.30%	0.17%	0.12%	0.18%	0.10%	0.0%	0.0%	0.50%	0.0%	0.39%	0.30%	0.0%	0.17%	0.0%	2.25%	0.0%					
32	"15. ""Партия СЛОН"""	37	3	0	1	1	3	2	0	2	1	1	3	0	3	0	4	2	2	1	2	1	1	0	2	1	0	1	0					
		0.18%	0.23%	0.0%	0.21%	0.16%	0.42%	0.22%	0.0%	0.15%	0.12%	0.09%	0.21%	0.0%	0.52%	0.0%	0.36%	0.20%	0.20%	0.44%	0.25%	0.43%	0.09%	0.0%	1.70%	0.17%	0.0%	0.16%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1277	54	19	22	21	29	33	7	58	37	103	142	71	29	77	103	108	116	21	31	10	44	33	2	37	17	34	19					
		6.54%	4.24%	5.02%	4.63%	3.41%	4.09%	3.66%	3.78%	4.43%	4.64%	9.66%	10.20%	7.31%	5.10%	9.42%	9.30%	10.98%	11.74%	9.41%	3.89%	4.36%	4.33%	5.10%	1.70%	6.32%	3.30%	5.48%	7.91%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	77	3	2	3	5	0	9	3	1	4	2	4	4	0	3	4	3	0	1	4	1	7	4	1	3	3	2	1					
		0.39%	0.23%	0.52%	0.63%	0.81%	0.0%	1.0%	1.62%	0.07%	0.50%	0.18%	0.28%	0.41%	0.0%	0.36%	0.36%	0.30%	0.0%	0.44%	0.50%	0.43%	0.69%	0.61%	0.85%	0.51%	0.58%	0.32%	0.41%					
35	"18. ""ЛДПР"""	3351	227	53	55	122	92	142	25	178	177	200	271	186	141	150	173	205	178	34	130	34	186	82	18	79	65	103	45					
		17.16%	17.83%	14.02%	11.57%	19.83%	12.97%	15.77%	13.51%	13.59%	22.20%	18.76%	19.48%	19.15%	24.82%	18.35%	15.62%	20.85%	18.01%	15.24%	16.33%	14.84%	18.34%	12.67%	15.38%	13.50%	12.62%	16.61%	18.75%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	442	22	9	11	20	36	17	2	16	27	23	30	26	9	29	33	16	18	5	7	3	36	15	6	10	5	8	3					
		2.26%	1.72%	2.38%	2.31%	3.25%	5.07%	1.88%	1.08%	1.22%	3.38%	2.15%	2.15%	2.67%	1.58%	3.54%	2.98%	1.62%	1.82%	2.24%	0.87%	1.31%	3.55%	2.31%	5.12%	1.70%	0.97%	1.29%	1.25%					
37	"20. ""Политическая партия ""Единая Россия"""	5758	454	79	138	242	209	290	49	252	268	343	369	286	145	255	402	310	283	79	220	29	296	214	28	185	173	107	53					
		29.50%	35.66%	20.89%	29.05%	39.34%	29.47%	32.22%	26.48%	19.25%	33.62%	32.17%	26.52%	29.45%	25.52%	31.21%	36.31%	31.53%	28.64%	35.42%	27.63%	12.66%	29.19%	33.07%	23.93%	31.62%	33.59%	17.25%	22.08%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	0	1	0	1	2	3	0	5	0	6	2	5	1	2	2	0	1	0	0	1	1	2	0	0	0	1	2					
		0.19%	0.0%	0.26%	0.0%	0.16%	0.28%	0.33%	0.0%	0.38%	0.0%	0.56%	0.14%	0.51%	0.17%	0.24%	0.18%	0.0%	0.10%	0.0%	0.0%	0.43%	0.09%	0.30%	0.0%	0.0%	0.0%	0.16%	0.83%					
39	"22. ""Развитие предпринимательства"""	33	3	1	1	1	0	0	1	2	0	4	3	2	1	0	3	4	0	0	2	1	2	0	0	0	0	1	1					
		0.16%	0.23%	0.26%	0.21%	0.16%	0.0%	0.0%	0.54%	0.15%	0.0%	0.37%	0.21%	0.20%	0.17%	0.0%	0.27%	0.40%	0.0%	0.0%	0.25%	0.43%	0.19%	0.0%	0.0%	0.0%	0.0%	0.16%	0.41%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2488	133	74	43	70	143	145	35	84	54	140	215	136	78	102	145	112	115	23	92	16	213	93	16	78	23	60	50					
		12.74%	10.44%	19.57%	9.05%	11.38%	20.16%	16.11%	18.91%	6.41%	6.77%	13.13%	15.45%	14.00%	13.73%	12.48%	13.09%	11.39%	11.63%	10.31%	11.55%	6.98%	21.00%	14.37%	13.67%	13.33%	4.46%	9.67%	20.83%					
																																		
41	Против всех	709	31	11	20	17	33	48	9	39	33	44	47	33	25	32	50	40	49	7	26	7	31	32	3	7	9	23	3					
		3.63%	2.43%	2.91%	4.21%	2.76%	4.65%	5.33%	4.86%	2.97%	4.14%	4.12%	3.37%	3.39%	4.40%	3.91%	4.51%	4.06%	4.95%	3.13%	3.26%	3.05%	3.05%	4.94%	2.56%	1.19%	1.74%	3.70%	1.25%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
