Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Удомельская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350					
14	Число неиспользованных открепительных удостоверений	123	4	2	3	4	1	0	5	3	3	6	4	0	2	3	0	5	3	1	4	2	4	0	9	9	7	4	3	2	10	8	2	3	3	4					
15	"Число открепительных удостоверений, выданных в ТИК"	45	2	1	3	4	4	6	1	1	2	2	0	3	2	2	3	0	0	0	2	2	0	0	0	2	0	0	1	0	0	1	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																									
18	. Глазьев Сергей Юрьевич	600	13	27	49	29	53	33	40	37	45	44	38	48	45	9	10	0	7	0	3	3	16	5	6	3	2	2	12	5	4	4	1	1	0	6					
		3.04%	2.67%	3.68%	3.15%	2.41%	4.26%	2.91%	3.75%	3.35%	4.39%	3.78%	3.67%	4.11%	3.60%	1.64%	2.67%	0.00%	4.52%	0.00%	1.15%	0.90%	3.08%	4.42%	1.23%	1.32%	1.15%	1.19%	4.53%	1.51%	2.17%	3.10%	0.78%	0.65%	0.00%	1.48%					
19	. Малышкин Олег Александрович	343	16	31	25	21	20	23	15	20	14	18	18	14	26	17	4	4	2	4	4	0	10	1	5	5	6	3	2	3	0	0	4	1	3	4					
		1.74%	3.29%	4.23%	1.61%	1.75%	1.61%	2.03%	1.40%	1.81%	1.37%	1.55%	1.74%	1.20%	2.08%	3.10%	1.07%	1.44%	1.29%	3.81%	1.54%	0.00%	1.93%	0.88%	1.03%	2.20%	3.45%	1.79%	0.75%	0.91%	0.00%	0.00%	3.10%	0.65%	1.31%	0.99%					
20	. Миронов Сергей Михайлович	139	5	4	9	10	8	8	5	10	11	10	3	11	4	4	2	1	2	0	2	2	9	1	3	0	1	1	2	3	1	2	0	0	1	4					
		0.70%	1.03%	0.55%	0.58%	0.83%	0.64%	0.70%	0.47%	0.91%	1.07%	0.86%	0.29%	0.94%	0.32%	0.73%	0.53%	0.36%	1.29%	0.00%	0.77%	0.60%	1.73%	0.88%	0.62%	0.00%	0.57%	0.60%	0.75%	0.91%	0.54%	1.55%	0.00%	0.00%	0.44%	0.99%					
21	. Путин Владимир Владимирович	15573	369	541	1232	961	963	904	845	855	800	889	827	929	1006	432	304	233	131	84	226	246	427	91	382	180	143	115	215	256	160	83	82	122	191	349					
		78.89%	75.77%	73.81%	79.23%	79.88%	77.35%	79.65%	79.12%	77.52%	78.12%	76.31%	79.83%	79.54%	80.42%	78.83%	81.28%	84.12%	84.52%	80.00%	86.92%	73.43%	82.27%	80.53%	78.60%	79.30%	82.18%	68.45%	81.13%	77.34%	86.96%	64.34%	63.57%	79.22%	83.41%	86.17%					
22	. Хакамада Ирина Муцуовна	587	8	9	71	49	65	35	29	39	33	55	37	50	42	4	6	2	0	3	2	4	3	2	10	8	2	0	3	3	2	0	2	5	1	3					
		2.97%	1.64%	1.23%	4.57%	4.07%	5.22%	3.08%	2.72%	3.54%	3.22%	4.72%	3.57%	4.28%	3.36%	0.73%	1.60%	0.72%	0.00%	2.86%	0.77%	1.19%	0.58%	1.77%	2.06%	3.52%	1.15%	0.00%	1.13%	0.91%	1.09%	0.00%	1.55%	3.25%	0.44%	0.74%					
23	. Харитонов Николай Михайлович	1828	72	96	95	72	84	82	99	107	64	90	77	72	80	73	42	36	9	13	23	76	43	9	77	27	16	43	27	50	14	38	38	22	30	32					
		9.26%	14.78%	13.10%	6.11%	5.99%	6.75%	7.22%	9.27%	9.70%	6.25%	7.73%	7.43%	6.16%	6.39%	13.32%	11.23%	13.00%	5.81%	12.38%	8.85%	22.69%	8.29%	7.96%	15.84%	11.89%	9.20%	25.60%	10.19%	15.11%	7.61%	29.46%	29.46%	14.29%	13.10%	7.90%					
																																									
24	Против всех	624	2	25	71	59	51	48	32	33	55	57	36	43	46	8	5	1	4	1	0	2	5	4	1	4	3	4	4	6	1	2	1	2	3	5					
		3.16%	0.41%	3.41%	4.57%	4.90%	4.10%	4.23%	3.00%	2.99%	5.37%	4.89%	3.47%	3.68%	3.68%	1.46%	1.34%	0.36%	2.58%	0.95%	0.00%	0.60%	0.96%	3.54%	0.21%	1.76%	1.72%	2.38%	1.51%	1.81%	0.54%	1.55%	0.78%	1.30%	1.31%	1.23%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
