Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Железногорская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445					
		3.14%	1.95%	4.90%	2.17%	3.04%	2.20%	8.86%	3.04%	0.55%	3.10%	0.0%	2.06%	5.33%	6.45%	3.49%	7.69%	5.32%	3.24%	3.49%	1.77%	2.75%	4.25%	3.79%	0.0%	1.27%	11.66%	3.74%	9.09%	3.15%	1.24%	4.81%	7.47%	2.64%	2.48%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	150	11	1	3	2	14	4	9	3	6	1	3	2	2	4	4	9	9	3	13	4	3	2	0	3	1	11	2	2	12	4	0	0	3					
		1.64%	1.07%	0.98%	3.26%	0.86%	3.08%	2.53%	4.56%	1.67%	1.86%	1.20%	2.06%	0.88%	3.22%	1.26%	5.12%	1.41%	1.39%	1.31%	2.30%	1.83%	0.63%	2.53%	0.0%	1.91%	1.66%	3.17%	3.03%	1.05%	1.06%	2.40%	0.0%	0.0%	1.86%					
22	"5. ""За Русь Святую"""	93	2	0	1	1	4	2	4	4	4	2	0	7	3	2	1	5	5	0	2	3	2	0	0	2	1	8	1	2	17	4	3	0	1					
		1.02%	0.19%	0.0%	1.08%	0.43%	0.88%	1.26%	2.03%	2.23%	1.24%	2.40%	0.0%	3.11%	4.83%	0.63%	1.28%	0.78%	0.77%	0.0%	0.35%	1.37%	0.42%	0.0%	0.0%	1.27%	1.66%	2.30%	1.51%	1.05%	1.51%	2.40%	2.80%	0.0%	0.62%					
23	"6. ""Объединенная Российская партия ""Русь"""	52	7	1	1	0	3	0	3	0	2	4	0	1	0	0	1	2	0	1	5	1	0	1	0	1	3	5	0	1	5	0	1	1	2					
		0.57%	0.68%	0.98%	1.08%	0.0%	0.66%	0.0%	1.52%	0.0%	0.62%	4.81%	0.0%	0.44%	0.0%	0.0%	1.28%	0.31%	0.0%	0.43%	0.88%	0.45%	0.0%	1.26%	0.0%	0.63%	5.0%	1.44%	0.0%	0.52%	0.44%	0.0%	0.93%	0.52%	1.24%					
24	"7. ""Новый курс - Автомобильная Россия"""	55	7	0	2	2	0	1	1	0	0	1	1	2	1	1	0	6	4	0	3	0	4	0	0	0	0	4	0	0	6	5	2	1	1					
		0.60%	0.68%	0.0%	2.17%	0.86%	0.0%	0.63%	0.50%	0.0%	0.0%	1.20%	0.68%	0.88%	1.61%	0.31%	0.0%	0.94%	0.61%	0.0%	0.53%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	1.15%	0.0%	0.0%	0.53%	3.01%	1.86%	0.52%	0.62%					
25	"8. ""Народно-республиканская партия России"""	33	2	0	0	0	0	3	1	0	0	0	0	3	1	4	1	3	1	1	0	0	1	0	0	2	0	3	0	2	2	1	0	0	2					
		0.36%	0.19%	0.0%	0.0%	0.0%	0.0%	1.89%	0.50%	0.0%	0.0%	0.0%	0.0%	1.33%	1.61%	1.26%	1.28%	0.47%	0.15%	0.43%	0.0%	0.0%	0.21%	0.0%	0.0%	1.27%	0.0%	0.86%	0.0%	1.05%	0.17%	0.60%	0.0%	0.0%	1.24%					
26	"9. ""Российская экологическая партия ""Зеленые"""	35	4	0	1	1	1	0	1	2	1	0	0	0	1	2	0	2	1	0	2	0	0	0	0	1	0	1	0	0	4	1	2	6	1					
		0.38%	0.39%	0.0%	1.08%	0.43%	0.22%	0.0%	0.50%	1.11%	0.31%	0.0%	0.0%	0.0%	1.61%	0.63%	0.0%	0.31%	0.15%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.28%	0.0%	0.0%	0.35%	0.60%	1.86%	3.17%	0.62%					
27	"10. ""Аграрная партия России"""	630	30	13	3	31	22	14	4	25	13	6	11	15	2	38	12	30	37	21	32	16	41	7	2	15	5	30	4	9	61	21	14	19	27					
		6.91%	2.93%	12.74%	3.26%	13.47%	4.84%	8.86%	2.03%	13.96%	4.03%	7.22%	7.58%	6.66%	3.22%	12.06%	15.38%	4.70%	5.71%	9.17%	5.68%	7.33%	8.72%	8.86%	6.25%	9.55%	8.33%	8.64%	6.06%	4.73%	5.43%	12.65%	13.08%	10.05%	16.77%					
28	"11. ""Истинные патриоты России"""	14	1	0	0	0	1	0	1	0	1	0	0	0	0	4	1	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0					
		0.15%	0.09%	0.0%	0.0%	0.0%	0.22%	0.0%	0.50%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	1.26%	1.28%	0.47%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	148	5	2	3	1	1	6	4	2	6	1	5	4	0	6	0	14	24	7	6	4	13	1	1	3	2	6	1	2	5	7	0	2	4					
		1.62%	0.48%	1.96%	3.26%	0.43%	0.22%	3.79%	2.03%	1.11%	1.86%	1.20%	3.44%	1.77%	0.0%	1.90%	0.0%	2.19%	3.70%	3.05%	1.06%	1.83%	2.76%	1.26%	3.12%	1.91%	3.33%	1.72%	1.51%	1.05%	0.44%	4.21%	0.0%	1.05%	2.48%					
30	"13. ""Демократическая партия России"""	17	0	0	1	2	1	0	1	0	0	0	0	0	0	1	0	1	0	1	3	1	0	0	0	0	0	1	0	1	0	1	0	2	0					
		0.18%	0.0%	0.0%	1.08%	0.86%	0.22%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.15%	0.0%	0.43%	0.53%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.52%	0.0%	0.60%	0.0%	1.05%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	3	0	0	0	0	2	0	0	0	0	0	0	2	1	1	3	3	2	4	2	2	0	0	0	0	3	1	2	1	0	1	1	0					
		0.37%	0.29%	0.0%	0.0%	0.0%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.22%	0.31%	1.28%	0.47%	0.46%	0.87%	0.71%	0.91%	0.42%	0.0%	0.0%	0.0%	0.0%	0.86%	1.51%	1.05%	0.08%	0.0%	0.93%	0.52%	0.0%					
32	"15. ""Партия СЛОН"""	17	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	1	0	3	0	2	0	0	0	0	1	0	0	0	2	1	1	0					
		0.18%	0.09%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.15%	0.0%	0.53%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	1.20%	0.93%	0.52%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	530	69	7	2	8	33	8	22	16	12	1	2	7	1	33	7	41	52	16	23	15	37	2	0	3	0	14	3	22	52	2	9	5	6					
		5.82%	6.75%	6.86%	2.17%	3.47%	7.26%	5.06%	11.16%	8.93%	3.72%	1.20%	1.37%	3.11%	1.61%	10.47%	8.97%	6.42%	8.03%	6.98%	4.08%	6.88%	7.87%	2.53%	0.0%	1.91%	0.0%	4.03%	4.54%	11.57%	4.63%	1.20%	8.41%	2.64%	3.72%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	66	2	1	0	33	1	3	0	1	1	2	0	4	0	3	0	1	1	0	2	1	2	0	0	0	0	2	0	0	2	1	1	0	2					
		0.72%	0.19%	0.98%	0.0%	14.34%	0.22%	1.89%	0.0%	0.55%	0.31%	2.40%	0.0%	1.77%	0.0%	0.95%	0.0%	0.15%	0.15%	0.0%	0.35%	0.45%	0.42%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.17%	0.60%	0.93%	0.0%	1.24%					
35	"18. ""ЛДПР"""	1442	209	4	12	33	66	10	36	20	81	5	8	36	5	26	8	128	125	28	81	29	102	4	2	21	8	38	11	26	206	22	18	18	16					
		15.83%	20.45%	3.92%	13.04%	14.34%	14.53%	6.32%	18.27%	11.17%	25.15%	6.02%	5.51%	16.0%	8.06%	8.25%	10.25%	20.06%	19.31%	12.22%	14.38%	13.30%	21.70%	5.06%	6.25%	13.37%	13.33%	10.95%	16.66%	13.68%	18.34%	13.25%	16.82%	9.52%	9.93%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	222	24	6	8	8	10	3	7	1	7	2	4	4	0	10	4	17	20	5	8	3	15	0	0	3	3	9	6	7	17	2	4	2	3					
		2.43%	2.34%	5.88%	8.69%	3.47%	2.20%	1.89%	3.55%	0.55%	2.17%	2.40%	2.75%	1.77%	0.0%	3.17%	5.12%	2.66%	3.09%	2.18%	1.42%	1.37%	3.19%	0.0%	0.0%	1.91%	5.0%	2.59%	9.09%	3.68%	1.51%	1.20%	3.73%	1.05%	1.86%					
37	"20. ""Политическая партия ""Единая Россия"""	2447	359	33	34	42	127	14	42	41	55	28	35	79	15	66	20	187	169	72	147	63	109	19	8	46	14	99	14	68	331	28	13	40	30					
		26.87%	35.12%	32.35%	36.95%	18.26%	27.97%	8.86%	21.31%	22.90%	17.08%	33.73%	24.13%	35.11%	24.19%	20.95%	25.64%	29.31%	26.12%	31.44%	26.11%	28.89%	23.19%	24.05%	25.0%	29.29%	23.33%	28.53%	21.21%	35.78%	29.47%	16.86%	12.14%	21.16%	18.63%					
38	"21. ""Российская Конституционно-демократическая партия"""	71	3	1	0	1	1	1	2	1	7	0	1	5	1	6	0	1	0	4	3	1	3	0	1	5	0	1	0	0	10	4	1	4	3					
		0.77%	0.29%	0.98%	0.0%	0.43%	0.22%	0.63%	1.01%	0.55%	2.17%	0.0%	0.68%	2.22%	1.61%	1.90%	0.0%	0.15%	0.0%	1.74%	0.53%	0.45%	0.63%	0.0%	3.12%	3.18%	0.0%	0.28%	0.0%	0.0%	0.89%	2.40%	0.93%	2.11%	1.86%					
39	"22. ""Развитие предпринимательства"""	23	0	1	0	1	1	0	0	0	2	0	1	1	0	1	0	1	1	1	1	2	2	0	0	0	0	2	1	0	3	0	0	1	0					
		0.25%	0.0%	0.98%	0.0%	0.43%	0.22%	0.0%	0.0%	0.0%	0.62%	0.0%	0.68%	0.44%	0.0%	0.31%	0.0%	0.15%	0.15%	0.43%	0.17%	0.91%	0.42%	0.0%	0.0%	0.0%	0.0%	0.57%	1.51%	0.0%	0.26%	0.0%	0.0%	0.52%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1697	164	17	7	33	106	58	36	38	67	21	53	14	6	57	6	84	110	34	148	48	72	33	14	39	9	56	6	18	224	30	11	43	35					
		18.63%	16.04%	16.66%	7.60%	14.34%	23.34%	36.70%	18.27%	21.22%	20.80%	25.30%	36.55%	6.22%	9.67%	18.09%	7.69%	13.16%	17.00%	14.84%	26.28%	22.01%	15.31%	41.77%	43.75%	24.84%	15.0%	16.13%	9.09%	9.47%	19.94%	18.07%	10.28%	22.75%	21.73%					
																																								
41	Против всех	384	61	3	2	6	14	2	5	12	9	4	4	12	4	13	2	25	23	6	25	9	22	1	3	4	1	5	2	2	79	6	6	6	6					
		4.21%	5.96%	2.94%	2.17%	2.60%	3.08%	1.26%	2.53%	6.70%	2.79%	4.81%	2.75%	5.33%	6.45%	4.12%	2.56%	3.91%	3.55%	2.62%	4.44%	4.12%	4.68%	1.26%	9.37%	2.54%	1.66%	1.44%	3.03%	1.05%	7.03%	3.61%	5.60%	3.17%	3.72%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
