Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Хворостянская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	168	11	8	1	3	16	0	2	1	9	9	3	7	9	9	3	2	5	39	23	8					
		1.72%	2.18%	1.36%	1.08%	1.07%	1.96%	0.0%	1.24%	0.58%	1.35%	1.85%	1.03%	2.88%	2.52%	1.21%	1.53%	0.56%	1.17%	2.27%	1.71%	3.61%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	97	8	2	0	0	7	0	4	3	0	7	2	1	10	9	0	1	4	19	20	0					
		0.99%	1.59%	0.34%	0.0%	0.0%	0.85%	0.0%	2.48%	1.74%	0.0%	1.44%	0.68%	0.41%	2.80%	1.21%	0.0%	0.28%	0.94%	1.11%	1.49%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	241	14	11	4	3	33	2	3	5	14	6	10	10	12	15	4	2	14	52	22	5					
		2.47%	2.78%	1.87%	4.34%	1.07%	4.04%	1.98%	1.86%	2.90%	2.11%	1.23%	3.44%	4.11%	3.37%	2.02%	2.05%	0.56%	3.30%	3.03%	1.64%	2.26%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	89	5	9	0	4	6	1	1	1	3	0	1	3	1	17	0	1	0	25	10	1					
		0.91%	0.99%	1.53%	0.0%	1.43%	0.73%	0.99%	0.62%	0.58%	0.45%	0.0%	0.34%	1.23%	0.28%	2.30%	0.0%	0.28%	0.0%	1.46%	0.74%	0.45%					
22	"5. ""За Русь Святую"""	35	2	2	0	0	4	0	2	0	2	2	0	1	2	3	0	1	3	3	8	0					
		0.35%	0.39%	0.34%	0.0%	0.0%	0.49%	0.0%	1.24%	0.0%	0.30%	0.41%	0.0%	0.41%	0.56%	0.40%	0.0%	0.28%	0.70%	0.17%	0.59%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	9	0	0	0	0	3	0	1	0	1	1	0	0	0	1	0	0	0	0	2	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.62%	0.0%	0.15%	0.20%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	27	0	0	1	0	1	0	0	1	2	3	0	0	3	3	0	0	5	3	5	0					
		0.27%	0.0%	0.0%	1.08%	0.0%	0.12%	0.0%	0.0%	0.58%	0.30%	0.61%	0.0%	0.0%	0.84%	0.40%	0.0%	0.0%	1.17%	0.17%	0.37%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	0	3	0	0	2	1	0	1	0	0	0	0	1	0	3	1	2	2	0	0					
		0.16%	0.0%	0.51%	0.0%	0.0%	0.24%	0.99%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	1.53%	0.28%	0.47%	0.11%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	0	0	0	0	3	0	0	3	0	2	2	0	2	1	3	0	0	3	5	0					
		0.24%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	1.74%	0.0%	0.41%	0.68%	0.0%	0.56%	0.13%	1.53%	0.0%	0.0%	0.17%	0.37%	0.0%					
27	"10. ""Аграрная партия России"""	626	29	72	6	15	56	1	6	4	66	37	28	18	9	40	7	28	42	79	69	14					
		6.43%	5.76%	12.28%	6.52%	5.39%	6.86%	0.99%	3.72%	2.32%	9.95%	7.64%	9.65%	7.40%	2.52%	5.41%	3.58%	7.88%	9.90%	4.61%	5.15%	6.33%					
28	"11. ""Истинные патриоты России"""	11	0	3	0	0	1	0	0	0	2	1	0	0	0	2	0	0	1	0	0	1					
		0.11%	0.0%	0.51%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.30%	0.20%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.23%	0.0%	0.0%	0.45%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	78	0	2	3	2	4	0	1	1	25	3	4	1	1	7	0	4	0	9	11	0					
		0.80%	0.0%	0.34%	3.26%	0.71%	0.49%	0.0%	0.62%	0.58%	3.77%	0.61%	1.37%	0.41%	0.28%	0.94%	0.0%	1.12%	0.0%	0.52%	0.82%	0.0%					
30	"13. ""Демократическая партия России"""	22	0	4	0	1	1	0	0	0	3	0	1	1	1	2	0	1	2	3	2	0					
		0.22%	0.0%	0.68%	0.0%	0.35%	0.12%	0.0%	0.0%	0.0%	0.45%	0.0%	0.34%	0.41%	0.28%	0.27%	0.0%	0.28%	0.47%	0.17%	0.14%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	0	6	0	0	0	0	1	0	0	0	0	0	1	0	1	0	3	3	1	4					
		0.20%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.51%	0.0%	0.70%	0.17%	0.07%	1.80%					
32	"15. ""Партия СЛОН"""	9	0	1	0	0	2	0	0	0	1	2	0	0	1	2	0	0	0	0	0	0					
		0.09%	0.0%	0.17%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.15%	0.41%	0.0%	0.0%	0.28%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	442	18	30	7	3	25	4	16	4	15	8	6	10	15	39	8	15	22	102	83	12					
		4.54%	3.57%	5.11%	7.60%	1.07%	3.06%	3.96%	9.93%	2.32%	2.26%	1.65%	2.06%	4.11%	4.21%	5.27%	4.10%	4.22%	5.18%	5.96%	6.20%	5.42%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	0	1	0	2	3	0	0	0	1	6	0	0	0	1	0	0	1	2	0	1					
		0.18%	0.0%	0.17%	0.0%	0.71%	0.36%	0.0%	0.0%	0.0%	0.15%	1.23%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.23%	0.11%	0.0%	0.45%					
35	"18. ""ЛДПР"""	1136	74	65	13	29	102	14	11	19	65	48	39	19	53	87	10	22	45	226	168	27					
		11.67%	14.71%	11.09%	14.13%	10.43%	12.5%	13.86%	6.83%	11.04%	9.80%	9.91%	13.44%	7.81%	14.88%	11.77%	5.12%	6.19%	10.61%	13.20%	12.55%	12.21%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	181	3	3	1	12	19	2	6	5	7	4	3	6	6	10	0	3	9	34	39	9					
		1.86%	0.59%	0.51%	1.08%	4.31%	2.32%	1.98%	3.72%	2.90%	1.05%	0.82%	1.03%	2.46%	1.68%	1.35%	0.0%	0.84%	2.12%	1.98%	2.91%	4.07%					
37	"20. ""Политическая партия ""Единая Россия"""	4612	230	273	33	168	355	61	81	67	349	246	124	87	153	343	103	184	163	850	648	94					
		47.40%	45.72%	46.58%	35.86%	60.43%	43.50%	60.39%	50.31%	38.95%	52.63%	50.82%	42.75%	35.80%	42.97%	46.41%	52.82%	51.83%	38.44%	49.67%	48.43%	42.53%					
38	"21. ""Российская Конституционно-демократическая партия"""	45	0	3	0	3	7	3	0	0	4	2	2	1	0	2	1	1	5	5	6	0					
		0.46%	0.0%	0.51%	0.0%	1.07%	0.85%	2.97%	0.0%	0.0%	0.60%	0.41%	0.68%	0.41%	0.0%	0.27%	0.51%	0.28%	1.17%	0.29%	0.44%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	0	0	0	2	2	0	3	0	1	3	0	2	0	0	1	0	1	1	0	0					
		0.16%	0.0%	0.0%	0.0%	0.71%	0.24%	0.0%	1.86%	0.0%	0.15%	0.61%	0.0%	0.82%	0.0%	0.0%	0.51%	0.0%	0.23%	0.05%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1327	85	72	14	25	90	10	18	42	74	74	56	51	60	102	27	74	71	171	168	43					
		13.64%	16.89%	12.28%	15.21%	8.99%	11.02%	9.90%	11.18%	24.41%	11.16%	15.28%	19.31%	20.98%	16.85%	13.80%	13.84%	20.84%	16.74%	9.99%	12.55%	19.45%					
																											
41	Против всех	406	18	15	9	4	69	2	5	15	17	16	9	16	13	37	5	15	26	65	48	2					
		4.17%	3.57%	2.55%	9.78%	1.43%	8.45%	1.98%	3.10%	8.72%	2.56%	3.30%	3.10%	6.58%	3.65%	5.00%	2.56%	4.22%	6.13%	3.79%	3.58%	0.90%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
