Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Углегорская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	426	7	7	19	4	9	12	20	31	33	33	32	30	32	27	14	5	14	4	15	25	15	15	15	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	196	7	1	19	4	0	5	0	18	19	15	14	16	11	12	3	0	7	4	15	15	3	6	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	74	1	1	0	3	9	2	2	6	1	1	0	2	11	19	1	1	2	1	2	4	1	0	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	230	0	6	0	0	9	7	20	13	14	18	18	14	21	15	11	5	7	0	0	10	12	9	13	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	23	0	0	1	0	1	0	0	3	2	0	2	3	4	2	1	2	0	0	1	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	104	1	2	0	0	2	3	4	12	10	6	7	6	7	10	3	1	12	2	0	4	4	1	2	5					
		0.99%	0.29%	0.58%	0.00%	0.00%	1.05%	1.12%	0.94%	1.66%	0.97%	0.75%	0.82%	0.56%	0.67%	1.36%	0.64%	1.16%	2.43%	1.68%	0.00%	1.14%	2.68%	0.52%	0.81%	5.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	37	1	0	0	1	2	0	1	5	0	1	5	3	7	5	1	0	2	1	1	0	0	0	1	0					
		0.35%	0.29%	0.00%	0.00%	1.69%	1.05%	0.00%	0.24%	0.69%	0.00%	0.12%	0.58%	0.28%	0.67%	0.68%	0.21%	0.00%	0.41%	0.84%	1.59%	0.00%	0.00%	0.00%	0.40%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	0	0	0	0	1	1	0	0	0	2	3	2	1	0	0	0	0	1	0	2	0	0	1	2					
		0.15%	0.00%	0.00%	0.00%	0.00%	0.53%	0.37%	0.00%	0.00%	0.00%	0.25%	0.35%	0.19%	0.10%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	0.57%	0.00%	0.00%	0.40%	2.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2200	39	72	69	14	55	64	101	160	250	213	154	247	222	146	84	10	98	13	8	45	26	44	59	7					
		21.10%	11.50%	20.87%	25.84%	23.73%	28.95%	23.79%	23.82%	22.16%	24.13%	26.53%	18.01%	23.15%	21.28%	19.78%	17.95%	11.63%	19.88%	10.92%	12.70%	12.78%	17.45%	22.68%	23.89%	7.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	0	0	0	0	0	0	1	1	3	3	1	1	3	1	1	0	2	0	0	0	0	0	0	0					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.14%	0.29%	0.37%	0.12%	0.09%	0.29%	0.14%	0.21%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	2	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0					
		0.08%	0.00%	0.58%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.12%	0.00%	0.09%	0.10%	0.00%	0.21%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	769	17	30	11	3	12	23	41	65	109	76	60	65	65	47	31	4	37	14	1	16	6	12	16	8					
		7.37%	5.01%	8.70%	4.12%	5.08%	6.32%	8.55%	9.67%	9.00%	10.52%	9.46%	7.02%	6.09%	6.23%	6.37%	6.62%	4.65%	7.51%	11.76%	1.59%	4.55%	4.03%	6.19%	6.48%	8.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	556	22	19	18	2	4	18	23	37	56	50	43	43	47	60	32	7	23	2	0	15	8	6	18	3					
		5.33%	6.49%	5.51%	6.74%	3.39%	2.11%	6.69%	5.42%	5.12%	5.41%	6.23%	5.03%	4.03%	4.51%	8.13%	6.84%	8.14%	4.67%	1.68%	0.00%	4.26%	5.37%	3.09%	7.29%	3.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	67	2	3	0	2	0	5	1	4	3	2	13	3	10	5	1	0	5	1	2	3	0	0	2	0					
		0.64%	0.59%	0.87%	0.00%	3.39%	0.00%	1.86%	0.24%	0.55%	0.29%	0.25%	1.52%	0.28%	0.96%	0.68%	0.21%	0.00%	1.01%	0.84%	3.17%	0.85%	0.00%	0.00%	0.81%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6442	246	207	165	36	114	148	238	418	591	434	551	672	666	454	307	64	303	84	50	259	105	115	141	74					
		61.78%	72.57%	60.00%	61.80%	61.02%	60.00%	55.02%	56.13%	57.89%	57.05%	54.05%	64.44%	62.98%	63.85%	61.52%	65.60%	74.42%	61.46%	70.59%	79.37%	73.58%	70.47%	59.28%	57.09%	74.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	70	2	1	1	0	0	4	6	8	8	6	2	8	7	6	3	0	5	0	1	1	0	0	0	1					
		0.67%	0.59%	0.29%	0.37%	0.00%	0.00%	1.49%	1.42%	1.11%	0.77%	0.75%	0.23%	0.75%	0.67%	0.81%	0.64%	0.00%	1.01%	0.00%	1.59%	0.28%	0.00%	0.00%	0.00%	1.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
