Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Углегорская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	400	10	11	10	15	11	20	20	20	20	20	20	20	25	23	22	22	10	20	25	10	7	7	15	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	131	0	1	5	10	0	2	6	9	6	2	1	6	8	13	14	1	4	8	22	5	0	3	4	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	68	0	3	4	5	0	0	1	1	2	1	0	3	1	11	5	2	7	4	0	4	5	4	5	0					
14	Число погашенных неиспользованных открепительных удостоверений	269	10	10	5	5	11	18	14	11	14	18	19	14	17	10	8	21	6	12	3	5	7	4	11	16					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	0	1	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1248	28	37	28	4	11	63	41	79	60	93	57	98	142	159	89	59	7	77	3	51	17	15	24	6					
		12.41%	14.36%	14.86%	13.33%	8.00%	5.82%	10.96%	7.81%	12.99%	12.88%	15.50%	11.05%	11.30%	13.04%	15.20%	13.38%	12.07%	10.94%	12.44%	6.52%	13.60%	11.89%	8.11%	11.06%	8.96%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1640	19	25	25	6	34	100	80	105	82	99	84	150	190	191	93	81	8	112	6	59	19	26	39	7					
		16.31%	9.74%	10.04%	11.90%	12.00%	17.99%	17.39%	15.24%	17.27%	17.60%	16.50%	16.28%	17.30%	17.45%	18.26%	13.98%	16.56%	12.50%	18.09%	13.04%	15.73%	13.29%	14.05%	17.97%	10.45%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	103	0	2	1	0	3	5	6	10	6	7	4	11	13	6	5	5	0	7	0	3	3	1	4	1					
		1.02%	0.00%	0.80%	0.48%	0.00%	1.59%	0.87%	1.14%	1.64%	1.29%	1.17%	0.78%	1.27%	1.19%	0.57%	0.75%	1.02%	0.00%	1.13%	0.00%	0.80%	2.10%	0.54%	1.84%	1.49%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2582	64	60	75	15	53	179	172	175	125	185	157	205	242	243	139	104	12	158	3	59	27	44	78	8					
		25.68%	32.82%	24.10%	35.71%	30.00%	28.04%	31.13%	32.76%	28.78%	26.82%	30.83%	30.43%	23.64%	22.22%	23.23%	20.90%	21.27%	18.75%	25.53%	6.52%	15.73%	18.88%	23.78%	35.94%	11.94%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	158	3	5	4	0	8	16	5	10	5	4	12	12	23	19	9	4	1	11	0	3	0	4	0	0					
		1.57%	1.54%	2.01%	1.90%	0.00%	4.23%	2.78%	0.95%	1.64%	1.07%	0.67%	2.33%	1.38%	2.11%	1.82%	1.35%	0.82%	1.56%	1.78%	0.00%	0.80%	0.00%	2.16%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4114	78	115	75	22	76	194	215	215	183	191	192	379	446	407	319	226	36	241	34	191	75	91	69	44					
		40.91%	40.00%	46.18%	35.71%	44.00%	40.21%	33.74%	40.95%	35.36%	39.27%	31.83%	37.21%	43.71%	40.96%	38.91%	47.97%	46.22%	56.25%	38.93%	73.91%	50.93%	52.45%	49.19%	31.80%	65.67%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	58	0	0	0	0	1	6	2	6	0	9	3	2	7	8	7	3	0	2	0	2	0	0	0	0					
		0.58%	0.00%	0.00%	0.00%	0.00%	0.53%	1.04%	0.38%	0.99%	0.00%	1.50%	0.58%	0.23%	0.64%	0.76%	1.05%	0.61%	0.00%	0.32%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
