8	Число бюллетеней в стационарных ящиках для голосования	73523	593	1206	890	1508	328	1210	1084	1206	969	1069	1002	1232	1343	1553	1472	1465	1552	1438	1348	1432	1488	1279	1800	1697	1860	1244	146	337	1286	1249	1060	1026	1090	1315	1129	1164	931	708	1317	810	768	1031	1547	1335	1330	1545	1301	1312	1140	1085	1239	1330	1331	1366	1073	1283	1061	1113	1054	1101	419	784	399	197	89	218	236									
9	Число недействительных избирательных бюллетеней	859	6	13	5	23	11	16	10	3	11	14	18	14	11	23	13	21	14	25	20	25	24	16	18	25	25	4	1	1	19	21	9	0	16	15	9	9	10	10	7	16	13	6	14	11	7	17	23	16	6	15	21	6	15	12	17	15	7	9	32	18	6	3	14	5	0	0	0									
10	Число действительных избирательных бюллетеней	81150	756	1332	985	1654	818	1287	1492	1259	1067	1131	1140	1385	1381	1695	1636	1546	1583	1462	1438	1639	1543	1320	1854	1781	1974	1648	164	406	1470	1402	1159	1058	1142	1522	1210	1219	983	738	1490	943	1018	1165	1609	1390	1494	1610	1453	1387	1286	1164	1255	1469	1402	1390	1155	1343	1093	1154	1242	1258	483	841	652	444	154	291	236									
11	Число полученных открепительных  удостоверений	3340	45	65	55	58	15	61	41	70	70	73	53	58	60	60	70	58	75	61	70	70	39	38	38	42	73	55	35	35	48	70	45	60	55	70	48	55	45	45	73	45	45	55	73	76	58	70	57	58	58	58	50	58	38	38	48	63	48	48	38	48	18	35	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3298	45	65	53	58	15	61	41	70	70	73	53	58	60	60	70	58	75	61	70	70	39	38	38	42	73	55	11	35	48	68	45	60	55	70	48	55	45	41	73	45	45	55	73	76	58	70	57	58	58	58	50	58	38	38	48	63	48	48	37	48	18	26	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3502	14	8	17	41	7	74	34	19	93	52	29	27	20	68	58	98	64	142	59	45	100	85	30	80	71	23	7	10	65	46	72	25	21	33	22	65	40	25	68	82	30	33	73	71	49	41	190	190	24	55	32	30	61	84	48	108	24	20	53	37	11	62	106	38	58	15	20									
14	Число неиспользованных открепительных удостоверений	42	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	1510	18	27	35	29	4	32	21	22	26	26	22	32	28	34	37	14	30	46	27	32	30	32	37	46	22	19	1	3	15	31	21	20	20	33	15	35	12	4	36	33	15	16	16	25	11	16	17	17	27	20	60	29	23	30	31	23	22	25	29	31	12	8	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																														
19	Жириновский Владимир Вольфович	5463	60	11	19	115	50	107	131	84	35	74	89	113	105	89	53	102	79	63	46	54	108	88	38	125	139	126	15	25	77	102	126	99	84	108	85	65	80	44	108	85	98	105	118	140	141	86	97	103	87	111	140	127	50	96	88	72	131	106	83	108	39	60	29	15	3	8	16									
		6.66%	7.87%	0.82%	1.92%	6.86%	6.03%	8.21%	8.72%	6.66%	3.25%	6.46%	7.69%	8.08%	7.54%	5.18%	3.21%	6.51%	4.95%	4.24%	3.16%	3.25%	6.89%	6.59%	2.03%	6.92%	6.95%	7.63%	9.09%	6.14%	5.17%	7.17%	10.79%	9.36%	7.25%	7.03%	6.97%	5.29%	8.06%	5.88%	7.21%	8.86%	9.51%	8.97%	7.27%	9.99%	9.39%	5.29%	6.57%	7.34%	6.73%	9.41%	10.97%	8.61%	3.53%	6.85%	7.51%	5.30%	11.91%	9.11%	6.51%	8.46%	7.98%	7.11%	4.35%	3.34%	1.95%	2.75%	6.78%									
20	Зюганов Геннадий Андреевич	14328	143	246	213	275	74	282	193	217	217	221	261	329	327	271	249	294	266	328	102	280	283	233	294	306	347	336	35	69	169	286	204	205	196	316	217	201	196	139	365	176	232	241	264	286	241	253	268	172	265	231	245	194	98	288	229	168	221	211	218	257	92	157	73	35	5	22	1									
		17.47%	18.77%	18.29%	21.52%	16.40%	8.93%	21.64%	12.85%	17.19%	20.13%	19.30%	22.54%	23.52%	23.49%	15.77%	15.10%	18.76%	16.66%	22.06%	6.99%	16.83%	18.06%	17.44%	15.71%	16.94%	17.36%	20.34%	21.21%	16.95%	11.35%	20.10%	17.47%	19.38%	16.93%	20.56%	17.80%	16.37%	19.74%	18.58%	24.38%	18.35%	22.50%	20.58%	16.27%	20.41%	16.06%	15.55%	18.16%	12.26%	20.51%	19.59%	19.20%	13.15%	6.92%	20.54%	19.54%	12.37%	20.09%	18.14%	17.11%	20.14%	18.81%	18.60%	10.96%	7.80%	3.25%	7.56%	0.42%									
21	Миронов Сергей Михайлович	3957	30	12	36	70	22	48	38	48	30	41	54	91	79	97	51	82	87	87	126	61	72	61	100	79	103	93	4	23	84	66	82	32	74	84	97	33	40	53	69	51	34	54	90	96	78	84	67	93	77	55	69	64	32	80	76	62	57	67	63	66	19	39	20	16	6	2	1									
		4.83%	3.94%	0.89%	3.64%	4.17%	2.65%	3.68%	2.53%	3.80%	2.78%	3.58%	4.66%	6.50%	5.68%	5.65%	3.09%	5.23%	5.45%	5.85%	8.64%	3.67%	4.59%	4.57%	5.34%	4.37%	5.15%	5.63%	2.42%	5.65%	5.64%	4.64%	7.02%	3.02%	6.39%	5.47%	7.96%	2.69%	4.03%	7.09%	4.61%	5.32%	3.30%	4.61%	5.55%	6.85%	5.20%	5.16%	4.54%	6.63%	5.96%	4.66%	5.41%	4.34%	2.26%	5.71%	6.48%	4.57%	5.18%	5.76%	4.95%	5.17%	3.89%	4.62%	3.00%	3.56%	3.90%	0.69%	0.42%									
22	Прохоров Михаил Дмитриевич	4126	12	75	16	87	30	93	16	54	30	56	81	109	94	119	93	127	75	101	46	63	125	105	33	135	63	125	11	23	90	81	58	16	18	149	72	21	60	33	54	58	58	96	120	97	12	45	115	79	106	70	94	71	17	87	45	30	70	47	26	36	27	27	19	13	4	3	5									
		5.03%	1.57%	5.58%	1.62%	5.19%	3.62%	7.14%	1.07%	4.28%	2.78%	4.89%	6.99%	7.79%	6.75%	6.93%	5.64%	8.10%	4.70%	6.79%	3.16%	3.79%	7.98%	7.86%	1.76%	7.48%	3.15%	7.57%	6.67%	5.65%	6.04%	5.69%	4.97%	1.51%	1.55%	9.69%	5.91%	1.71%	6.04%	4.41%	3.61%	6.05%	5.63%	8.20%	7.39%	6.92%	0.80%	2.77%	7.79%	5.63%	8.20%	5.94%	7.37%	4.81%	1.20%	6.21%	3.84%	2.21%	6.36%	4.04%	2.04%	2.82%	5.52%	3.20%	2.85%	2.90%	2.60%	1.03%	2.12%									
23	Путин Владимир Владимирович	53276	511	988	701	1107	642	757	1114	856	755	739	655	743	776	1119	1190	941	1076	883	1118	1181	955	833	1389	1136	1322	968	99	266	1050	867	689	706	770	865	739	899	607	469	894	573	596	669	1017	771	1022	1142	906	940	751	697	707	1013	1205	839	717	1011	614	723	852	791	306	558	511	365	136	256	213									
		64.96%	67.06%	73.46%	70.81%	66.01%	77.44%	58.10%	74.17%	67.83%	70.04%	64.54%	56.56%	53.11%	55.75%	65.13%	72.16%	60.05%	67.38%	59.38%	76.68%	70.97%	60.94%	62.35%	74.20%	62.90%	66.13%	58.60%	60.00%	65.36%	70.52%	60.93%	58.99%	66.73%	66.49%	56.28%	60.62%	73.21%	61.13%	62.70%	59.72%	59.75%	57.81%	57.13%	62.66%	55.03%	68.09%	70.19%	61.38%	66.99%	58.13%	59.12%	55.41%	68.68%	85.04%	59.84%	61.18%	74.45%	55.82%	62.17%	66.88%	61.99%	62.58%	66.11%	76.73%	81.29%	88.31%	87.97%	90.25%									
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
