Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Нижнедевицкая																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134					
		21.54%	33.26%	29.35%	37.63%	20.50%	18.13%	21.05%	9.60%	15.54%	22.08%	6.62%	21.22%	17.26%	12.97%	16.00%	12.11%	15.43%	17.55%	16.04%	13.75%	35.71%	24.14%	17.51%	7.83%	9.35%	21.10%	26.92%	19.31%	25.00%	27.32%	21.37%	22.14%	13.78%	14.58%	34.58%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	114	23	11	8	6	6	4	1	1	6	2	3	6	2	6	1	5	1	1	0	3	2	0	1	1	1	1	0	3	2	2	1	0	1	3					
		0.91%	1.73%	0.90%	1.72%	1.86%	1.65%	1.32%	0.51%	0.26%	1.32%	0.70%	0.87%	1.95%	0.50%	2.40%	0.45%	1.33%	0.53%	0.25%	0.00%	3.06%	0.77%	0.00%	0.22%	0.93%	0.32%	0.24%	0.00%	1.29%	1.03%	0.81%	0.23%	0.00%	0.26%	1.40%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7283	495	535	195	179	247	176	158	293	253	248	203	196	288	164	160	215	129	264	158	48	141	269	311	76	161	219	194	120	110	165	276	302	255	80					
		58.05%	37.33%	43.74%	41.94%	55.59%	67.86%	57.89%	79.80%	75.91%	55.85%	86.41%	59.01%	63.84%	71.82%	65.60%	71.75%	57.18%	68.62%	66.17%	65.83%	48.98%	54.02%	71.35%	69.57%	71.03%	52.27%	52.64%	55.91%	51.72%	56.70%	66.53%	64.34%	71.73%	65.22%	37.38%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	39	4	2	0	1	4	2	1	1	1	0	1	3	4	0	0	1	0	1	0	1	2	2	1	0	1	1	0	1	0	0	1	2	0	1					
		0.31%	0.30%	0.16%	0.00%	0.31%	1.10%	0.66%	0.51%	0.26%	0.22%	0.00%	0.29%	0.98%	0.99%	0.00%	0.00%	0.27%	0.00%	0.25%	0.00%	1.02%	0.77%	0.53%	0.22%	0.00%	0.32%	0.24%	0.00%	0.43%	0.00%	0.00%	0.23%	0.48%	0.00%	0.47%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
