Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Белозерская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №60	УИК №61	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86					
		0.70%	0.30%	1.01%	0.27%	0.50%	0.24%	0.44%	0.80%	0.57%	3.04%	1.14%	0.54%	0.51%	0.00%	0.99%	1.33%	3.66%	0.31%	1.33%	0.70%	1.05%	0.53%	0.00%	3.68%	0.47%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1382	47	52	132	25	158	166	197	140	46	22	14	34	46	17	9	17	63	22	33	11	33	7	24	67					
		16.77%	14.16%	13.13%	17.96%	12.50%	19.01%	18.44%	19.60%	15.96%	17.49%	12.57%	7.57%	17.26%	26.44%	16.83%	12.00%	20.73%	19.69%	14.67%	11.50%	11.58%	17.37%	6.73%	17.65%	15.58%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	118	6	4	8	2	20	18	17	18	4	0	1	2	1	2	0	0	0	1	2	5	3	0	3	1					
		1.43%	1.81%	1.01%	1.09%	1.00%	2.41%	2.00%	1.69%	2.05%	1.52%	0.00%	0.54%	1.02%	0.57%	1.98%	0.00%	0.00%	0.00%	0.67%	0.70%	5.26%	1.58%	0.00%	2.21%	0.23%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2951	160	146	210	87	243	260	283	267	95	72	101	108	89	45	32	41	137	63	136	42	82	59	41	152					
		35.81%	48.19%	36.87%	28.57%	43.50%	29.24%	28.89%	28.16%	30.44%	36.12%	41.14%	54.59%	54.82%	51.15%	44.55%	42.67%	50.00%	42.81%	42.00%	47.39%	44.21%	43.16%	56.73%	30.15%	35.35%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	43	2	4	6	3	4	6	4	2	0	2	1	1	1	0	0	2	0	0	1	2	1	0	0	1					
		0.52%	0.60%	1.01%	0.82%	1.50%	0.48%	0.67%	0.40%	0.23%	0.00%	1.14%	0.54%	0.51%	0.57%	0.00%	0.00%	2.44%	0.00%	0.00%	0.35%	2.11%	0.53%	0.00%	0.00%	0.23%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
