Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																							
Дата голосования: 07.12.2003 0:00:00																																																							
																																																							
Наименование Избирательной комиссии:    Баганская																																																							
																																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																							
																																																							
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48					
		0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.35%	0.49%	1.28%	0.65%	0.30%	0.93%	0.73%	0.4%	0.0%	0.0%	0.0%	1.66%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	1.21%	1.25%					
25	"8. ""Народно-республиканская партия России"""	31	0	1	1	0	4	4	0	1	0	1	0	0	1	1	0	0	2	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	0	1	3	0	0	1	2	0	0	0	0					
		0.32%	0.0%	0.8%	1.11%	0.0%	8.69%	1.59%	0.0%	0.35%	0.0%	0.32%	0.0%	0.0%	0.46%	0.24%	0.0%	0.0%	2.08%	0.0%	0.83%	0.54%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.29%	0.42%	0.0%	0.0%	0.0%	0.99%	2.20%	0.0%	0.0%	0.29%	0.38%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	0	0	0	0	2	0	0	0	1	1	2	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.32%	0.32%	0.61%	1.39%	0.0%	0.0%	0.0%	0.0%	1.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.21%	0.0%	0.73%	0.0%	0.0%	0.29%	0.0%	0.0%	2.17%	0.0%	1.25%					
27	"10. ""Аграрная партия России"""	1022	60	2	12	2	0	37	20	30	31	26	25	29	15	26	19	9	8	20	19	15	11	10	9	9	10	9	39	45	13	23	22	30	20	38	57	9	28	60	16	14	8	3	45	57	13	3	8	8					
		10.55%	14.45%	1.6%	13.33%	5.71%	0.0%	14.74%	5.74%	10.67%	7.69%	8.36%	8.19%	8.92%	6.97%	6.35%	7.6%	7.96%	8.33%	11.83%	15.83%	8.10%	12.94%	6.94%	23.07%	15.25%	9.70%	8.82%	12.5%	16.42%	15.66%	20.90%	6.32%	17.54%	10.92%	11.17%	12.05%	6.04%	17.61%	12.87%	15.84%	10.29%	11.11%	2.63%	13.15%	10.87%	13.40%	6.52%	9.75%	10.0%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.59%	0.83%	0.0%	0.0%	0.69%	2.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	311	12	4	2	1	12	1	6	4	8	7	4	7	1	9	4	6	19	9	24	7	11	14	1	13	1	6	7	9	0	2	3	1	7	4	9	15	5	9	2	4	10	3	2	10	4	6	3	3					
		3.21%	2.89%	3.2%	2.22%	2.85%	26.08%	0.39%	1.72%	1.42%	1.98%	2.25%	1.31%	2.15%	0.46%	2.20%	1.6%	5.30%	19.79%	5.32%	20.0%	3.78%	12.94%	9.72%	2.56%	22.03%	0.97%	5.88%	2.24%	3.28%	0.0%	1.81%	0.86%	0.58%	3.82%	1.17%	1.90%	10.06%	3.14%	1.93%	1.98%	2.94%	13.88%	2.63%	0.58%	1.90%	4.12%	13.04%	3.65%	3.75%					
30	"13. ""Демократическая партия России"""	24	0	0	1	1	0	2	2	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2	1	1	1	0	0	0	1	3	1	0	0	0					
		0.24%	0.0%	0.0%	1.11%	2.85%	0.0%	0.79%	0.57%	0.71%	0.0%	0.32%	0.0%	0.30%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.21%	1.34%	0.62%	0.21%	0.99%	0.0%	0.0%	0.0%	0.29%	0.57%	1.03%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	0	1	1	0	0	0	2	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	2	0	0	2	2	0	0	0	0					
		0.19%	0.0%	0.8%	1.11%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.64%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	1.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.21%	0.0%	1.47%	0.0%	0.0%	0.58%	0.38%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	12	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	2.85%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.4%	1.76%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.98%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.29%	0.19%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	435	16	7	7	2	0	7	18	19	25	23	32	18	15	17	15	2	1	6	2	15	4	8	1	4	0	1	27	9	1	4	17	4	2	23	18	7	3	20	0	4	1	2	17	7	2	0	1	1					
		4.49%	3.85%	5.6%	7.77%	5.71%	0.0%	2.78%	5.17%	6.76%	6.20%	7.39%	10.49%	5.53%	6.97%	4.15%	6.0%	1.76%	1.04%	3.55%	1.66%	8.10%	4.70%	5.55%	2.56%	6.77%	0.0%	0.98%	8.65%	3.28%	1.20%	3.63%	4.88%	2.33%	1.09%	6.76%	3.80%	4.69%	1.88%	4.29%	0.0%	2.94%	1.38%	1.75%	4.97%	1.33%	2.06%	0.0%	1.21%	1.25%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	7	1	0	0	1	1	2	1	1	0	0	3	0	1	2	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	3	0	0	0	0	0	3	0	3	0	6	3	2	2	1	0					
		0.49%	1.68%	0.8%	0.0%	0.0%	2.17%	0.39%	0.57%	0.35%	0.24%	0.0%	0.0%	0.92%	0.0%	0.24%	0.8%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.98%	0.32%	0.0%	0.0%	0.0%	0.0%	0.58%	1.63%	0.0%	0.0%	0.0%	0.0%	0.0%	2.97%	0.0%	4.16%	0.0%	1.75%	0.57%	2.06%	4.34%	1.21%	0.0%					
35	"18. ""ЛДПР"""	1413	47	20	8	5	8	26	58	44	56	42	46	54	38	51	43	18	11	23	11	17	16	12	3	1	12	30	70	39	5	7	46	24	25	34	85	12	24	79	8	17	10	17	44	123	17	9	7	11					
		14.58%	11.32%	16.0%	8.88%	14.28%	17.39%	10.35%	16.66%	15.65%	13.89%	13.50%	15.08%	16.61%	17.67%	12.46%	17.2%	15.92%	11.45%	13.60%	9.16%	9.18%	18.82%	8.33%	7.69%	1.69%	11.65%	29.41%	22.43%	14.23%	6.02%	6.36%	13.21%	14.03%	13.66%	10.0%	17.97%	8.05%	15.09%	16.95%	7.92%	12.49%	13.88%	14.91%	12.86%	23.47%	17.52%	19.56%	8.53%	13.75%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	200	15	4	4	0	1	5	9	13	11	3	7	13	9	9	6	1	1	1	1	7	0	1	3	2	1	0	3	1	1	1	6	2	3	9	8	2	2	0	0	1	4	0	12	14	0	2	2	0					
		2.06%	3.61%	3.2%	4.44%	0.0%	2.17%	1.99%	2.58%	4.62%	2.72%	0.96%	2.29%	4.0%	4.18%	2.20%	2.4%	0.88%	1.04%	0.59%	0.83%	3.78%	0.0%	0.69%	7.69%	3.38%	0.97%	0.0%	0.96%	0.36%	1.20%	0.90%	1.72%	1.16%	1.63%	2.64%	1.69%	1.34%	1.25%	0.0%	0.0%	0.73%	5.55%	0.0%	3.50%	2.67%	0.0%	4.34%	2.43%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3121	126	54	26	18	16	111	97	73	103	61	78	78	52	117	62	31	28	54	20	43	24	55	14	14	38	18	82	102	28	45	195	87	73	171	178	60	81	184	17	45	14	62	70	140	38	4	20	14					
		32.22%	30.36%	43.2%	28.88%	51.42%	34.78%	44.22%	27.87%	25.97%	25.55%	19.61%	25.57%	24.0%	24.18%	28.60%	24.8%	27.43%	29.16%	31.95%	16.66%	23.24%	28.23%	38.19%	35.89%	23.72%	36.89%	17.64%	26.28%	37.22%	33.73%	40.90%	56.03%	50.87%	39.89%	50.29%	37.63%	40.26%	50.94%	39.48%	16.83%	33.08%	19.44%	54.38%	20.46%	26.71%	39.17%	8.69%	24.39%	17.5%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	2.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.21%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	1	0	0	0	0	0	0	0	1	1	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0					
		0.12%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.32%	0.32%	0.30%	0.46%	0.48%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1647	99	12	10	1	1	19	63	60	71	68	62	62	34	81	46	29	10	20	20	50	11	29	2	9	28	24	41	32	12	23	36	6	35	26	73	28	7	57	39	15	13	14	94	105	9	15	22	24					
		17.00%	23.85%	9.6%	11.11%	2.85%	2.17%	7.56%	18.10%	21.35%	17.61%	21.86%	20.32%	19.07%	15.81%	19.80%	18.4%	25.66%	10.41%	11.83%	16.66%	27.02%	12.94%	20.13%	5.12%	15.25%	27.18%	23.52%	13.14%	11.67%	14.45%	20.90%	10.34%	3.50%	19.12%	7.64%	15.43%	18.79%	4.40%	12.23%	38.61%	11.02%	18.05%	12.28%	27.48%	20.03%	9.27%	32.60%	26.82%	30.0%					
																																																							
41	Против всех	422	13	8	6	2	1	4	22	7	17	17	21	15	15	29	16	4	2	5	4	18	2	7	2	2	5	4	13	10	10	5	9	5	9	5	14	6	1	7	9	12	4	3	15	14	2	3	11	7					
		4.35%	3.13%	6.4%	6.66%	5.71%	2.17%	1.59%	6.32%	2.49%	4.21%	5.46%	6.88%	4.61%	6.97%	7.09%	6.4%	3.53%	2.08%	2.95%	3.33%	9.72%	2.35%	4.86%	5.12%	3.38%	4.85%	3.92%	4.16%	3.64%	12.04%	4.54%	2.58%	2.92%	4.91%	1.47%	2.95%	4.02%	0.62%	1.50%	8.91%	8.82%	5.55%	2.63%	4.38%	2.67%	2.06%	6.52%	13.41%	8.75%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
