Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Похвистневская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398					
11	Число полученных открепительных  удостоверений	661	42	13	8	37	0	21	80	13	32	10	7	7	10	17	25	3	21	21	10	8	65	8	28	46	4	35	5	8	15	25	4	20	13					
12	Число выданных открепительных удостоверений	657	42	13	8	37	0	21	80	11	32	10	7	7	10	17	25	3	21	21	10	8	65	8	28	44	4	35	5	8	15	25	4	20	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	208	5	5	10	2	5	9	13	9	14	7	1	3	6	13	5	3	5	5	3	4	18	3	12	5	1	9	4	5	3	10	3	6	2					
14	Число неиспользованных открепительных удостоверений	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	377	31	12	2	28	2	2	30	3	13	6	7	2	8	13	4	1	4	5	9	1	53	7	10	41	1	27	0	0	11	21	3	11	9					
		2.03%	3.70%	2.94%	1.12%	2.99%	1.30%	0.61%	2.72%	0.81%	1.84%	3.85%	2.61%	1.40%	1.62%	1.61%	0.72%	0.93%	0.34%	0.55%	4.29%	0.22%	3.13%	2.13%	1.26%	2.89%	0.62%	2.14%	0.00%	0.00%	1.81%	2.79%	1.69%	2.24%	2.34%					
19	. Малышкин Олег Александрович	450	30	15	9	20	0	6	24	5	14	2	5	1	31	24	8	5	5	2	4	16	56	6	11	48	5	21	0	0	12	34	7	8	16					
		2.42%	3.58%	3.68%	5.03%	2.13%	0.00%	1.83%	2.17%	1.36%	1.99%	1.28%	1.87%	0.70%	6.28%	2.97%	1.45%	4.63%	0.42%	0.22%	1.90%	3.44%	3.31%	1.83%	1.38%	3.38%	3.09%	1.66%	0.00%	0.00%	1.98%	4.51%	3.93%	1.63%	4.17%					
20	. Миронов Сергей Михайлович	137	11	2	3	12	1	0	6	1	5	0	0	1	6	9	6	2	6	4	1	2	14	4	4	11	3	8	2	0	3	3	2	2	3					
		0.74%	1.31%	0.49%	1.68%	1.28%	0.65%	0.00%	0.54%	0.27%	0.71%	0.00%	0.00%	0.70%	1.21%	1.12%	1.08%	1.85%	0.50%	0.44%	0.48%	0.43%	0.83%	1.22%	0.50%	0.77%	1.85%	0.63%	1.98%	0.00%	0.49%	0.40%	1.12%	0.41%	0.78%					
21	. Путин Владимир Владимирович	11119	479	240	82	506	78	204	402	272	385	78	158	105	334	490	270	54	896	615	137	303	1015	203	564	875	136	765	38	33	358	460	119	276	189					
		59.86%	57.23%	58.82%	45.81%	53.94%	50.65%	62.20%	36.41%	73.71%	54.61%	50.00%	58.96%	73.43%	67.61%	60.72%	48.82%	50.00%	75.17%	67.07%	65.24%	65.16%	60.02%	61.89%	70.94%	61.62%	83.95%	60.62%	37.62%	49.25%	58.98%	61.01%	66.85%	56.33%	49.22%					
22	. Хакамада Ирина Муцуовна	307	15	7	6	16	1	10	11	2	21	5	3	2	6	24	7	3	9	6	6	3	23	9	13	28	5	24	4	2	11	13	2	7	3					
		1.65%	1.79%	1.72%	3.35%	1.71%	0.65%	3.05%	1.00%	0.54%	2.98%	3.21%	1.12%	1.40%	1.21%	2.97%	1.27%	2.78%	0.76%	0.65%	2.86%	0.65%	1.36%	2.74%	1.64%	1.97%	3.09%	1.90%	3.96%	2.99%	1.81%	1.72%	1.12%	1.43%	0.78%					
23	. Харитонов Николай Михайлович	5431	248	117	68	342	71	94	580	84	232	59	81	28	97	199	238	39	261	163	47	130	476	88	162	344	10	378	53	32	199	200	40	162	109					
		29.24%	29.63%	28.68%	37.99%	36.46%	46.10%	28.66%	52.54%	22.76%	32.91%	37.82%	30.22%	19.58%	19.64%	24.66%	43.04%	36.11%	21.90%	17.78%	22.38%	27.96%	28.15%	26.83%	20.38%	24.23%	6.17%	29.95%	52.48%	47.76%	32.78%	26.53%	22.47%	33.06%	28.39%					
																																								
24	Против всех	317	17	11	6	14	1	5	24	2	23	4	6	2	9	16	10	3	8	7	4	9	35	8	20	27	2	8	3	0	5	16	2	6	4					
		1.71%	2.03%	2.70%	3.35%	1.49%	0.65%	1.52%	2.17%	0.54%	3.26%	2.56%	2.24%	1.40%	1.82%	1.98%	1.81%	2.78%	0.67%	0.76%	1.90%	1.94%	2.07%	2.44%	2.52%	1.90%	1.23%	0.63%	2.97%	0.00%	0.82%	2.12%	1.12%	1.22%	1.04%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
