Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Полтавская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	567	40	20	5	10	15	22	5	5	10	3	18	5	18	6	14	3	16	35	10	3	15	17	1	4	4	4	28	7	40	3	5	6	1	25	25	31	45	25	1	10	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	483	40	17	5	2	15	22	5	5	10	3	8	1	0	3	10	0	6	35	10	3	15	17	1	4	3	4	28	7	30	3	5	4	1	25	17	31	45	25	1	10	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	129	5	0	0	2	2	6	5	2	0	0	2	1	5	1	4	1	1	4	2	0	1	5	1	1	0	2	2	1	3	1	0	2	0	12	17	25	8	1	1	3	0					
14	Число погашенных неиспользованных открепительных удостоверений	84	0	3	0	8	0	0	0	0	0	0	10	4	18	3	4	3	10	0	0	0	0	0	0	0	1	0	0	0	10	0	0	2	0	0	8	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	31	0	0	0	0	0	1	0	0	2	0	2	1	0	0	0	0	0	0	0	1	2	1	0	0	0	1	2	0	2	0	0	0	0	6	6	4	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1093	54	6	3	15	9	53	18	12	5	7	26	4	7	15	16	4	14	90	11	5	17	36	2	9	13	8	47	31	58	4	11	7	2	123	137	147	28	20	9	9	1					
		8.60%	7.26%	4.32%	2.91%	11.19%	4.81%	9.23%	9.94%	11.11%	2.94%	7.37%	7.93%	4.71%	3.08%	7.61%	12.31%	8.33%	10.07%	11.64%	11.22%	4.50%	10.12%	7.10%	4.08%	6.67%	7.88%	10.96%	8.55%	14.22%	7.54%	4.76%	5.09%	4.73%	1.67%	10.97%	11.59%	9.24%	4.54%	10.53%	34.62%	7.89%	0.98%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1731	60	12	20	20	25	75	20	13	10	12	32	21	35	26	13	17	16	87	7	14	22	86	11	8	34	18	34	33	107	7	32	16	11	158	199	276	89	27	1	21	6					
		13.61%	8.06%	8.63%	19.42%	14.93%	13.37%	13.07%	11.05%	12.04%	5.88%	12.63%	9.76%	24.71%	15.42%	13.20%	10.00%	35.42%	11.51%	11.25%	7.14%	12.61%	13.10%	16.96%	22.45%	5.93%	20.61%	24.66%	6.18%	15.14%	13.91%	8.33%	14.81%	10.81%	9.17%	14.09%	16.84%	17.35%	14.42%	14.21%	3.85%	18.42%	5.88%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	89	8	0	0	0	6	6	1	0	0	0	3	1	0	0	0	0	0	3	1	1	2	8	0	0	3	0	5	1	3	1	1	0	1	6	9	12	5	2	0	0	0					
		0.70%	1.08%	0.00%	0.00%	0.00%	3.21%	1.05%	0.55%	0.00%	0.00%	0.00%	0.91%	1.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	1.02%	0.90%	1.19%	1.58%	0.00%	0.00%	1.82%	0.00%	0.91%	0.46%	0.39%	1.19%	0.46%	0.00%	0.83%	0.54%	0.76%	0.75%	0.81%	1.05%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2161	274	18	11	40	53	120	14	13	8	18	42	13	24	48	42	11	24	110	13	13	18	50	20	11	14	6	114	37	76	9	21	13	6	208	195	250	132	18	4	28	22					
		16.99%	36.83%	12.95%	10.68%	29.85%	28.34%	20.91%	7.73%	12.04%	4.71%	18.95%	12.80%	15.29%	10.57%	24.37%	32.31%	22.92%	17.27%	14.23%	13.27%	11.71%	10.71%	9.86%	40.82%	8.15%	8.48%	8.22%	20.73%	16.97%	9.88%	10.71%	9.72%	8.78%	5.00%	18.55%	16.50%	15.71%	21.39%	9.47%	15.38%	24.56%	21.57%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	155	17	1	0	0	2	9	1	1	0	0	3	1	2	0	1	0	0	6	1	0	4	4	0	0	2	0	0	3	10	0	2	1	0	25	30	28	1	0	0	0	0					
		1.22%	2.28%	0.72%	0.00%	0.00%	1.07%	1.57%	0.55%	0.93%	0.00%	0.00%	0.91%	1.18%	0.88%	0.00%	0.77%	0.00%	0.00%	0.78%	1.02%	0.00%	2.38%	0.79%	0.00%	0.00%	1.21%	0.00%	0.00%	1.38%	1.30%	0.00%	0.93%	0.68%	0.00%	2.23%	2.54%	1.76%	0.16%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7270	323	102	69	58	91	306	126	68	146	58	215	43	153	107	54	16	83	469	60	77	102	308	16	106	95	40	341	110	501	61	149	109	93	575	581	847	352	122	12	54	72					
		57.17%	43.41%	73.38%	66.99%	43.28%	48.66%	53.31%	69.61%	62.96%	85.88%	61.05%	65.55%	50.59%	67.40%	54.31%	41.54%	33.33%	59.71%	60.67%	61.22%	69.37%	60.71%	60.75%	32.65%	78.52%	57.58%	54.79%	62.00%	50.46%	65.15%	72.62%	68.98%	73.65%	77.50%	51.29%	49.15%	53.24%	57.05%	64.21%	46.15%	47.37%	70.59%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	61	2	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	1	3	1	0	1	5	0	1	2	0	2	1	3	1	0	2	2	6	8	10	2	1	0	1	1					
		0.48%	0.27%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.88%	0.00%	0.00%	0.00%	0.72%	0.39%	1.02%	0.00%	0.60%	0.99%	0.00%	0.74%	1.21%	0.00%	0.36%	0.46%	0.39%	1.19%	0.00%	1.35%	1.67%	0.54%	0.68%	0.63%	0.32%	0.53%	0.00%	0.88%	0.98%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
