Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Полтавская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	622	56	15	5	5	5	36	5	5	9	5	10	0	10	10	5	0	10	35	6	5	5	49	1	0	7	3	46	7	36	5	5	5	5	39	60	37	65	3	1	3	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	622	56	15	5	5	5	36	5	5	9	5	10	0	10	10	5	0	10	35	6	5	5	49	1	0	7	3	46	7	36	5	5	5	5	39	60	37	65	3	1	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	182	9	2	5	2	6	4	1	1	1	1	2	1	3	1	3	2	2	7	1	1	2	13	2	0	5	3	9	0	13	3	1	3	1	14	17	27	10	1	1	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	435	63	5	0	4	11	43	8	3	0	11	7	0	3	11	9	0	2	30	2	0	4	9	4	2	2	13	8	9	25	5	4	11	4	34	33	24	21	3	0	8	0					
		2.99%	7.49%	3.25%	0.00%	2.38%	4.44%	7.48%	3.49%	2.54%	0.00%	10.00%	1.85%	0.00%	1.33%	5.61%	5.63%	0.00%	1.14%	3.25%	1.40%	0.00%	1.92%	1.51%	6.45%	1.21%	1.05%	12.04%	1.13%	3.88%	2.91%	6.33%	1.79%	7.91%	2.96%	2.66%	1.97%	1.77%	2.89%	1.11%	0.00%	6.20%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	44	3	0	0	0	0	0	0	1	0	2	2	0	1	0	0	0	2	2	0	0	1	0	0	1	0	1	1	1	4	0	0	1	0	5	5	10	1	0	0	0	0					
		0.30%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	1.82%	0.53%	0.00%	0.44%	0.00%	0.00%	0.00%	1.14%	0.22%	0.00%	0.00%	0.48%	0.00%	0.00%	0.61%	0.00%	0.93%	0.14%	0.43%	0.47%	0.00%	0.00%	0.72%	0.00%	0.39%	0.30%	0.74%	0.14%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	26	8	1	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	5	2	0	0	0	0	0					
		0.18%	0.95%	0.65%	0.00%	0.00%	0.00%	0.17%	0.00%	0.85%	0.00%	0.00%	0.53%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.30%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1335	135	20	5	32	41	49	14	9	1	9	25	9	6	21	30	18	11	64	5	9	10	41	14	8	11	6	77	8	71	5	15	13	8	155	187	115	52	13	1	10	2					
		9.17%	16.05%	12.99%	3.73%	19.05%	16.53%	8.52%	6.11%	7.63%	0.48%	8.18%	6.61%	8.74%	2.67%	10.71%	18.75%	31.58%	6.25%	6.93%	3.50%	7.44%	4.81%	6.88%	22.58%	4.85%	5.76%	5.56%	10.91%	3.45%	8.28%	6.33%	6.70%	9.35%	5.93%	12.12%	11.18%	8.47%	7.15%	4.80%	2.44%	7.75%	1.82%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	56	0	2	0	2	0	1	2	0	2	5	3	0	2	0	0	0	0	4	0	0	0	1	0	0	1	0	3	2	0	0	0	2	1	2	10	6	0	1	0	0	4					
		0.38%	0.00%	1.30%	0.00%	1.19%	0.00%	0.17%	0.87%	0.00%	0.97%	4.55%	0.79%	0.00%	0.89%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.52%	0.00%	0.42%	0.86%	0.00%	0.00%	0.00%	1.44%	0.74%	0.16%	0.60%	0.44%	0.00%	0.37%	0.00%	0.00%	3.64%					
23	6.Политическая партия «Партия социальной справедливости»	24	8	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	3	2	0	0	0	0	0					
		0.16%	0.95%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.43%	0.00%	0.00%	0.00%	0.00%	0.74%	0.08%	0.18%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1034	57	5	3	14	20	39	17	13	10	4	33	8	12	13	8	4	6	50	1	7	9	50	8	11	19	2	25	17	81	5	14	14	6	115	139	140	27	19	1	6	2					
		7.10%	6.78%	3.25%	2.24%	8.33%	8.06%	6.78%	7.42%	11.02%	4.83%	3.64%	8.73%	7.77%	5.33%	6.63%	5.00%	7.02%	3.41%	5.41%	0.70%	5.79%	4.33%	8.39%	12.90%	6.67%	9.95%	1.85%	3.54%	7.33%	9.44%	6.33%	6.25%	10.07%	4.44%	8.99%	8.31%	10.32%	3.71%	7.01%	2.44%	4.65%	1.82%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	395	25	2	0	3	5	12	2	1	0	0	17	5	5	2	0	0	4	21	1	1	2	18	2	2	6	4	23	5	13	1	5	5	1	41	65	70	10	6	2	3	5					
		2.71%	2.97%	1.30%	0.00%	1.79%	2.02%	2.09%	0.87%	0.85%	0.00%	0.00%	4.50%	4.85%	2.22%	1.02%	0.00%	0.00%	2.27%	2.27%	0.70%	0.83%	0.96%	3.02%	3.23%	1.21%	3.14%	3.70%	3.26%	2.16%	1.52%	1.27%	2.23%	3.60%	0.74%	3.21%	3.89%	5.16%	1.38%	2.21%	4.88%	2.33%	4.55%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	67	1	1	0	0	1	8	1	0	2	0	1	2	0	0	2	1	1	3	0	2	0	6	0	0	0	0	2	3	3	2	1	0	1	8	8	4	1	0	0	2	0					
		0.46%	0.12%	0.65%	0.00%	0.00%	0.40%	1.39%	0.44%	0.00%	0.97%	0.00%	0.26%	1.94%	0.00%	0.00%	1.25%	1.75%	0.57%	0.32%	0.00%	1.65%	0.00%	1.01%	0.00%	0.00%	0.00%	0.00%	0.28%	1.29%	0.35%	2.53%	0.45%	0.00%	0.74%	0.63%	0.48%	0.29%	0.14%	0.00%	0.00%	1.55%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10895	526	118	125	109	166	416	185	88	190	77	280	79	192	144	110	34	149	733	129	101	178	457	32	140	152	82	554	179	649	60	185	92	111	891	1175	942	607	227	35	99	97					
		74.85%	62.54%	76.62%	93.28%	64.88%	66.94%	72.35%	80.79%	74.58%	91.79%	70.00%	74.07%	76.70%	85.33%	73.47%	68.75%	59.65%	84.66%	79.33%	90.21%	83.47%	85.58%	76.68%	51.61%	84.85%	79.58%	75.93%	78.47%	77.16%	75.64%	75.95%	82.59%	66.19%	82.22%	69.66%	70.28%	69.42%	83.49%	83.76%	85.37%	76.74%	88.18%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	65	5	0	1	1	1	0	0	2	0	1	0	0	0	0	1	0	0	2	0	1	3	3	0	1	0	0	3	0	2	0	0	0	0	7	12	18	0	1	0	0	0					
		0.45%	0.59%	0.00%	0.75%	0.60%	0.40%	0.00%	0.00%	1.69%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.22%	0.00%	0.83%	1.44%	0.50%	0.00%	0.61%	0.00%	0.00%	0.42%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.55%	0.72%	1.33%	0.00%	0.37%	0.00%	0.00%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
