10	Число действительных избирательных бюллетеней	8553	616	187	664	619	636	203	646	197	135	131	493	290	690	281	622	292	165	580	208	284	220	95	299									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	58	9	0	6	3	4	4	4	0	1	0	1	3	3	1	7	1	2	5	0	4	0	0	0									
		0.67%	1.45%	0.00%	0.90%	0.48%	0.62%	1.96%	0.62%	0.00%	0.74%	0.00%	0.20%	1.02%	0.43%	0.36%	1.13%	0.34%	1.19%	0.86%	0.00%	1.40%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	1153	92	25	138	101	88	36	93	27	11	17	95	40	42	15	85	27	21	49	17	35	35	16	48									
		13.41%	14.79%	13.30%	20.69%	16.13%	13.73%	17.65%	14.35%	13.57%	8.15%	12.98%	19.19%	13.61%	6.07%	5.34%	13.67%	9.25%	12.50%	8.40%	8.13%	12.28%	15.91%	16.84%	16.00%									
15	Жириновский Владимир Вольфович	608	35	12	63	46	53	11	54	16	11	13	31	13	42	9	38	14	10	44	18	33	15	3	24									
		7.07%	5.63%	6.38%	9.45%	7.35%	8.27%	5.39%	8.33%	8.04%	8.15%	9.92%	6.26%	4.42%	6.07%	3.20%	6.11%	4.79%	5.95%	7.55%	8.61%	11.58%	6.82%	3.16%	8.00%									
16	Путин Владимир Владимирович	6543	467	146	434	451	477	142	481	141	108	99	360	229	592	254	486	241	131	466	168	205	166	74	225									
		76.11%	75.08%	77.66%	65.07%	72.04%	74.41%	69.61%	74.23%	70.85%	80.00%	75.57%	72.73%	77.89%	85.55%	90.39%	78.14%	82.53%	77.98%	79.93%	80.38%	71.93%	75.45%	77.89%	75.00%									
17	Собчак Ксения Анатольевна	58	7	3	8	5	3	2	3	5	0	0	2	4	5	0	1	4	1	2	1	1	0	1	0									
		0.67%	1.13%	1.60%	1.20%	0.80%	0.47%	0.98%	0.46%	2.51%	0.00%	0.00%	0.40%	1.36%	0.72%	0.00%	0.16%	1.37%	0.60%	0.34%	0.48%	0.35%	0.00%	1.05%	0.00%									
18	Сурайкин Максим Александрович	56	4	1	6	2	3	2	7	5	2	1	3	1	2	0	1	2	0	10	0	1	1	0	2									
		0.65%	0.64%	0.53%	0.90%	0.32%	0.47%	0.98%	1.08%	2.51%	1.48%	0.76%	0.61%	0.34%	0.29%	0.00%	0.16%	0.68%	0.00%	1.72%	0.00%	0.35%	0.45%	0.00%	0.67%									
19	Титов Борис Юрьевич	42	1	0	6	7	5	2	3	1	1	1	0	0	3	2	2	1	0	2	2	2	1	0	0									
		0.49%	0.16%	0.00%	0.90%	1.12%	0.78%	0.98%	0.46%	0.50%	0.74%	0.76%	0.00%	0.00%	0.43%	0.71%	0.32%	0.34%	0.00%	0.34%	0.96%	0.70%	0.45%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	35	1	0	3	4	3	4	1	2	1	0	1	0	1	0	2	2	0	2	2	3	2	1	0									
		0.41%	0.16%	0.00%	0.45%	0.64%	0.47%	1.96%	0.15%	1.01%	0.74%	0.00%	0.20%	0.00%	0.14%	0.00%	0.32%	0.68%	0.00%	0.34%	0.96%	1.05%	0.91%	1.05%	0.00%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
