Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Хворостянская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	236	0	14	0	20	7	6	14	8	8	14	12	6	1	0	4	8	0	13	48	36	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	73	5	2	2	3	2	2	2	4	3	2	5	10	0	7	1	2	4	1	7	6	3					
14	Число погашенных неиспользованных открепительных удостоверений	13	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	126	6	17	2	11	2	4	3	2	3	4	5	11	2	5	0	3	0	5	16	24	1					
		1.29%	1.39%	2.84%	0.73%	1.43%	1.42%	4.35%	0.59%	0.79%	1.10%	1.15%	0.73%	1.37%	0.94%	1.34%	0.00%	1.85%	0.00%	1.32%	0.90%	1.78%	0.53%					
19	2.Всероссийская политическая партия «Гражданская Сила»	25	0	2	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	11	6	0					
		0.26%	0.00%	0.33%	0.00%	0.00%	0.71%	0.00%	0.20%	0.00%	0.37%	0.29%	0.00%	0.12%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.45%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.04%	0.23%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	659	56	35	5	57	27	4	49	16	24	13	32	75	13	14	6	1	7	15	113	88	9					
		6.72%	12.99%	5.85%	1.82%	7.41%	19.15%	4.35%	9.66%	6.32%	8.79%	3.72%	4.69%	9.32%	6.13%	3.74%	6.45%	0.62%	7.22%	3.96%	6.37%	6.53%	4.81%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	63	3	7	0	12	0	0	6	0	0	8	2	6	2	0	0	0	0	0	13	4	0					
		0.64%	0.70%	1.17%	0.00%	1.56%	0.00%	0.00%	1.18%	0.00%	0.00%	2.29%	0.29%	0.75%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	0.30%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	3	1					
		0.09%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.47%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.53%					
24	7.Политическая партия «Либерально-демократическая партия России»	470	25	31	20	43	6	6	15	19	18	26	28	27	11	3	2	9	3	21	83	62	12					
		4.79%	5.80%	5.18%	7.27%	5.59%	4.26%	6.52%	2.96%	7.51%	6.59%	7.45%	4.10%	3.35%	5.19%	0.80%	2.15%	5.56%	3.09%	5.54%	4.68%	4.60%	6.42%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1049	41	34	46	111	29	8	49	22	49	33	47	85	21	58	18	7	12	47	142	161	29					
		10.70%	9.51%	5.69%	16.73%	14.43%	20.57%	8.70%	9.66%	8.70%	17.95%	9.46%	6.88%	10.56%	9.91%	15.51%	19.35%	4.32%	12.37%	12.40%	8.00%	11.95%	15.51%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	35	1	2	5	0	0	1	1	2	0	2	2	6	1	0	0	2	1	0	4	3	2					
		0.36%	0.23%	0.33%	1.82%	0.00%	0.00%	1.09%	0.20%	0.79%	0.00%	0.57%	0.29%	0.75%	0.47%	0.00%	0.00%	1.23%	1.03%	0.00%	0.23%	0.22%	1.07%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7191	295	461	191	466	69	69	382	184	173	259	562	587	152	290	66	140	73	284	1376	982	130					
		73.36%	68.45%	77.09%	69.45%	60.60%	48.94%	75.00%	75.35%	72.73%	63.37%	74.21%	82.28%	72.92%	71.70%	77.54%	70.97%	86.42%	75.26%	74.93%	77.52%	72.90%	69.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	1	0	2	4	3	0	0	2	3	0	2	3	3	2	0	0	0	0	3	5	0					
		0.34%	0.23%	0.00%	0.73%	0.52%	2.13%	0.00%	0.00%	0.79%	1.10%	0.00%	0.29%	0.37%	1.42%	0.53%	0.00%	0.00%	0.00%	0.00%	0.17%	0.37%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
