Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Венгеровская  																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186					
		0.89%	1.38%	0.58%	0.95%	0.96%	0.23%	1.27%	0.00%	0.60%	2.12%	0.85%	0.79%	0.57%	2.22%	0.74%	1.92%	0.60%	1.25%	0.00%	1.16%	0.30%	0.00%	0.00%	0.31%	0.77%	1.10%	0.30%	1.94%	0.00%	0.50%	0.00%	1.08%	0.00%	1.22%	4.84%	3.80%	0.00%	1.40%	0.00%	0.95%	0.00%	0.61%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2716	206	152	218	220	82	11	70	110	43	26	13	144	37	29	96	26	26	9	46	43	6	32	76	37	22	63	127	30	27	78	45	12	55	9	20	123	59	45	67	19	149	8					
		25.26%	31.50%	29.34%	29.58%	35.09%	18.94%	13.92%	32.26%	33.13%	22.75%	22.03%	10.32%	41.14%	16.44%	21.48%	16.72%	15.57%	16.25%	15.00%	17.83%	13.03%	7.89%	21.77%	23.53%	14.18%	24.18%	18.86%	22.36%	23.08%	13.57%	32.23%	48.39%	18.46%	33.54%	14.52%	25.32%	32.71%	27.44%	37.50%	21.20%	25.68%	30.47%	20.51%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	110	13	7	18	12	6	0	4	4	0	0	1	1	2	0	5	1	0	0	0	1	0	3	2	2	3	6	5	2	0	0	0	0	1	1	0	2	2	2	3	0	1	0					
		1.02%	1.99%	1.35%	2.44%	1.91%	1.39%	0.00%	1.84%	1.20%	0.00%	0.00%	0.79%	0.29%	0.89%	0.00%	0.87%	0.60%	0.00%	0.00%	0.00%	0.30%	0.00%	2.04%	0.62%	0.77%	3.30%	1.80%	0.88%	1.54%	0.00%	0.00%	0.00%	0.00%	0.61%	1.61%	0.00%	0.53%	0.93%	1.67%	0.95%	0.00%	0.20%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4875	249	196	301	240	200	54	90	122	83	54	92	112	95	61	308	82	87	32	116	206	46	61	154	130	44	185	251	64	119	99	22	33	68	26	42	170	102	49	177	33	199	21					
		45.34%	38.07%	37.84%	40.84%	38.28%	46.19%	68.35%	41.47%	36.75%	43.92%	45.76%	73.02%	32.00%	42.22%	45.19%	53.66%	49.10%	54.38%	53.33%	44.96%	62.42%	60.53%	41.50%	47.68%	49.81%	48.35%	55.39%	44.19%	49.23%	59.80%	40.91%	23.66%	50.77%	41.46%	41.94%	53.16%	45.21%	47.44%	40.83%	56.01%	44.59%	40.70%	53.85%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	43	5	3	3	1	1	0	1	3	1	0	1	0	1	1	0	3	0	0	2	4	1	2	2	0	1	1	3	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0					
		0.40%	0.76%	0.58%	0.41%	0.16%	0.23%	0.00%	0.46%	0.90%	0.53%	0.00%	0.79%	0.00%	0.44%	0.74%	0.00%	1.80%	0.00%	0.00%	0.78%	1.21%	1.32%	1.36%	0.62%	0.00%	1.10%	0.30%	0.53%	0.00%	0.00%	0.00%	1.08%	0.00%	0.61%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
