Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Мурашинская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	254	11	11	7	12	9	31	20	16	5	6	7	14	14	6	19	14	13	10	29					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	94	1	15	5	6	7	22	7	6	3	1	1	2	4	1	3	3	2	5	0					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	35	7	2	9	6	5	1	0	1	0	0	0	1	0	1	0	0	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	345	33	19	24	36	41	48	15	14	0	1	5	5	11	8	55	24	2	3	1					
		4.03%	4.51%	2.55%	2.80%	3.72%	4.53%	4.58%	1.99%	1.87%	0.00%	0.93%	1.59%	5.38%	5.50%	10.26%	15.90%	10.62%	2.44%	1.69%	1.04%					
19	2.Всероссийская политическая партия «Гражданская Сила»	52	4	4	2	9	6	8	6	4	1	1	2	0	1	0	2	1	0	0	1					
		0.61%	0.55%	0.54%	0.23%	0.93%	0.66%	0.76%	0.80%	0.53%	1.22%	0.93%	0.63%	0.00%	0.50%	0.00%	0.58%	0.44%	0.00%	0.00%	1.04%					
20	3.Политическая партия «Демократическая партия России»	10	1	2	0	1	2	1	1	0	0	0	0	0	0	0	0	2	0	0	0					
		0.12%	0.14%	0.27%	0.00%	0.10%	0.22%	0.10%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	813	106	100	80	109	88	116	44	60	5	3	21	7	17	9	19	15	5	3	6					
		9.50%	14.48%	13.44%	9.33%	11.27%	9.72%	11.06%	5.84%	8.00%	6.10%	2.80%	6.67%	7.53%	8.50%	11.54%	5.49%	6.64%	6.10%	1.69%	6.25%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	1	1	1	1	3	3	5	7	1	0	1	0	0	0	0	0	0	0	0					
		0.28%	0.14%	0.13%	0.12%	0.10%	0.33%	0.29%	0.66%	0.93%	1.22%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	18	1	2	1	3	1	2	3	3	0	0	1	0	1	0	0	0	0	0	0					
		0.21%	0.14%	0.27%	0.12%	0.31%	0.11%	0.19%	0.40%	0.40%	0.00%	0.00%	0.32%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1115	100	86	103	117	107	136	104	117	15	19	45	6	27	19	41	24	13	33	3					
		13.02%	13.66%	11.56%	12.02%	12.10%	11.82%	12.96%	13.79%	15.60%	18.29%	17.76%	14.29%	6.45%	13.50%	24.36%	11.85%	10.62%	15.85%	18.54%	3.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	675	61	92	71	71	74	89	54	71	1	3	26	9	13	3	13	9	2	8	5					
		7.88%	8.33%	12.37%	8.28%	7.34%	8.18%	8.48%	7.16%	9.47%	1.22%	2.80%	8.25%	9.68%	6.50%	3.85%	3.76%	3.98%	2.44%	4.49%	5.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	70	10	6	5	7	5	10	6	7	1	0	3	0	0	1	2	3	0	4	0					
		0.82%	1.37%	0.81%	0.58%	0.72%	0.55%	0.95%	0.80%	0.93%	1.22%	0.00%	0.95%	0.00%	0.00%	1.28%	0.58%	1.33%	0.00%	2.25%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5310	405	413	558	605	567	616	508	455	57	79	205	66	122	37	208	144	59	127	79					
		62.03%	55.33%	55.51%	65.11%	62.56%	62.65%	58.72%	67.37%	60.67%	69.51%	73.83%	65.08%	70.97%	61.00%	47.44%	60.12%	63.72%	71.95%	71.35%	82.29%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	48	6	7	4	5	4	4	4	3	1	0	5	0	1	0	1	3	0	0	0					
		0.56%	0.82%	0.94%	0.47%	0.52%	0.44%	0.38%	0.53%	0.40%	1.22%	0.00%	1.59%	0.00%	0.50%	0.00%	0.29%	1.33%	0.00%	0.00%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
