Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																									
Дата голосования: 04.12.2011																																																									
																																																									
Наименование Избирательной комиссии:    Нефтеюганская городская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254					
		16.92%	10.29%	13.79%	14.53%	14.64%	20.08%	17.64%	17.89%	19.66%	14.10%	16.14%	15.80%	10.50%	15.30%	18.40%	17.51%	15.31%	21.72%	16.46%	16.25%	13.65%	15.75%	16.24%	14.03%	15.51%	11.68%	15.37%	9.43%	13.26%	9.90%	13.39%	18.96%	18.04%	19.26%	18.05%	20.69%	24.61%	20.41%	17.26%	19.40%	15.97%	19.51%	18.76%	21.84%	22.56%	15.60%	19.03%	17.19%	14.94%	15.51%	19.78%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	8466	123	259	154	148	165	131	140	162	163	169	211	127	194	167	175	179	193	234	210	186	181	177	158	150	221	151	128	49	117	138	135	155	147	158	152	180	153	161	190	210	185	173	178	180	225	208	206	182	134	194					
		22.05%	29.43%	26.27%	23.55%	26.10%	21.80%	18.19%	19.72%	23.24%	18.84%	25.49%	23.47%	18.51%	25.59%	21.19%	21.58%	22.10%	21.07%	26.20%	22.90%	21.88%	23.75%	20.53%	18.63%	22.59%	28.37%	22.11%	26.23%	17.56%	23.17%	25.32%	18.96%	22.37%	20.08%	20.23%	20.03%	21.51%	19.77%	21.88%	22.07%	25.80%	21.49%	19.09%	19.93%	20.93%	20.29%	23.42%	23.15%	22.47%	17.18%	21.32%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	609	2	9	12	10	15	5	16	10	11	6	18	9	18	21	12	8	17	15	9	21	13	14	10	9	6	11	5	2	10	8	8	11	10	11	10	13	14	9	12	16	17	15	10	14	19	21	16	18	14	19					
		1.59%	0.48%	0.91%	1.83%	1.76%	1.98%	0.69%	2.25%	1.43%	1.27%	0.90%	2.00%	1.31%	2.37%	2.66%	1.48%	0.99%	1.86%	1.68%	0.98%	2.47%	1.71%	1.62%	1.18%	1.36%	0.77%	1.61%	1.02%	0.72%	1.98%	1.47%	1.12%	1.59%	1.37%	1.41%	1.32%	1.55%	1.81%	1.22%	1.39%	1.97%	1.97%	1.66%	1.12%	1.63%	1.71%	2.36%	1.80%	2.22%	1.79%	2.09%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5581	53	62	101	90	102	106	125	78	128	100	127	67	105	121	144	121	147	145	149	123	101	132	128	105	127	105	85	60	97	94	134	108	100	125	129	127	130	129	135	111	136	147	66	116	116	117	138	53	104	132					
		14.54%	12.68%	6.29%	15.44%	15.87%	13.47%	14.72%	17.61%	11.19%	14.80%	15.08%	14.13%	9.77%	13.85%	15.36%	17.76%	14.94%	16.05%	16.24%	16.25%	14.47%	13.25%	15.31%	15.09%	15.81%	16.30%	15.37%	17.42%	21.51%	19.21%	17.25%	18.82%	15.58%	13.66%	16.01%	16.99%	15.17%	16.80%	17.53%	15.68%	13.64%	15.80%	16.23%	7.39%	13.49%	10.46%	13.18%	15.51%	6.54%	13.33%	14.51%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1229	6	39	16	13	24	24	26	19	16	12	10	6	18	33	17	25	32	22	31	19	26	41	30	18	13	19	11	3	0	10	27	22	27	35	33	42	33	20	26	31	38	27	35	34	43	35	38	30	39	35					
		3.20%	1.44%	3.96%	2.45%	2.29%	3.17%	3.33%	3.66%	2.73%	1.85%	1.81%	1.11%	0.87%	2.37%	4.19%	2.10%	3.09%	3.49%	2.46%	3.38%	2.24%	3.41%	4.76%	3.54%	2.71%	1.67%	2.78%	2.25%	1.08%	0.00%	1.83%	3.79%	3.17%	3.69%	4.48%	4.35%	5.02%	4.26%	2.72%	3.02%	3.81%	4.41%	2.98%	3.92%	3.95%	3.88%	3.94%	4.27%	3.70%	5.00%	3.85%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14976	183	452	260	204	277	302	260	274	402	253	384	398	286	283	295	332	309	308	338	362	285	333	389	250	308	271	199	121	217	205	259	254	285	291	253	252	265	271	303	295	305	351	389	302	512	301	309	374	347	318					
		39.01%	43.78%	45.84%	39.76%	35.98%	36.59%	41.94%	36.62%	39.31%	46.47%	38.16%	42.71%	58.02%	37.73%	35.91%	36.37%	40.99%	33.73%	34.49%	36.86%	42.59%	37.40%	38.63%	45.87%	37.65%	39.54%	39.68%	40.78%	43.37%	42.97%	37.61%	36.38%	36.65%	38.93%	37.26%	33.33%	30.11%	34.24%	36.82%	35.19%	36.24%	35.42%	38.74%	43.56%	35.12%	46.17%	33.90%	34.72%	46.17%	44.49%	34.95%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	294	1	7	2	5	8	6	3	5	9	2	4	6	8	7	6	3	7	6	5	7	8	8	4	6	5	2	1	3	4	3	4	5	3	5	7	3	6	5	7	4	5	6	4	7	19	11	15	10	7	10					
		0.77%	0.24%	0.71%	0.31%	0.88%	1.06%	0.83%	0.42%	0.72%	1.04%	0.30%	0.44%	0.87%	1.06%	0.89%	0.74%	0.37%	0.76%	0.67%	0.55%	0.82%	1.05%	0.93%	0.47%	0.90%	0.64%	0.29%	0.20%	1.08%	0.79%	0.55%	0.56%	0.72%	0.41%	0.64%	0.92%	0.36%	0.78%	0.68%	0.81%	0.49%	0.58%	0.66%	0.45%	0.81%	1.71%	1.24%	1.69%	1.23%	0.90%	1.10%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
