Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Нефтеюганская городская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227					
		0.26%	0.16%	0.72%	0.27%	0.00%	0.07%	0.06%	0.26%	0.31%	0.13%	0.46%	0.23%	0.35%	0.36%	0.44%	0.18%	0.33%	0.00%	0.78%	0.00%	0.00%	0.00%	0.10%	0.16%	0.30%	0.58%	0.31%	0.45%	0.29%	0.07%	0.66%	0.33%	0.18%	0.30%	0.00%	0.36%	0.30%	0.15%					
24	7.Политическая партия «Либерально-демократическая партия России»	5896	175	230	137	105	188	196	138	152	129	136	147	141	176	210	248	229	171	102	87	125	90	139	198	211	182	182	189	171	201	126	128	130	121	181	107	161	157					
		13.30%	13.83%	15.05%	12.13%	13.58%	13.44%	12.18%	11.98%	11.82%	16.43%	12.63%	11.44%	12.21%	12.53%	13.23%	14.78%	15.29%	12.61%	19.96%	19.42%	16.87%	12.47%	13.72%	16.03%	12.73%	15.04%	11.45%	12.28%	12.23%	13.15%	13.86%	13.99%	12.01%	12.05%	13.28%	12.68%	12.24%	11.86%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3530	89	111	73	49	113	117	91	104	69	91	120	105	154	106	128	125	93	21	33	54	55	52	61	145	113	188	125	135	122	73	75	85	63	119	68	110	95					
		7.97%	7.04%	7.26%	6.47%	6.34%	8.08%	7.27%	7.90%	8.09%	8.79%	8.45%	9.34%	9.09%	10.96%	6.68%	7.63%	8.34%	6.86%	4.11%	7.37%	7.29%	7.62%	5.13%	4.94%	8.75%	9.34%	11.83%	8.12%	9.66%	7.98%	8.03%	8.20%	7.86%	6.27%	8.73%	8.06%	8.37%	7.18%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	907	32	46	21	15	29	36	31	22	13	30	26	15	22	28	31	30	22	2	8	14	8	22	25	34	14	43	16	27	34	28	21	34	24	25	27	25	27					
		2.05%	2.53%	3.01%	1.86%	1.94%	2.07%	2.24%	2.69%	1.71%	1.66%	2.79%	2.02%	1.30%	1.57%	1.76%	1.85%	2.00%	1.62%	0.39%	1.79%	1.89%	1.11%	2.17%	2.02%	2.05%	1.16%	2.71%	1.04%	1.93%	2.22%	3.08%	2.30%	3.14%	2.39%	1.83%	3.20%	1.90%	2.04%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	27356	782	911	731	468	872	1008	744	829	481	641	822	693	851	978	989	909	842	336	259	466	472	648	792	957	683	960	975	845	932	522	563	681	643	878	513	839	841					
		61.73%	61.82%	59.62%	64.75%	60.54%	62.33%	62.65%	64.58%	64.46%	61.27%	59.52%	63.97%	60.00%	60.57%	61.63%	58.94%	60.68%	62.09%	65.75%	57.81%	62.89%	65.37%	63.97%	64.13%	57.72%	56.45%	60.42%	63.35%	60.44%	60.95%	57.43%	61.53%	62.94%	64.04%	64.42%	60.78%	63.80%	63.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	501	7	23	16	7	22	21	9	14	11	19	11	11	14	23	22	14	20	2	1	5	7	4	6	24	15	22	19	15	16	12	9	12	16	21	8	11	12					
		1.13%	0.55%	1.51%	1.42%	0.91%	1.57%	1.31%	0.78%	1.09%	1.40%	1.76%	0.86%	0.95%	0.99%	1.45%	1.31%	0.93%	1.47%	0.39%	0.22%	0.67%	0.97%	0.39%	0.49%	1.45%	1.24%	1.38%	1.23%	1.07%	1.05%	1.32%	0.98%	1.11%	1.59%	1.54%	0.95%	0.84%	0.91%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
