Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Мещовская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	70	1	1	3	0	0	6	4	0	5	6	1	3	3	5	5	1	0	2	4	12	8					
		1.22%	0.74%	0.88%	1.28%	0.0%	0.0%	1.23%	0.97%	0.0%	1.58%	4.13%	0.61%	1.38%	3.61%	2.90%	1.33%	0.57%	0.0%	1.29%	1.53%	1.43%	0.82%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	67	0	1	2	0	1	5	6	0	3	6	1	0	0	2	5	5	0	1	3	11	15					
		1.16%	0.0%	0.88%	0.85%	0.0%	0.87%	1.03%	1.45%	0.0%	0.95%	4.13%	0.61%	0.0%	0.0%	1.16%	1.33%	2.89%	0.0%	0.64%	1.15%	1.31%	1.55%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	113	3	0	8	0	0	12	8	2	6	4	7	4	1	2	5	8	0	3	11	15	14					
		1.96%	2.22%	0.0%	3.41%	0.0%	0.0%	2.47%	1.94%	2.5%	1.90%	2.75%	4.29%	1.85%	1.20%	1.16%	1.33%	4.62%	0.0%	1.94%	4.23%	1.79%	1.44%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	75	5	2	1	3	0	1	6	0	3	2	0	0	2	1	5	2	1	1	2	16	22					
		1.30%	3.70%	1.76%	0.42%	1.66%	0.0%	0.20%	1.45%	0.0%	0.95%	1.37%	0.0%	0.0%	2.40%	0.58%	1.33%	1.15%	0.78%	0.64%	0.76%	1.91%	2.27%					
22	"5. ""За Русь Святую"""	34	0	0	2	0	0	6	1	0	1	0	2	1	0	3	3	0	3	3	1	5	3					
		0.59%	0.0%	0.0%	0.85%	0.0%	0.0%	1.23%	0.24%	0.0%	0.31%	0.0%	1.22%	0.46%	0.0%	1.74%	0.80%	0.0%	2.36%	1.94%	0.38%	0.59%	0.31%					
23	"6. ""Объединенная Российская партия ""Русь"""	13	0	1	2	0	0	0	2	0	0	0	0	1	0	1	1	1	0	1	1	1	1					
		0.22%	0.0%	0.88%	0.85%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.58%	0.26%	0.57%	0.0%	0.64%	0.38%	0.11%	0.10%					
24	"7. ""Новый курс - Автомобильная Россия"""	30	0	0	2	0	0	5	1	0	2	0	0	0	0	0	4	0	1	3	2	5	5					
		0.52%	0.0%	0.0%	0.85%	0.0%	0.0%	1.03%	0.24%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	0.78%	1.94%	0.76%	0.59%	0.51%					
25	"8. ""Народно-республиканская партия России"""	8	0	0	0	0	0	0	2	0	0	0	1	1	0	3	0	0	0	0	0	1	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.61%	0.46%	0.0%	1.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	8	0	0	1	1	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	1	0					
		0.13%	0.0%	0.0%	0.42%	0.55%	0.0%	0.20%	0.24%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.11%	0.0%					
27	"10. ""Аграрная партия России"""	748	17	9	53	50	39	81	45	14	17	44	27	45	9	22	49	20	31	18	39	51	68					
		13.03%	12.59%	7.96%	22.64%	27.77%	34.21%	16.70%	10.94%	17.5%	5.39%	30.34%	16.56%	20.83%	10.84%	12.79%	13.10%	11.56%	24.40%	11.68%	15.0%	6.10%	7.03%					
28	"11. ""Истинные патриоты России"""	5	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	1	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	0.0%	0.64%	0.38%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	61	1	0	0	0	0	3	0	0	6	1	0	4	0	2	7	1	1	0	1	12	22					
		1.06%	0.74%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	1.90%	0.68%	0.0%	1.85%	0.0%	1.16%	1.87%	0.57%	0.78%	0.0%	0.38%	1.43%	2.27%					
30	"13. ""Демократическая партия России"""	5	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.31%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.10%					
31	"14. ""Великая Россия - Евразийский Союз"""	7	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	2	0	1					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.76%	0.0%	0.10%					
32	"15. ""Партия СЛОН"""	8	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	2					
		0.13%	0.74%	0.88%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.20%					
33	"16. ""Родина"" (народно-патриотический союз)"""	361	12	8	6	14	9	41	22	8	20	6	6	13	2	10	24	9	2	6	8	63	72					
		6.29%	8.88%	7.07%	2.56%	7.77%	7.89%	8.45%	5.35%	10.0%	6.34%	4.13%	3.68%	6.01%	2.40%	5.81%	6.41%	5.20%	1.57%	3.89%	3.07%	7.53%	7.44%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	19	1	0	0	1	0	1	0	3	1	0	0	4	0	0	1	0	0	2	0	1	4					
		0.33%	0.74%	0.0%	0.0%	0.55%	0.0%	0.20%	0.0%	3.75%	0.31%	0.0%	0.0%	1.85%	0.0%	0.0%	0.26%	0.0%	0.0%	1.29%	0.0%	0.11%	0.41%					
35	"18. ""ЛДПР"""	601	15	9	21	17	5	49	50	5	48	12	21	24	2	30	25	20	13	16	31	68	120					
		10.47%	11.11%	7.96%	8.97%	9.44%	4.38%	10.10%	12.16%	6.25%	15.23%	8.27%	12.88%	11.11%	2.40%	17.44%	6.68%	11.56%	10.23%	10.38%	11.92%	8.13%	12.40%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	166	2	2	4	3	1	5	5	0	5	0	8	2	0	2	9	1	1	4	11	41	60					
		2.89%	1.48%	1.76%	1.70%	1.66%	0.87%	1.03%	1.21%	0.0%	1.58%	0.0%	4.90%	0.92%	0.0%	1.16%	2.40%	0.57%	0.78%	2.59%	4.23%	4.90%	6.20%					
37	"20. ""Политическая партия ""Единая Россия"""	2337	61	71	83	75	57	158	179	28	155	43	61	72	51	69	148	83	51	65	98	371	358					
		40.73%	45.18%	62.83%	35.47%	41.66%	49.99%	32.57%	43.55%	35.0%	49.20%	29.65%	37.42%	33.33%	61.44%	40.11%	39.57%	47.97%	40.15%	42.20%	37.69%	44.37%	37.02%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	2					
		0.15%	0.74%	0.0%	0.42%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.11%	0.20%					
39	"22. ""Развитие предпринимательства"""	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.38%	0.0%	0.41%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	708	13	4	21	13	0	88	58	16	20	11	10	37	4	9	62	17	13	23	33	120	136					
		12.34%	9.62%	3.53%	8.97%	7.22%	0.0%	18.14%	14.11%	20.0%	6.34%	7.58%	6.13%	17.12%	4.81%	5.23%	16.57%	9.82%	10.23%	14.93%	12.69%	14.35%	14.06%					
																												
41	Против всех	214	1	4	22	2	1	15	17	3	11	5	14	1	6	8	12	4	6	1	9	32	40					
		3.73%	0.74%	3.53%	9.40%	1.11%	0.87%	3.09%	4.13%	3.75%	3.49%	3.44%	8.58%	0.46%	7.22%	4.65%	3.20%	2.31%	4.72%	0.64%	3.46%	3.82%	4.13%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
