Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Усолье-Сибирская городская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369					
		0.86%	0.76%	0.50%	0.64%	2.56%	0.00%	0.39%	1.44%	0.00%	1.14%	0.51%	0.47%	0.85%	0.81%	0.63%	1.20%	0.52%	0.47%	0.00%	0.41%	1.30%	0.40%	1.05%	0.85%	0.86%	0.86%	1.08%	0.51%	0.71%	1.57%	1.24%	0.66%	0.80%	0.59%	0.93%	1.34%	0.12%	0.76%	1.67%					
20	3.Политическая партия «Демократическая партия России»	48	0	1	3	2	0	4	1	2	3	1	1	0	1	1	2	1	2	1	2	3	1	1	1	1	1	1	0	1	1	1	0	2	0	1	1	1	0	3					
		0.14%	0.00%	0.12%	0.28%	0.28%	0.00%	0.79%	0.08%	1.30%	0.21%	0.08%	0.09%	0.00%	0.13%	0.09%	0.16%	0.09%	0.19%	0.67%	0.20%	0.35%	0.13%	0.10%	0.11%	0.10%	0.11%	0.09%	0.00%	0.10%	0.11%	0.11%	0.00%	0.27%	0.00%	0.12%	0.11%	0.12%	0.00%	0.33%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5324	180	122	157	110	31	63	204	24	279	170	143	100	109	196	216	207	192	14	143	132	94	160	170	148	147	151	166	160	142	150	164	101	109	134	120	138	147	131					
		15.80%	19.42%	15.12%	14.46%	15.65%	10.92%	12.40%	17.29%	15.58%	19.96%	14.43%	13.30%	14.22%	14.69%	17.72%	17.31%	17.81%	17.96%	9.40%	14.49%	15.60%	12.45%	16.77%	18.03%	14.18%	15.81%	13.60%	16.94%	16.18%	15.96%	16.89%	18.04%	13.54%	12.76%	15.56%	13.38%	16.75%	15.94%	14.59%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	662	9	12	17	19	3	3	24	2	36	20	31	14	26	12	25	35	14	1	11	18	19	18	10	19	19	12	25	28	18	10	14	8	25	23	21	25	12	24					
		1.96%	0.97%	1.49%	1.57%	2.70%	1.06%	0.59%	2.03%	1.30%	2.58%	1.70%	2.88%	1.99%	3.50%	1.08%	2.00%	3.01%	1.31%	0.67%	1.11%	2.13%	2.52%	1.89%	1.06%	1.82%	2.04%	1.08%	2.55%	2.83%	2.02%	1.13%	1.54%	1.07%	2.93%	2.67%	2.34%	3.03%	1.30%	2.67%					
23	6.Политическая партия «Партия социальной справедливости»	94	7	3	1	2	1	1	5	0	2	7	2	1	1	2	4	3	4	0	1	1	4	1	3	3	2	3	3	1	2	2	0	3	2	4	6	5	2	0					
		0.28%	0.76%	0.37%	0.09%	0.28%	0.35%	0.20%	0.42%	0.00%	0.14%	0.59%	0.19%	0.14%	0.13%	0.18%	0.32%	0.26%	0.37%	0.00%	0.10%	0.12%	0.53%	0.10%	0.32%	0.29%	0.22%	0.27%	0.31%	0.10%	0.22%	0.23%	0.00%	0.40%	0.23%	0.46%	0.67%	0.61%	0.22%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3948	95	107	149	82	37	59	151	11	167	131	120	84	87	138	121	127	117	18	124	104	101	89	107	128	89	144	91	106	94	123	110	90	100	119	96	84	127	121					
		11.71%	10.25%	13.26%	13.72%	11.66%	13.03%	11.61%	12.80%	7.14%	11.95%	11.12%	11.16%	11.95%	11.73%	12.48%	9.70%	10.93%	10.94%	12.08%	12.56%	12.29%	13.38%	9.33%	11.35%	12.26%	9.57%	12.97%	9.29%	10.72%	10.56%	13.85%	12.10%	12.06%	11.71%	13.82%	10.70%	10.19%	13.77%	13.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4076	88	97	131	90	37	59	109	20	184	166	115	54	50	134	155	134	129	9	130	121	78	108	116	119	120	131	149	112	130	98	127	113	91	96	119	111	117	129					
		12.09%	9.49%	12.02%	12.06%	12.80%	13.03%	11.61%	9.24%	12.99%	13.16%	14.09%	10.70%	7.68%	6.74%	12.12%	12.42%	11.53%	12.07%	6.04%	13.17%	14.30%	10.33%	11.32%	12.30%	11.40%	12.90%	11.80%	15.20%	11.32%	14.61%	11.04%	13.97%	15.15%	10.66%	11.15%	13.27%	13.47%	12.69%	14.37%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	223	4	5	10	2	1	2	4	2	11	12	11	5	8	4	5	10	3	1	11	8	10	9	8	7	1	6	10	12	2	6	4	1	2	3	8	3	6	6					
		0.66%	0.43%	0.62%	0.92%	0.28%	0.35%	0.39%	0.34%	1.30%	0.79%	1.02%	1.02%	0.71%	1.08%	0.36%	0.40%	0.86%	0.28%	0.67%	1.11%	0.95%	1.32%	0.94%	0.85%	0.67%	0.11%	0.54%	1.02%	1.21%	0.22%	0.68%	0.44%	0.13%	0.23%	0.35%	0.89%	0.36%	0.65%	0.67%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17362	488	418	552	339	160	299	591	85	638	611	593	412	419	558	610	582	538	100	511	402	420	504	483	553	493	598	481	526	441	436	434	397	463	430	472	436	460	429					
		51.51%	52.64%	51.80%	50.83%	48.22%	56.34%	58.86%	50.08%	55.19%	45.64%	51.87%	55.16%	58.61%	56.47%	50.45%	48.88%	50.09%	50.33%	67.11%	51.77%	47.52%	55.63%	52.83%	51.22%	52.97%	53.01%	53.87%	49.08%	53.19%	49.55%	49.10%	47.74%	53.22%	54.22%	49.94%	52.62%	52.91%	49.89%	47.77%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	375	12	4	15	16	1	3	25	1	14	10	11	6	2	7	16	16	15	3	18	2	8	11	11	18	9	6	9	7	7	12	11	3	14	11	10	4	14	13					
		1.11%	1.29%	0.50%	1.38%	2.28%	0.35%	0.59%	2.12%	0.65%	1.00%	0.85%	1.02%	0.85%	0.27%	0.63%	1.28%	1.38%	1.40%	2.01%	1.82%	0.24%	1.06%	1.15%	1.17%	1.72%	0.97%	0.54%	0.92%	0.71%	0.79%	1.35%	1.21%	0.40%	1.64%	1.28%	1.11%	0.49%	1.52%	1.45%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
