		8.43%	8.93%	9.85%	8.04%	7.01%	8.62%	6.70%	9.64%	7.23%	8.19%	10.50%	11.07%	8.66%	9.96%	8.19%	8.53%	9.65%	11.10%	6.43%	6.09%	8.34%	9.08%	7.78%	9.41%	9.86%	7.92%	11.94%	9.49%	8.16%	7.61%	7.10%	8.60%	6.10%	7.47%	7.54%	7.64%	9.62%	8.88%	8.54%	7.69%	10.94%	11.32%	9.41%	8.09%	10.28%	6.71%	14.18%	6.74%	7.34%	9.42%	7.26%	5.85%	6.97%	6.28%	7.74%	8.83%	7.68%	6.95%	5.77%	5.46%	11.11%	14.61%									
20	Зюганов Геннадий Андреевич	11859	130	168	216	210	187	130	222	242	197	205	153	349	102	162	256	292	149	86	146	220	287	207	258	203	167	210	62	230	387	185	139	221	338	23	52	236	347	410	52	239	119	69	314	141	226	48	269	437	308	232	55	256	162	93	182	139	245	168	203	62	56									
		22.30%	13.99%	19.93%	23.48%	21.04%	21.49%	21.24%	23.77%	23.03%	21.82%	24.17%	20.65%	20.55%	21.61%	22.10%	24.81%	23.47%	20.16%	19.07%	22.22%	27.81%	20.68%	20.91%	23.58%	22.48%	19.74%	22.80%	21.02%	18.05%	23.55%	21.54%	19.61%	22.85%	21.57%	11.56%	18.91%	20.83%	28.28%	26.13%	15.38%	15.65%	17.05%	17.08%	25.67%	23.38%	24.46%	17.91%	25.89%	26.29%	29.00%	24.07%	14.63%	24.11%	21.63%	17.99%	24.73%	21.35%	22.71%	26.92%	24.08%	26.50%	20.97%									
21	Миронов Сергей Михайлович	1989	26	37	42	32	42	30	32	37	27	39	36	75	9	30	45	66	29	13	33	31	77	40	41	39	49	46	7	38	50	40	36	25	48	5	10	32	42	50	2	41	18	11	44	15	36	11	50	65	34	25	4	37	32	19	42	20	36	19	23	8	11									
		3.74%	2.80%	4.39%	4.57%	3.21%	4.83%	4.90%	3.43%	3.52%	2.99%	4.60%	4.86%	4.42%	1.91%	4.09%	4.36%	5.31%	3.92%	2.88%	5.02%	3.92%	5.55%	4.04%	3.75%	4.32%	5.79%	4.99%	2.37%	2.98%	3.04%	4.66%	5.08%	2.59%	3.06%	2.51%	3.64%	2.82%	3.42%	3.19%	0.59%	2.69%	2.58%	2.72%	3.60%	2.49%	3.90%	4.10%	4.81%	3.91%	3.20%	2.59%	1.06%	3.48%	4.27%	3.68%	5.71%	3.07%	3.34%	3.04%	2.73%	3.42%	4.12%									
22	Прохоров Михаил Дмитриевич	3377	70	58	59	63	58	42	64	75	83	64	44	150	24	47	80	96	47	31	58	82	129	89	87	69	51	57	12	68	97	54	43	61	93	9	14	58	78	57	13	62	28	9	51	22	46	7	26	104	43	44	3	58	60	39	50	53	120	42	53	17	6									
		6.35%	7.53%	6.88%	6.41%	6.31%	6.67%	6.86%	6.85%	7.14%	9.19%	7.55%	5.94%	8.83%	5.08%	6.41%	7.75%	7.72%	6.36%	6.87%	8.83%	10.37%	9.29%	8.99%	7.95%	7.64%	6.03%	6.19%	4.07%	5.34%	5.90%	6.29%	6.06%	6.31%	5.93%	4.52%	5.09%	5.12%	6.36%	3.63%	3.85%	4.06%	4.01%	2.23%	4.17%	3.65%	4.98%	2.61%	2.50%	6.26%	4.05%	4.56%	0.80%	5.46%	8.01%	7.54%	6.79%	8.14%	11.12%	6.73%	6.29%	7.26%	2.25%									
23	Путин Владимир Владимирович	30818	611	483	519	607	500	358	511	606	517	448	421	958	286	429	539	644	420	283	371	387	754	558	588	496	496	482	182	813	955	504	421	589	951	144	177	687	642	902	242	1005	450	269	706	354	543	162	612	923	565	582	288	627	444	325	390	379	587	351	508	119	148									
		57.96%	65.77%	57.30%	56.41%	60.82%	57.47%	58.50%	54.71%	57.66%	57.25%	52.83%	56.82%	56.42%	60.59%	58.53%	52.23%	51.77%	56.83%	62.75%	56.47%	48.93%	54.32%	56.36%	53.75%	54.93%	58.63%	52.33%	61.69%	63.81%	58.13%	58.67%	59.38%	60.91%	60.69%	72.36%	64.36%	60.64%	52.32%	57.49%	71.60%	65.82%	64.47%	66.58%	57.73%	58.71%	58.77%	60.45%	58.90%	55.54%	53.20%	60.37%	76.60%	59.04%	59.28%	62.86%	52.99%	58.22%	54.40%	56.25%	60.26%	50.85%	55.43%									
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
