Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Опочецкая																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	176	19	15	8	13	15	5	0	8	2	3	3	2	9	1	5	2	4	7	5	0	7	5	0	5	9	5	8	3	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	123	11	15	6	10	5	4	1	4	14	2	5	3	4	4	5	1	2	6	0	0	1	1	4	2	4	2	3	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	154	11	15	12	17	0	10	15	17	18	7	2	3	1	4	0	3	1	0	0	5	3	0	5	0	1	0	0	2	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	20	5	5	1	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	370	27	28	24	41	13	17	6	17	7	8	4	3	6	2	6	5	18	33	9	6	8	11	7	6	10	6	15	2	25					
		3.19%	2.43%	2.74%	3.20%	4.38%	1.73%	5.12%	1.49%	2.94%	1.65%	1.86%	2.00%	2.40%	4.00%	1.14%	1.47%	2.07%	6.45%	10.00%	3.93%	2.94%	2.70%	8.53%	4.19%	5.26%	5.21%	3.03%	3.28%	0.83%	3.50%					
19	2.Всероссийская политическая партия «Гражданская Сила»	81	13	14	3	10	7	3	2	3	2	3	1	0	2	1	0	2	0	0	0	0	0	1	0	0	0	2	3	3	6					
		0.70%	1.17%	1.37%	0.40%	1.07%	0.93%	0.90%	0.50%	0.52%	0.47%	0.70%	0.50%	0.00%	1.33%	0.57%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	1.01%	0.66%	1.25%	0.84%					
20	3.Политическая партия «Демократическая партия России»	16	3	0	1	1	1	0	0	0	5	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1					
		0.14%	0.27%	0.00%	0.13%	0.11%	0.13%	0.00%	0.00%	0.00%	1.18%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.36%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1472	188	179	89	128	70	51	40	92	76	59	12	14	17	13	51	23	20	26	26	12	37	5	9	8	26	27	74	12	88					
		12.70%	16.89%	17.50%	11.87%	13.66%	9.32%	15.36%	9.95%	15.89%	17.97%	13.75%	6.00%	11.20%	11.33%	7.39%	12.53%	9.50%	7.17%	7.88%	11.35%	5.88%	12.50%	3.88%	5.39%	7.02%	13.54%	13.64%	16.16%	5.00%	12.32%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	52	5	8	7	6	2	0	1	4	2	3	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	1	7					
		0.45%	0.45%	0.78%	0.93%	0.64%	0.27%	0.00%	0.25%	0.69%	0.47%	0.70%	0.00%	0.80%	0.00%	0.57%	0.00%	0.00%	0.00%	0.30%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.42%	0.98%					
23	6.Политическая партия «Партия социальной справедливости»	32	3	9	1	3	1	3	2	2	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1					
		0.28%	0.27%	0.88%	0.13%	0.32%	0.13%	0.90%	0.50%	0.35%	0.24%	0.23%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.30%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.42%	0.14%					
24	7.Политическая партия «Либерально-демократическая партия России»	986	82	70	85	96	93	31	31	57	33	39	16	11	11	18	16	20	23	16	19	12	37	5	18	6	13	11	31	29	57					
		8.51%	7.37%	6.84%	11.33%	10.25%	12.38%	9.34%	7.71%	9.84%	7.80%	9.09%	8.00%	8.80%	7.33%	10.23%	3.93%	8.26%	8.24%	4.85%	8.30%	5.88%	12.50%	3.88%	10.78%	5.26%	6.77%	5.56%	6.77%	12.08%	7.98%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1331	182	136	73	110	75	33	16	101	41	40	12	17	27	16	21	32	24	44	35	27	24	11	14	7	22	33	58	32	68					
		11.49%	16.35%	13.29%	9.73%	11.74%	9.99%	9.94%	3.98%	17.44%	9.69%	9.32%	6.00%	13.60%	18.00%	9.09%	5.16%	13.22%	8.60%	13.33%	15.28%	13.24%	8.11%	8.53%	8.38%	6.14%	11.46%	16.67%	12.66%	13.33%	9.52%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	100	16	10	5	10	3	1	3	5	7	7	0	2	3	0	5	3	0	0	2	0	2	1	2	1	1	2	4	0	5					
		0.86%	1.44%	0.98%	0.67%	1.07%	0.40%	0.30%	0.75%	0.86%	1.65%	1.63%	0.00%	1.60%	2.00%	0.00%	1.23%	1.24%	0.00%	0.00%	0.87%	0.00%	0.68%	0.78%	1.20%	0.88%	0.52%	1.01%	0.87%	0.00%	0.70%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6967	563	550	450	512	472	191	288	292	243	264	155	76	84	119	301	152	187	203	137	145	186	93	116	84	117	116	259	159	453					
		60.12%	50.58%	53.76%	60.00%	54.64%	62.85%	57.53%	71.64%	50.43%	57.45%	61.54%	77.50%	60.80%	56.00%	67.61%	73.96%	62.81%	67.03%	61.52%	59.83%	71.08%	62.84%	72.09%	69.46%	73.68%	60.94%	58.59%	56.55%	66.25%	63.45%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	105	25	10	10	17	7	2	2	1	3	3	0	0	0	1	1	0	5	5	0	0	0	0	0	2	0	1	7	1	2					
		0.91%	2.25%	0.98%	1.33%	1.81%	0.93%	0.60%	0.50%	0.17%	0.71%	0.70%	0.00%	0.00%	0.00%	0.57%	0.25%	0.00%	1.79%	1.52%	0.00%	0.00%	0.00%	0.00%	0.00%	1.75%	0.00%	0.51%	1.53%	0.42%	0.28%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
