Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Шолоховская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №2521	УИК №2590	УИК №2611					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1695	171	73	41	9	5	211	164	175	29	2	6	36	32	21	42	4	7	126	20	8	67	8	22	2	86	14	5	5	74	8	28	7	25	3	96	5	2	56					
		11.99%	12.80%	7.94%	10.68%	10.11%	5.10%	15.08%	14.11%	13.71%	13.43%	2.82%	9.23%	9.02%	12.31%	13.46%	11.90%	4.88%	7.95%	15.57%	11.36%	14.81%	11.00%	10.81%	8.27%	2.41%	13.27%	9.86%	3.79%	7.81%	10.82%	10.39%	14.74%	6.48%	7.04%	3.26%	14.33%	11.36%	4.00%	12.28%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2124	174	86	59	24	20	185	136	187	24	12	9	47	34	29	61	10	11	141	37	8	97	11	58	13	110	28	28	20	125	19	30	21	43	16	97	8	9	97					
		15.03%	13.02%	9.36%	15.36%	26.97%	20.41%	13.22%	11.70%	14.66%	11.11%	16.90%	13.85%	11.78%	13.08%	18.59%	17.28%	12.20%	12.50%	17.43%	21.02%	14.81%	15.93%	14.86%	21.80%	15.66%	16.98%	19.72%	21.21%	31.25%	18.27%	24.68%	15.79%	19.44%	12.11%	17.39%	14.48%	18.18%	18.00%	21.27%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	128	13	10	1	0	1	12	10	12	0	1	1	1	1	0	3	1	0	9	3	0	0	0	3	1	5	2	2	0	12	2	3	2	0	1	10	2	0	4					
		0.91%	0.97%	1.09%	0.26%	0.00%	1.02%	0.86%	0.86%	0.94%	0.00%	1.41%	1.54%	0.25%	0.38%	0.00%	0.85%	1.22%	0.00%	1.11%	1.70%	0.00%	0.00%	0.00%	1.13%	1.20%	0.77%	1.41%	1.52%	0.00%	1.75%	2.60%	1.58%	1.85%	0.00%	1.09%	1.49%	4.55%	0.00%	0.88%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3464	250	272	59	11	28	450	381	377	55	16	4	68	47	30	104	28	28	159	28	6	90	10	45	18	163	39	23	18	126	19	37	19	96	12	207	13	2	126					
		24.50%	18.71%	29.60%	15.36%	12.36%	28.57%	32.17%	32.79%	29.55%	25.46%	22.54%	6.15%	17.04%	18.08%	19.23%	29.46%	34.15%	31.82%	19.65%	15.91%	11.11%	14.78%	13.51%	16.92%	21.69%	25.15%	27.46%	17.42%	28.13%	18.42%	24.68%	19.47%	17.59%	27.04%	13.04%	30.90%	29.55%	4.00%	27.63%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	163	8	13	0	0	0	13	28	27	1	1	0	3	1	2	4	1	1	12	0	0	4	1	0	0	7	1	1	0	5	0	1	4	2	0	12	0	0	10					
		1.15%	0.60%	1.41%	0.00%	0.00%	0.00%	0.93%	2.41%	2.12%	0.46%	1.41%	0.00%	0.75%	0.38%	1.28%	1.13%	1.22%	1.14%	1.48%	0.00%	0.00%	0.66%	1.35%	0.00%	0.00%	1.08%	0.70%	0.76%	0.00%	0.73%	0.00%	0.53%	3.70%	0.56%	0.00%	1.79%	0.00%	0.00%	2.19%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6340	689	463	223	45	44	497	424	478	101	35	44	237	143	73	137	37	40	336	86	32	346	44	133	47	272	57	73	21	328	28	86	54	186	60	232	15	37	157					
		44.85%	51.57%	50.38%	58.07%	50.56%	44.90%	35.53%	36.49%	37.46%	46.76%	49.30%	67.69%	59.40%	55.00%	46.79%	38.81%	45.12%	45.45%	41.53%	48.86%	59.26%	56.81%	59.46%	50.00%	56.63%	41.98%	40.14%	55.30%	32.81%	47.95%	36.36%	45.26%	50.00%	52.39%	65.22%	34.63%	34.09%	74.00%	34.43%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	54	6	0	1	0	0	10	4	6	1	0	1	0	1	0	1	0	0	9	0	0	1	0	1	0	2	1	0	0	2	1	1	0	1	0	4	0	0	0					
		0.38%	0.45%	0.00%	0.26%	0.00%	0.00%	0.71%	0.34%	0.47%	0.46%	0.00%	1.54%	0.00%	0.38%	0.00%	0.28%	0.00%	0.00%	1.11%	0.00%	0.00%	0.16%	0.00%	0.38%	0.00%	0.31%	0.70%	0.00%	0.00%	0.29%	1.30%	0.53%	0.00%	0.28%	0.00%	0.60%	0.00%	0.00%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
