Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Рузская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №2541	УИК №2542	УИК №2543	УИК №2544	УИК №2545	УИК №2546	УИК №2547	УИК №2548	УИК №2549	УИК №2550	УИК №2551	УИК №2552	УИК №2553	УИК №2554	УИК №2555	УИК №2556	УИК №2557	УИК №2558	УИК №2559	УИК №2560	УИК №2561	УИК №2562	УИК №2563	УИК №2564	УИК №2565	УИК №2566	УИК №2567	УИК №2568	УИК №2569	УИК №2570	УИК №2571	УИК №2572	УИК №2573	УИК №2574	УИК №2575	УИК №2576	УИК №2577	УИК №2578					
		18.73%	20.52%	17.51%	16.01%	17.85%	17.31%	16.73%	20.57%	15.42%	17.91%	16.78%	21.33%	18.73%	17.17%	18.83%	18.22%	19.05%	19.70%	27.09%	27.03%	11.96%	17.78%	8.82%	22.45%	21.25%	16.02%	20.70%	16.28%	23.00%	22.22%	18.97%	23.19%	19.39%	20.94%	18.00%	18.64%	18.76%	20.15%	17.68%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	338	19	17	16	9	16	11	3	13	13	16	1	14	9	11	14	2	11	5	1	2	1	11	9	7	0	7	13	6	0	3	5	22	12	14	4	11	4	6					
		1.26%	1.82%	1.31%	1.24%	1.38%	1.58%	1.12%	1.44%	1.26%	1.43%	2.80%	0.28%	1.82%	0.90%	1.34%	2.04%	0.25%	1.64%	0.63%	0.45%	0.51%	0.25%	5.39%	1.22%	1.25%	0.00%	1.29%	1.32%	1.14%	0.00%	0.44%	2.42%	1.71%	1.03%	1.70%	0.65%	0.93%	0.99%	0.98%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7034	304	349	353	180	245	283	41	330	251	158	89	207	291	208	211	259	174	202	56	68	100	26	210	111	50	128	255	142	27	184	40	352	277	167	140	319	121	126					
		26.20%	29.15%	26.80%	27.30%	27.69%	24.23%	28.70%	19.62%	32.01%	27.58%	27.62%	24.65%	26.92%	29.04%	25.43%	30.76%	32.46%	25.97%	25.57%	25.23%	17.30%	24.69%	12.75%	28.57%	19.82%	19.53%	23.66%	25.94%	26.99%	17.65%	27.06%	19.32%	27.31%	23.78%	20.32%	22.69%	27.08%	30.10%	20.62%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	989	33	60	43	30	39	41	10	47	42	42	13	27	44	50	33	28	37	18	7	8	8	10	15	11	5	10	39	20	2	21	8	54	40	11	11	35	10	27					
		3.68%	3.16%	4.61%	3.33%	4.62%	3.86%	4.16%	4.78%	4.56%	4.62%	7.34%	3.60%	3.51%	4.39%	6.11%	4.81%	3.51%	5.52%	2.28%	3.15%	2.04%	1.98%	4.90%	2.04%	1.96%	1.95%	1.85%	3.97%	3.80%	1.31%	3.09%	3.86%	4.19%	3.43%	1.34%	1.78%	2.97%	2.49%	4.42%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7728	296	380	407	193	326	290	66	200	180	121	91	159	230	169	135	164	207	215	69	180	142	97	196	232	111	178	325	135	57	213	59	345	358	293	241	357	119	192					
		28.78%	28.38%	29.19%	31.48%	29.69%	32.25%	29.41%	31.58%	19.40%	19.78%	21.15%	25.21%	20.68%	22.95%	20.66%	19.68%	20.55%	30.90%	27.22%	31.08%	45.80%	35.06%	47.55%	26.67%	41.43%	43.36%	32.90%	33.06%	25.67%	37.25%	31.32%	28.50%	26.76%	30.73%	35.64%	39.06%	30.31%	29.60%	31.42%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	258	10	14	14	4	17	19	4	13	5	4	3	5	3	9	5	9	6	12	1	4	4	3	8	4	4	7	7	6	2	5	2	6	7	11	4	12	3	2					
		0.96%	0.96%	1.08%	1.08%	0.62%	1.68%	1.93%	1.91%	1.26%	0.55%	0.70%	0.83%	0.65%	0.30%	1.10%	0.73%	1.13%	0.90%	1.52%	0.45%	1.02%	0.99%	1.47%	1.09%	0.71%	1.56%	1.29%	0.71%	1.14%	1.31%	0.74%	0.97%	0.47%	0.60%	1.34%	0.65%	1.02%	0.75%	0.33%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
