Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Наровчатская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509					
18	"1. ""ЕДИНЕНИЕ"""	109	1	1	9	0	0	5	1	4	7	2	1	10	1	3	2	4	3	0	2	0	3	2	4	0	5	3	2	2	19	10	2	1					
		1.38%	1.69%	1.58%	2.63%	0.0%	0.0%	2.30%	1.78%	2.56%	1.79%	4.0%	0.22%	5.71%	1.16%	0.96%	1.81%	0.94%	2.17%	0.0%	0.98%	0.0%	3.40%	1.33%	1.60%	0.0%	3.75%	1.30%	1.36%	0.78%	1.60%	1.11%	0.84%	0.91%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	31	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	2	0	0	0	4	0	0	0	0	1	0	0	0	12	7	0	0					
		0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	1.75%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	1.01%	0.78%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	79	0	0	1	4	0	6	0	1	0	0	8	2	0	5	0	2	0	2	0	0	2	0	0	4	0	0	1	0	23	13	3	2					
		1.00%	0.0%	0.0%	0.29%	1.25%	0.0%	2.76%	0.0%	0.64%	0.0%	0.0%	1.81%	1.14%	0.0%	1.61%	0.0%	0.47%	0.0%	1.40%	0.0%	0.0%	2.27%	0.0%	0.0%	2.66%	0.0%	0.0%	0.68%	0.0%	1.94%	1.45%	1.26%	1.83%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	38	0	1	3	0	0	1	0	6	1	0	3	0	0	2	1	1	0	0	0	0	0	1	2	1	0	0	1	0	9	3	1	1					
		0.48%	0.0%	1.58%	0.87%	0.0%	0.0%	0.46%	0.0%	3.84%	0.25%	0.0%	0.68%	0.0%	0.0%	0.64%	0.90%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.80%	0.66%	0.0%	0.0%	0.68%	0.0%	0.75%	0.33%	0.42%	0.91%					
22	"5. ""За Русь Святую"""	31	0	1	3	3	0	1	0	2	1	0	0	1	0	1	0	2	0	0	1	0	0	0	3	0	0	1	0	2	2	4	3	0					
		0.39%	0.0%	1.58%	0.87%	0.94%	0.0%	0.46%	0.0%	1.28%	0.25%	0.0%	0.0%	0.57%	0.0%	0.32%	0.0%	0.47%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.43%	0.0%	0.78%	0.16%	0.44%	1.26%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	13	1	0	1	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	3	0	0					
		0.16%	1.69%	0.0%	0.29%	0.0%	0.0%	0.0%	1.78%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.39%	0.08%	0.33%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	22	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	1	1	0	0	1	0	0	0	1	5	4	2	0					
		0.27%	0.0%	0.0%	0.29%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.57%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.43%	1.13%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.39%	0.42%	0.44%	0.84%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	2	1					
		0.13%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.64%	0.0%	2.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.39%	0.0%	0.22%	0.84%	0.91%					
26	"9. ""Российская экологическая партия ""Зеленые"""	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	215	4	0	5	11	1	13	3	3	16	3	7	14	1	13	2	6	6	3	6	10	6	10	18	2	5	3	4	6	27	0	4	3					
		2.73%	6.77%	0.0%	1.46%	3.44%	0.72%	5.99%	5.35%	1.92%	4.09%	6.0%	1.58%	8.0%	1.16%	4.19%	1.81%	1.41%	4.34%	2.11%	2.95%	4.38%	6.81%	6.66%	7.22%	1.33%	3.75%	1.30%	2.72%	2.36%	2.27%	0.0%	1.68%	2.75%					
28	"11. ""Истинные патриоты России"""	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	45	0	0	6	0	0	0	0	1	0	0	4	0	0	0	0	3	0	0	1	3	1	0	2	0	2	1	0	3	10	6	0	2					
		0.57%	0.0%	0.0%	1.75%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.49%	1.31%	1.13%	0.0%	0.80%	0.0%	1.50%	0.43%	0.0%	1.18%	0.84%	0.66%	0.0%	1.83%					
30	"13. ""Демократическая партия России"""	11	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0					
		0.13%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	5.35%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	1.13%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	3	0	0					
		0.11%	1.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.33%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	6	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0					
		0.07%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.16%	0.11%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	145	0	1	7	0	0	6	0	1	13	0	10	0	0	3	2	10	2	3	5	4	0	2	4	5	2	5	1	11	36	10	1	1					
		1.84%	0.0%	1.58%	2.05%	0.0%	0.0%	2.76%	0.0%	0.64%	3.32%	0.0%	2.26%	0.0%	0.0%	0.96%	1.81%	2.35%	1.44%	2.11%	2.46%	1.75%	0.0%	1.33%	1.60%	3.33%	1.50%	2.17%	0.68%	4.33%	3.03%	1.11%	0.42%	0.91%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	12	0	0	0	0	0	1	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2	0	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	1.02%	0.0%	0.0%	0.57%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.68%	0.0%	0.08%	0.22%	0.0%	0.0%					
35	"18. ""ЛДПР"""	473	0	4	20	6	3	15	2	7	15	6	43	14	16	10	12	40	5	6	4	24	4	3	21	8	9	15	4	9	73	54	11	10					
		6.00%	0.0%	6.34%	5.86%	1.88%	2.18%	6.91%	3.57%	4.48%	3.83%	12.0%	9.75%	8.0%	18.60%	3.22%	10.90%	9.43%	3.62%	4.22%	1.97%	10.52%	4.54%	2.0%	8.43%	5.33%	6.76%	6.52%	2.72%	3.54%	6.16%	6.02%	4.64%	9.17%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	117	0	1	2	2	1	2	1	0	4	0	5	2	1	7	0	5	0	2	2	0	1	1	2	0	0	1	0	0	32	38	5	0					
		1.48%	0.0%	1.58%	0.58%	0.62%	0.72%	0.92%	1.78%	0.0%	1.02%	0.0%	1.13%	1.14%	1.16%	2.25%	0.0%	1.17%	0.0%	1.40%	0.98%	0.0%	1.13%	0.66%	0.80%	0.0%	0.0%	0.43%	0.0%	0.0%	2.70%	4.24%	2.10%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5542	51	45	242	266	123	132	36	112	286	21	303	121	57	227	79	289	97	116	177	165	60	124	163	113	102	180	117	188	731	590	144	85					
		70.38%	86.44%	71.42%	70.96%	83.38%	89.78%	60.82%	64.28%	71.79%	73.14%	42.0%	68.70%	69.14%	66.27%	73.22%	71.81%	68.16%	70.28%	81.69%	87.19%	72.36%	68.18%	82.66%	65.46%	75.33%	76.69%	78.26%	79.59%	74.01%	61.68%	65.84%	60.75%	77.98%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	1	0	0	0	0	0	0	0	3	0	3	0	0	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0					
		0.17%	1.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.68%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.75%	0.43%	0.0%	0.0%	0.08%	0.11%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0					
		0.08%	0.0%	1.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.16%	0.11%	0.42%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	594	0	7	18	6	9	31	7	11	9	8	32	6	3	4	7	45	10	1	2	7	3	3	12	12	4	14	9	12	148	106	46	2					
		7.54%	0.0%	11.11%	5.27%	1.88%	6.56%	14.28%	12.49%	7.05%	2.30%	16.0%	7.25%	3.42%	3.48%	1.29%	6.36%	10.61%	7.24%	0.70%	0.98%	3.07%	3.40%	2.0%	4.81%	8.0%	3.00%	6.08%	6.12%	4.72%	12.48%	11.83%	19.40%	1.83%					
																																							
41	Против всех	141	0	1	19	2	0	3	1	3	6	5	17	1	3	3	0	5	0	3	1	2	1	1	2	4	0	4	0	2	23	19	9	1					
		1.79%	0.0%	1.58%	5.57%	0.62%	0.0%	1.38%	1.78%	1.92%	1.53%	10.0%	3.85%	0.57%	3.48%	0.96%	0.0%	1.17%	0.0%	2.11%	0.49%	0.87%	1.13%	0.66%	0.80%	2.66%	0.0%	1.73%	0.0%	0.78%	1.94%	2.12%	3.79%	0.91%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
