Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Нерехтская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473					
		1.69%	1.50%	1.28%	1.48%	1.55%	2.53%	2.57%	1.84%	1.68%	2.16%	2.12%	10.0%	1.73%	0.0%	2.92%	0.43%	1.29%	0.50%	0.37%	2.06%	0.83%	2.78%	1.30%	0.96%	1.19%	0.0%	0.0%	0.83%	1.16%	1.34%	2.56%	1.72%	0.34%	1.36%	2.30%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	572	37	28	36	30	31	41	36	44	41	58	0	5	5	3	8	3	8	11	26	5	12	3	10	9	5	2	17	4	15	7	2	7	13	10					
		2.95%	2.78%	2.76%	3.14%	2.92%	3.13%	2.85%	2.21%	3.21%	3.17%	3.98%	0.0%	1.73%	2.28%	1.75%	1.73%	0.77%	4.02%	4.10%	3.36%	4.16%	4.78%	1.30%	3.22%	2.14%	6.49%	2.19%	4.72%	1.16%	4.03%	3.58%	1.14%	2.43%	4.43%	2.56%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	736	75	42	55	40	48	54	80	56	63	57	2	4	2	3	25	9	3	1	29	0	7	7	10	6	1	1	11	12	3	8	1	2	9	10					
		3.80%	5.65%	4.14%	4.80%	3.89%	4.85%	3.76%	4.93%	4.09%	4.87%	3.91%	20.0%	1.38%	0.91%	1.75%	5.42%	2.33%	1.50%	0.37%	3.75%	0.0%	2.78%	3.04%	3.22%	1.42%	1.29%	1.09%	3.05%	3.48%	0.80%	4.10%	0.57%	0.69%	3.07%	2.56%					
22	"5. ""За Русь Святую"""	112	10	3	7	5	5	10	9	7	5	6	0	0	0	2	3	2	2	1	3	0	5	0	5	3	1	0	5	4	0	2	2	1	1	3					
		0.57%	0.75%	0.29%	0.61%	0.48%	0.50%	0.69%	0.55%	0.51%	0.38%	0.41%	0.0%	0.0%	0.0%	1.16%	0.65%	0.51%	1.00%	0.37%	0.38%	0.0%	1.99%	0.0%	1.61%	0.71%	1.29%	0.0%	1.38%	1.16%	0.0%	1.02%	1.14%	0.34%	0.34%	0.76%					
23	"6. ""Объединенная Российская партия ""Русь"""	49	0	2	2	2	2	6	1	4	4	3	0	1	2	0	2	1	1	0	4	1	4	1	1	0	0	0	3	0	0	0	1	0	1	0					
		0.25%	0.0%	0.19%	0.17%	0.19%	0.20%	0.41%	0.06%	0.29%	0.30%	0.20%	0.0%	0.34%	0.91%	0.0%	0.43%	0.25%	0.50%	0.0%	0.51%	0.83%	1.59%	0.43%	0.32%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.57%	0.0%	0.34%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	112	9	14	5	3	4	10	11	10	12	10	0	2	0	0	0	2	1	1	1	1	0	1	2	2	0	0	3	1	2	0	3	0	0	2					
		0.57%	0.67%	1.38%	0.43%	0.29%	0.40%	0.69%	0.67%	0.73%	0.92%	0.68%	0.0%	0.69%	0.0%	0.0%	0.0%	0.51%	0.50%	0.37%	0.12%	0.83%	0.0%	0.43%	0.64%	0.47%	0.0%	0.0%	0.83%	0.29%	0.53%	0.0%	1.72%	0.0%	0.0%	0.51%					
25	"8. ""Народно-республиканская партия России"""	34	1	2	1	2	2	3	2	5	1	1	0	1	0	1	2	0	0	2	2	0	1	2	1	0	0	0	1	1	0	0	0	0	0	0					
		0.17%	0.07%	0.19%	0.08%	0.19%	0.20%	0.20%	0.12%	0.36%	0.07%	0.06%	0.0%	0.34%	0.0%	0.58%	0.43%	0.0%	0.0%	0.74%	0.25%	0.0%	0.39%	0.86%	0.32%	0.0%	0.0%	0.0%	0.27%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	51	7	1	4	3	2	6	5	2	3	1	0	0	0	2	2	0	0	0	3	1	2	0	1	0	0	0	2	2	0	0	0	0	0	2					
		0.26%	0.52%	0.09%	0.34%	0.29%	0.20%	0.41%	0.30%	0.14%	0.23%	0.06%	0.0%	0.0%	0.0%	1.16%	0.43%	0.0%	0.0%	0.0%	0.38%	0.83%	0.79%	0.0%	0.32%	0.0%	0.0%	0.0%	0.55%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%					
27	"10. ""Аграрная партия России"""	1478	62	58	47	34	42	53	64	48	45	71	0	54	108	37	100	71	30	28	50	9	32	32	27	71	20	17	34	22	41	13	25	104	19	10					
		7.63%	4.67%	5.72%	4.10%	3.31%	4.25%	3.69%	3.94%	3.51%	3.48%	4.87%	0.0%	18.68%	49.31%	21.63%	21.69%	18.44%	15.07%	10.44%	6.46%	7.5%	12.74%	13.91%	8.70%	16.90%	25.97%	18.68%	9.44%	6.39%	11.02%	6.66%	14.36%	36.11%	6.48%	2.56%					
28	"11. ""Истинные патриоты России"""	20	0	0	2	0	0	0	2	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	1	5	0	0					
		0.10%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.12%	0.14%	0.07%	0.06%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.23%	0.0%	0.0%	0.27%	0.0%	0.53%	0.0%	0.57%	1.73%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	505	44	35	30	36	14	30	51	28	26	57	2	0	4	5	4	4	12	5	21	6	6	2	10	3	1	2	17	10	11	3	6	3	4	13					
		2.60%	3.31%	3.45%	2.62%	3.50%	1.41%	2.08%	3.14%	2.04%	2.01%	3.91%	20.0%	0.0%	1.82%	2.92%	0.86%	1.03%	6.03%	1.86%	2.71%	5.0%	2.39%	0.86%	3.22%	0.71%	1.29%	2.19%	4.72%	2.90%	2.95%	1.53%	3.44%	1.04%	1.36%	3.33%					
30	"13. ""Демократическая партия России"""	43	3	1	1	3	1	9	0	2	5	6	0	0	0	0	0	1	2	2	1	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0					
		0.22%	0.22%	0.09%	0.08%	0.29%	0.10%	0.62%	0.0%	0.14%	0.38%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	1.00%	0.74%	0.12%	0.83%	0.39%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.26%	0.51%	0.0%	0.0%	0.34%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	2	1	2	3	0	3	2	1	5	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	0	1	4	1	0	0	0	0	2					
		0.17%	0.15%	0.09%	0.17%	0.29%	0.0%	0.20%	0.12%	0.07%	0.38%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.12%	0.0%	0.0%	0.43%	0.0%	0.0%	2.59%	0.0%	0.27%	1.16%	0.26%	0.0%	0.0%	0.0%	0.0%	0.51%					
32	"15. ""Партия СЛОН"""	18	0	1	2	2	1	2	1	0	0	1	0	0	0	0	2	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2					
		0.09%	0.0%	0.09%	0.17%	0.19%	0.10%	0.13%	0.06%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.25%	0.83%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1789	135	104	126	85	103	175	209	149	128	166	0	3	9	11	23	20	5	9	75	13	23	12	10	31	1	1	31	34	19	19	9	17	17	17					
		9.23%	10.17%	10.26%	11.01%	8.28%	10.42%	12.18%	12.88%	10.89%	9.89%	11.40%	0.0%	1.03%	4.10%	6.43%	4.98%	5.19%	2.51%	3.35%	9.70%	10.83%	9.16%	5.21%	3.22%	7.38%	1.29%	1.09%	8.61%	9.88%	5.10%	9.74%	5.17%	5.90%	5.80%	4.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	3	4	1	5	2	1	0	4	2	3	0	2	1	2	3	0	0	1	1	1	3	1	1	0	0	1	5	1	2	0	1	1	0	1					
		0.27%	0.22%	0.39%	0.08%	0.48%	0.20%	0.06%	0.0%	0.29%	0.15%	0.20%	0.0%	0.69%	0.45%	1.16%	0.65%	0.0%	0.0%	0.37%	0.12%	0.83%	1.19%	0.43%	0.32%	0.0%	0.0%	1.09%	1.38%	0.29%	0.53%	0.0%	0.57%	0.34%	0.0%	0.25%					
35	"18. ""ЛДПР"""	2842	203	150	157	173	166	212	217	185	186	218	2	50	18	17	58	46	25	46	121	21	29	77	79	37	22	15	35	46	54	25	27	37	31	57					
		14.67%	15.29%	14.80%	13.72%	16.86%	16.80%	14.76%	13.37%	13.53%	14.38%	14.97%	20.0%	17.30%	8.21%	9.94%	12.58%	11.94%	12.56%	17.16%	15.65%	17.5%	11.55%	33.47%	25.48%	8.80%	28.57%	16.48%	9.72%	13.37%	14.51%	12.82%	15.51%	12.84%	10.58%	14.61%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	489	29	24	32	29	23	36	41	40	39	45	0	5	5	0	7	10	2	9	15	3	5	4	6	9	0	1	7	8	8	6	2	9	7	23					
		2.52%	2.18%	2.36%	2.79%	2.82%	2.32%	2.50%	2.52%	2.92%	3.01%	3.09%	0.0%	1.73%	2.28%	0.0%	1.51%	2.59%	1.00%	3.35%	1.94%	2.5%	1.99%	1.73%	1.93%	2.14%	0.0%	1.09%	1.94%	2.32%	2.15%	3.07%	1.14%	3.12%	2.38%	5.89%					
37	"20. ""Политическая партия ""Единая Россия"""	6670	453	351	430	378	326	433	591	507	437	474	2	116	44	60	172	142	72	115	274	38	82	49	104	135	15	34	116	127	136	71	55	59	111	161					
		34.44%	34.13%	34.64%	37.58%	36.84%	32.99%	30.15%	36.43%	37.08%	33.79%	32.55%	20.0%	40.13%	20.09%	35.08%	37.31%	36.88%	36.18%	42.91%	35.44%	31.66%	32.66%	21.30%	33.54%	32.14%	19.48%	37.36%	32.22%	36.91%	36.55%	36.41%	31.60%	20.48%	37.88%	41.28%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	2	1	1	0	2	4	2	2	9	2	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	3	1	1	0	1	1					
		0.20%	0.15%	0.09%	0.08%	0.0%	0.20%	0.27%	0.12%	0.14%	0.69%	0.13%	0.0%	0.34%	0.45%	0.0%	0.0%	0.25%	0.0%	0.37%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.27%	0.29%	0.80%	0.51%	0.57%	0.0%	0.34%	0.25%					
39	"22. ""Развитие предпринимательства"""	52	5	7	1	1	6	6	3	2	2	5	0	0	0	1	1	1	0	0	2	0	1	0	0	1	0	0	2	1	1	0	1	0	1	1					
		0.26%	0.37%	0.69%	0.08%	0.09%	0.60%	0.41%	0.18%	0.14%	0.15%	0.34%	0.0%	0.0%	0.0%	0.58%	0.21%	0.25%	0.0%	0.0%	0.25%	0.0%	0.39%	0.0%	0.0%	0.23%	0.0%	0.0%	0.55%	0.29%	0.26%	0.0%	0.57%	0.0%	0.34%	0.25%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2147	145	112	123	110	133	209	177	172	176	175	1	24	9	11	23	45	20	18	74	14	21	20	22	60	2	5	34	22	36	19	20	26	47	42					
		11.08%	10.92%	11.05%	10.75%	10.72%	13.46%	14.55%	10.91%	12.58%	13.61%	12.01%	10.0%	8.30%	4.10%	6.43%	4.98%	11.68%	10.05%	6.71%	9.57%	11.66%	8.36%	8.69%	7.09%	14.28%	2.59%	5.49%	9.44%	6.39%	9.67%	9.74%	11.49%	9.02%	16.04%	10.76%					
																																									
41	Против всех	666	51	38	32	41	32	61	61	39	46	42	0	7	1	5	12	14	7	4	28	2	5	5	14	19	3	5	11	22	16	11	2	9	6	15					
		3.43%	3.84%	3.75%	2.79%	3.99%	3.23%	4.24%	3.76%	2.85%	3.55%	2.88%	0.0%	2.42%	0.45%	2.92%	2.60%	3.63%	3.51%	1.49%	3.62%	1.66%	1.99%	2.17%	4.51%	4.52%	3.89%	5.49%	3.05%	6.39%	4.30%	5.64%	1.14%	3.12%	2.04%	3.84%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
