Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Ульчская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	176	9	1	5	4	10	8	0	7	18	6	1	1	0	3	1	7	10	18	2	13	23	2	4	1	3	1	13	2	3					
		1.65%	2.34%	1.39%	1.49%	1.63%	2.34%	4.30%	0.00%	1.62%	1.57%	1.65%	0.41%	2.08%	0.00%	1.13%	0.17%	2.01%	2.02%	4.49%	0.65%	2.03%	2.40%	0.58%	1.71%	0.81%	1.69%	0.61%	1.60%	0.40%	3.13%					
19	2.Всероссийская политическая партия «Гражданская Сила»	72	2	0	1	0	2	0	2	5	7	5	1	0	1	1	4	2	10	2	0	11	9	1	1	0	0	1	2	2	0					
		0.67%	0.52%	0.00%	0.30%	0.00%	0.47%	0.00%	1.92%	1.15%	0.61%	1.37%	0.41%	0.00%	0.41%	0.38%	0.68%	0.57%	2.02%	0.50%	0.00%	1.72%	0.94%	0.29%	0.43%	0.00%	0.00%	0.61%	0.25%	0.40%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	1	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	2	2	2					
		0.16%	0.26%	0.00%	0.30%	0.00%	0.47%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.31%	0.00%	0.00%	0.81%	0.00%	0.00%	0.25%	0.40%	2.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	876	26	1	18	29	18	9	5	29	103	16	27	1	16	7	80	25	21	40	8	65	110	22	15	2	15	15	98	45	10					
		8.19%	6.75%	1.39%	5.37%	11.79%	4.22%	4.84%	4.81%	6.70%	9.00%	4.40%	11.07%	2.08%	6.61%	2.64%	13.61%	7.18%	4.25%	9.98%	2.58%	10.16%	11.48%	6.34%	6.41%	1.61%	8.43%	9.09%	12.05%	8.95%	10.42%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	36	0	0	1	0	3	1	0	2	5	1	1	0	1	1	3	1	0	1	0	2	4	2	0	1	1	0	4	0	1					
		0.34%	0.00%	0.00%	0.30%	0.00%	0.70%	0.54%	0.00%	0.46%	0.44%	0.27%	0.41%	0.00%	0.41%	0.38%	0.51%	0.29%	0.00%	0.25%	0.00%	0.31%	0.42%	0.58%	0.00%	0.81%	0.56%	0.00%	0.49%	0.00%	1.04%					
23	6.Политическая партия «Партия социальной справедливости»	16	0	0	0	0	0	0	0	3	1	0	1	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	3	1	0					
		0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.69%	0.09%	0.00%	0.41%	0.00%	0.00%	0.38%	0.00%	0.29%	0.00%	0.25%	0.32%	0.16%	0.10%	0.00%	0.43%	0.00%	0.00%	0.00%	0.37%	0.20%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1222	46	2	45	49	55	13	13	56	117	34	18	2	31	33	86	19	36	50	28	99	155	42	31	9	14	9	79	40	11					
		11.43%	11.95%	2.78%	13.43%	19.92%	12.88%	6.99%	12.50%	12.93%	10.23%	9.34%	7.38%	4.17%	12.81%	12.45%	14.63%	5.46%	7.29%	12.47%	9.03%	15.47%	16.18%	12.10%	13.25%	7.26%	7.87%	5.45%	9.72%	7.95%	11.46%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	768	37	1	25	12	29	5	4	26	103	20	6	4	13	15	44	26	12	33	12	80	107	18	23	3	9	8	55	32	6					
		7.18%	9.61%	1.39%	7.46%	4.88%	6.79%	2.69%	3.85%	6.00%	9.00%	5.49%	2.46%	8.33%	5.37%	5.66%	7.48%	7.47%	2.43%	8.23%	3.87%	12.50%	11.17%	5.19%	9.83%	2.42%	5.06%	4.85%	6.77%	6.36%	6.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	80	1	0	2	1	7	0	0	1	10	3	2	0	0	3	2	5	7	2	2	6	8	5	1	1	4	0	3	2	2					
		0.75%	0.26%	0.00%	0.60%	0.41%	1.64%	0.00%	0.00%	0.23%	0.87%	0.82%	0.82%	0.00%	0.00%	1.13%	0.34%	1.44%	1.42%	0.50%	0.65%	0.94%	0.84%	1.44%	0.43%	0.81%	2.25%	0.00%	0.37%	0.40%	2.08%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7238	255	67	232	143	296	148	78	293	756	269	186	39	179	195	365	257	392	248	253	345	510	247	155	105	130	131	535	368	61					
		67.68%	66.23%	93.06%	69.25%	58.13%	69.32%	79.57%	75.00%	67.67%	66.08%	73.90%	76.23%	81.25%	73.97%	73.58%	62.07%	73.85%	79.35%	61.85%	81.61%	53.91%	53.24%	71.18%	66.24%	84.68%	73.03%	79.39%	65.81%	73.16%	63.54%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	77	4	0	4	7	2	1	0	5	10	1	1	0	1	1	1	3	1	2	2	6	8	3	0	0	1	0	11	2	0					
		0.72%	1.04%	0.00%	1.19%	2.85%	0.47%	0.54%	0.00%	1.15%	0.87%	0.27%	0.41%	0.00%	0.41%	0.38%	0.17%	0.86%	0.20%	0.50%	0.65%	0.94%	0.84%	0.86%	0.00%	0.00%	0.56%	0.00%	1.35%	0.40%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
