Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Красногвардейская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №1793					
19	2.Всероссийская политическая партия «Гражданская Сила»	65	1	3	2	1	1	1	2	0	2	1	0	1	3	1	1	2	0	3	7	7	3	0	3	1	0	0	3	4	1	0	2	1	1	0	1	0	0	2	0	0	0	0	3	1					
		0.54%	0.37%	0.94%	0.77%	0.41%	0.44%	0.78%	0.75%	0.00%	0.53%	0.39%	0.00%	0.80%	0.73%	1.23%	0.27%	0.95%	0.00%	0.41%	0.85%	1.00%	0.77%	0.00%	1.58%	0.59%	0.00%	0.00%	0.78%	0.82%	0.48%	0.00%	0.58%	0.59%	0.49%	0.00%	0.24%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.70%	0.35%					
20	3.Политическая партия «Демократическая партия России»	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1					
		0.06%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.20%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.35%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1313	15	24	21	38	8	10	33	50	30	12	12	7	46	14	58	7	13	65	91	77	33	17	7	16	4	15	78	69	45	64	50	12	26	23	40	11	18	63	14	15	4	1	34	23					
		10.83%	5.51%	7.50%	8.05%	15.64%	3.52%	7.81%	12.31%	14.58%	7.92%	4.69%	10.91%	5.60%	11.25%	17.28%	15.89%	3.32%	6.57%	8.87%	10.99%	11.05%	8.46%	9.94%	3.68%	9.47%	2.94%	7.77%	20.31%	14.14%	21.63%	27.95%	14.41%	7.06%	12.81%	24.47%	9.78%	11.46%	10.53%	13.67%	8.14%	9.87%	9.09%	1.35%	7.89%	7.99%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	56	0	0	3	1	0	1	0	0	0	1	2	0	0	0	2	0	0	7	15	8	8	0	0	4	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.46%	0.00%	0.00%	1.15%	0.41%	0.00%	0.78%	0.00%	0.00%	0.00%	0.39%	1.82%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.95%	1.81%	1.15%	2.05%	0.00%	0.00%	2.37%	0.00%	0.00%	0.00%	0.41%	0.00%	0.44%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	20	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	2	1	2	0	0	0	0	0	1	2	0	1	0	2	0	0	1	1	0	0	0	0	0	1	0	0					
		0.16%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	1.01%	0.00%	0.24%	0.14%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.41%	0.00%	0.44%	0.00%	1.18%	0.00%	0.00%	0.24%	1.04%	0.00%	0.00%	0.00%	0.00%	0.00%	1.35%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	928	38	21	27	16	10	12	23	11	40	31	3	6	31	12	13	14	8	64	78	65	26	4	18	6	13	20	34	44	18	9	9	9	12	5	24	4	14	32	29	12	1	9	17	36					
		7.65%	13.97%	6.56%	10.34%	6.58%	4.41%	9.38%	8.58%	3.21%	10.55%	12.11%	2.73%	4.80%	7.58%	14.81%	3.56%	6.64%	4.04%	8.73%	9.42%	9.33%	6.67%	2.34%	9.47%	3.55%	9.56%	10.36%	8.85%	9.02%	8.65%	3.93%	2.59%	5.29%	5.91%	5.32%	5.87%	4.17%	8.19%	6.94%	16.86%	7.89%	2.27%	12.16%	3.94%	12.50%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1013	25	18	16	24	3	11	32	18	26	21	4	8	66	2	48	13	24	70	98	81	51	17	13	9	8	7	24	46	2	15	32	5	16	9	23	4	7	30	15	21	0	1	24	26					
		8.36%	9.19%	5.63%	6.13%	9.88%	1.32%	8.59%	11.94%	5.25%	6.86%	8.20%	3.64%	6.40%	16.14%	2.47%	13.15%	6.16%	12.12%	9.55%	11.84%	11.62%	13.08%	9.94%	6.84%	5.33%	5.88%	3.63%	6.25%	9.43%	0.96%	6.55%	9.22%	2.94%	7.88%	9.57%	5.62%	4.17%	4.09%	6.51%	8.72%	13.82%	0.00%	1.35%	5.57%	9.03%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	71	0	1	2	0	6	1	4	1	6	3	0	0	2	0	1	1	1	3	3	4	3	0	1	0	1	1	1	3	4	0	2	4	3	0	1	1	1	3	1	0	0	0	0	2					
		0.59%	0.00%	0.31%	0.77%	0.00%	2.64%	0.78%	1.49%	0.29%	1.58%	1.17%	0.00%	0.00%	0.49%	0.00%	0.27%	0.47%	0.51%	0.41%	0.36%	0.57%	0.77%	0.00%	0.53%	0.00%	0.74%	0.52%	0.26%	0.61%	1.92%	0.00%	0.58%	2.35%	1.48%	0.00%	0.24%	1.04%	0.58%	0.65%	0.58%	0.00%	0.00%	0.00%	0.00%	0.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8013	144	237	165	150	190	85	160	245	254	177	88	102	229	49	224	160	138	495	487	425	238	126	139	129	106	147	231	298	133	131	233	124	140	47	284	69	125	298	102	102	31	62	344	170					
		66.09%	52.94%	74.06%	63.22%	61.73%	83.70%	66.41%	59.70%	71.43%	67.02%	69.14%	80.00%	81.60%	55.99%	60.49%	61.37%	75.83%	69.70%	67.53%	58.82%	60.98%	61.03%	73.68%	73.16%	76.33%	77.94%	76.17%	60.16%	61.07%	63.94%	57.21%	67.15%	72.94%	68.97%	50.00%	69.44%	71.88%	73.10%	64.64%	59.30%	67.11%	70.45%	83.78%	79.81%	59.03%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	1	0	1	0	0	2	0	0	3	1	0	0	4	1	0	1	0	2	0	3	2	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	3	1	0	0	0	1	1					
		0.26%	0.37%	0.00%	0.38%	0.00%	0.00%	1.56%	0.00%	0.00%	0.79%	0.39%	0.00%	0.00%	0.98%	1.23%	0.00%	0.47%	0.00%	0.27%	0.00%	0.43%	0.51%	0.00%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.29%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.65%	0.58%	0.00%	0.00%	0.00%	0.23%	0.35%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
