Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Красногвардейская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №1793					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1758	58	71	62	43	14	12	36	32	56	43	6	6	56	28	17	26	14	123	135	153	48	4	38	10	27	23	77	71	21	16	27	40	19	3	48	12	26	91	30	29	2	17	47	41					
		16.58%	29.74%	23.91%	27.68%	18.94%	9.03%	10.17%	16.90%	12.65%	19.38%	21.18%	6.98%	5.71%	12.76%	13.46%	11.72%	12.62%	8.43%	17.47%	18.75%	21.19%	11.76%	3.13%	22.09%	7.09%	22.13%	15.65%	21.33%	15.37%	13.82%	7.02%	8.01%	27.21%	11.88%	4.17%	13.91%	15.00%	15.76%	21.62%	23.44%	22.31%	5.26%	30.91%	14.87%	19.07%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	97	1	0	13	0	3	1	4	0	1	2	1	1	2	2	4	6	0	12	6	6	6	2	3	1	0	0	2	3	0	0	5	2	0	0	3	0	0	1	0	0	0	0	3	1					
		0.91%	0.51%	0.00%	5.80%	0.00%	1.94%	0.85%	1.88%	0.00%	0.35%	0.99%	1.16%	0.95%	0.46%	0.96%	2.76%	2.91%	0.00%	1.70%	0.83%	0.83%	1.47%	1.56%	1.74%	0.71%	0.00%	0.00%	0.55%	0.65%	0.00%	0.00%	1.48%	1.36%	0.00%	0.00%	0.87%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.95%	0.47%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2418	24	59	41	60	16	11	69	46	42	27	18	24	137	44	34	11	40	153	177	176	114	43	28	37	18	26	108	142	41	97	79	38	34	36	66	19	12	102	14	26	22	13	51	43					
		22.80%	12.31%	19.87%	18.30%	26.43%	10.32%	9.32%	32.39%	18.18%	14.53%	13.30%	20.93%	22.86%	31.21%	21.15%	23.45%	5.34%	24.10%	21.73%	24.58%	24.38%	27.94%	33.59%	16.28%	26.24%	14.75%	17.69%	29.92%	30.74%	26.97%	42.54%	23.44%	25.85%	21.25%	50.00%	19.13%	23.75%	7.27%	24.23%	10.94%	20.00%	57.89%	23.64%	16.14%	20.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	136	1	3	2	3	0	1	0	0	3	3	1	0	2	0	1	1	4	16	19	9	22	0	3	1	0	0	5	9	2	1	1	0	1	0	5	0	0	10	0	0	0	1	2	4					
		1.28%	0.51%	1.01%	0.89%	1.32%	0.00%	0.85%	0.00%	0.00%	1.04%	1.48%	1.16%	0.00%	0.46%	0.00%	0.69%	0.49%	2.41%	2.27%	2.64%	1.25%	5.39%	0.00%	1.74%	0.71%	0.00%	0.00%	1.39%	1.95%	1.32%	0.44%	0.30%	0.00%	0.63%	0.00%	1.45%	0.00%	0.00%	2.38%	0.00%	0.00%	0.00%	1.82%	0.63%	1.86%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4362	85	116	65	75	89	68	68	141	134	89	48	51	173	83	66	142	72	252	236	220	113	63	73	72	60	86	127	171	76	75	168	45	66	24	161	44	98	161	68	55	11	20	171	81					
		41.13%	43.59%	39.06%	29.02%	33.04%	57.42%	57.63%	31.92%	55.73%	46.37%	43.84%	55.81%	48.57%	39.41%	39.90%	45.52%	68.93%	43.37%	35.80%	32.78%	30.47%	27.70%	49.22%	42.44%	51.06%	49.18%	58.50%	35.18%	37.01%	50.00%	32.89%	49.85%	30.61%	41.25%	33.33%	46.67%	55.00%	59.39%	38.24%	53.13%	42.31%	28.95%	36.36%	54.11%	37.67%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	33	0	2	3	1	1	0	1	0	2	0	0	1	0	1	1	0	0	3	0	1	2	1	2	1	0	0	1	3	1	0	0	0	0	0	1	0	0	1	0	0	0	2	1	0					
		0.31%	0.00%	0.67%	1.34%	0.44%	0.65%	0.00%	0.47%	0.00%	0.69%	0.00%	0.00%	0.95%	0.00%	0.48%	0.69%	0.00%	0.00%	0.43%	0.00%	0.14%	0.49%	0.78%	1.16%	0.71%	0.00%	0.00%	0.28%	0.65%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	3.64%	0.32%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
