Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Новоселовская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	37	8	4	5	2	0	0	0	0	0	1	0	0	2	1	0	0	2	0	0	1	1	0	3	3	1	0	1	1	1					
		0.57%	0.94%	0.49%	0.57%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	7.14%	0.68%	0.00%	0.00%	1.32%	0.00%	0.00%	0.28%	0.46%	0.00%	0.63%	1.26%	0.44%	0.00%	0.38%	1.00%	0.67%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
