Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Александровская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №407	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №494	УИК №495					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3998	156	225	194	194	227	167	257	192	14	257	228	206	191	175	249	152	139	157	144	137	171	164	2	0					
		19.81%	19.16%	19.57%	18.98%	18.71%	19.59%	18.43%	19.98%	20.65%	16.67%	23.62%	21.84%	17.73%	19.08%	17.66%	21.41%	19.19%	18.71%	20.10%	20.28%	19.13%	22.04%	20.50%	16.67%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	243	8	13	5	12	22	14	12	10	0	21	9	13	23	18	9	8	6	7	8	6	9	10	0	0					
		1.20%	0.98%	1.13%	0.49%	1.16%	1.90%	1.55%	0.93%	1.08%	0.00%	1.93%	0.86%	1.12%	2.30%	1.82%	0.77%	1.01%	0.81%	0.90%	1.13%	0.84%	1.16%	1.25%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3991	191	259	230	219	247	221	301	233	17	134	193	223	191	205	157	147	128	125	144	110	149	162	4	1					
		19.78%	23.46%	22.52%	22.50%	21.12%	21.31%	24.39%	23.41%	25.05%	20.24%	12.32%	18.49%	19.19%	19.08%	20.69%	13.50%	18.56%	17.23%	16.01%	20.28%	15.36%	19.20%	20.25%	33.33%	10.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	459	14	35	15	30	18	25	34	21	5	29	19	23	16	28	8	30	17	24	15	18	14	21	0	0					
		2.27%	1.72%	3.04%	1.47%	2.89%	1.55%	2.76%	2.64%	2.26%	5.95%	2.67%	1.82%	1.98%	1.60%	2.83%	0.69%	3.79%	2.29%	3.07%	2.11%	2.51%	1.80%	2.63%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7329	283	377	373	391	340	276	400	260	35	502	414	488	383	359	610	269	298	279	234	249	248	253	2	6					
		36.32%	34.77%	32.78%	36.50%	37.70%	29.34%	30.46%	31.10%	27.96%	41.67%	46.14%	39.66%	41.99%	38.26%	36.23%	52.45%	33.96%	40.11%	35.72%	32.96%	34.78%	31.96%	31.63%	16.67%	60.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	118	10	3	5	8	9	3	6	4	0	3	5	12	6	3	3	3	5	7	5	6	4	8	0	0					
		0.58%	1.23%	0.26%	0.49%	0.77%	0.78%	0.33%	0.47%	0.43%	0.00%	0.28%	0.48%	1.03%	0.60%	0.30%	0.26%	0.38%	0.67%	0.90%	0.70%	0.84%	0.52%	1.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
