Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Прокопьевская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	397	5	15	15	5	5	3	0	5	12	3	13	1	13	5	8	4	4	3	15	28	3	23	3	3	10	6	3	25	10	5	10	17	20	2	19	0	25	3	11	2	15	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	391	5	15	15	5	5	3	0	5	12	3	13	0	13	5	8	4	2	3	15	28	3	23	3	3	10	6	2	25	8	5	10	17	20	2	19	0	25	3	11	2	15	10	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	381	130	11	5	7	2	4	6	5	12	4	8	2	14	10	5	2	2	3	8	17	1	7	4	14	3	4	1	36	6	1	12	4	8	1	3	0	4	1	5	2	5	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	72	9	2	7	1	0	0	0	0	0	0	4	1	7	0	6	0	2	1	4	4	1	0	1	0	0	1	2	6	4	1	0	2	0	1	0	0	0	3	0	0	0	0	2					
		0.34%	0.67%	0.25%	0.92%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	1.39%	1.23%	0.00%	1.43%	0.00%	1.50%	0.84%	0.54%	0.45%	0.50%	0.00%	0.48%	0.00%	0.00%	0.25%	1.22%	0.57%	0.56%	0.57%	0.00%	0.19%	0.00%	1.01%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	1.07%					
19	2.Всероссийская политическая партия «Гражданская Сила»	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	5	0	0	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.10%	0.00%	0.00%	0.00%	0.19%	0.09%	0.00%	0.00%	0.00%	0.00%	1.32%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0					
		0.03%	0.15%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1166	33	79	84	26	48	13	7	14	38	14	15	3	34	21	5	7	6	2	50	78	9	53	8	53	26	56	7	37	16	10	11	59	32	0	28	0	41	9	14	24	39	43	14					
		5.57%	2.44%	9.89%	11.08%	7.93%	9.98%	7.65%	3.26%	4.53%	3.74%	6.86%	2.31%	4.17%	5.98%	6.58%	1.19%	4.67%	4.51%	1.68%	6.74%	8.80%	4.46%	5.63%	3.86%	12.41%	7.83%	14.25%	4.27%	3.54%	2.23%	5.71%	2.11%	5.71%	2.79%	0.00%	3.05%	0.00%	7.51%	2.37%	3.52%	12.00%	4.85%	13.40%	7.49%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	23	0	1	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0					
		0.11%	0.00%	0.13%	1.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.19%	0.10%	0.17%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	380	50	4	16	7	0	6	0	0	23	0	20	1	7	0	8	0	0	0	8	3	6	0	14	9	0	0	4	26	21	8	26	14	32	6	44	0	0	12	0	0	0	0	5					
		1.82%	3.70%	0.50%	2.11%	2.13%	0.00%	3.53%	0.00%	0.00%	2.26%	0.00%	3.08%	1.39%	1.23%	0.00%	1.90%	0.00%	0.00%	0.00%	1.08%	0.34%	2.97%	0.00%	6.76%	2.11%	0.00%	0.00%	2.44%	2.49%	2.93%	4.57%	4.99%	1.35%	2.79%	6.06%	4.79%	0.00%	0.00%	3.17%	0.00%	0.00%	0.00%	0.00%	2.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	154	33	3	7	2	0	0	0	0	0	0	9	1	6	0	0	0	0	0	3	0	1	0	6	0	0	0	0	7	22	0	17	1	8	2	19	0	0	4	0	0	0	0	3					
		0.74%	2.44%	0.38%	0.92%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.39%	1.39%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.50%	0.00%	2.90%	0.00%	0.00%	0.00%	0.00%	0.67%	3.07%	0.00%	3.26%	0.10%	0.70%	2.02%	2.07%	0.00%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%	1.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	32	3	1	0	0	0	0	0	0	0	0	4	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	1	3	3	3	3	0	0	0	0	0	0	0	0	0	1					
		0.15%	0.22%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	1.39%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.14%	1.71%	0.58%	0.29%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18792	1217	646	576	274	405	145	208	294	956	190	593	65	502	293	399	143	125	114	664	798	185	882	178	361	303	336	150	949	648	152	449	951	1060	90	827	74	505	336	381	173	765	274	156					
		89.82%	90.15%	80.85%	75.99%	83.54%	84.20%	85.29%	96.74%	95.15%	94.00%	93.14%	91.37%	90.28%	88.22%	91.85%	95.00%	95.33%	93.98%	95.80%	89.49%	90.07%	91.58%	93.73%	85.99%	84.54%	91.27%	85.50%	91.46%	90.90%	90.38%	86.86%	86.18%	91.97%	92.33%	90.91%	90.09%	10.00%	92.49%	88.65%	95.73%	86.50%	95.15%	85.36%	83.42%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	3	0	0	0	4	2	0	0	1	2	0	0	0	0	0	0	0	0	0	1					
		0.10%	0.00%	0.13%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.38%	0.28%	0.00%	0.00%	0.10%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
