Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Барышская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	953	30	35	5	20	12	35	25	5	15	3	20	30	20	20	7	3	7	15	10	5	55	100	45	35	3	30	20	25	25	20	10	10	15	0	23	10	25	5	10	45	10	25	10	20	25	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	953	30	35	5	20	12	35	25	5	15	3	20	30	20	20	7	3	7	15	10	5	55	100	45	35	3	30	20	25	25	20	10	10	15	0	23	10	25	5	10	45	10	25	10	20	25	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	193	30	12	0	12	3	10	8	1	6	1	9	2	1	3	0	2	3	2	1	0	3	4	3	3	4	9	0	5	2	2	3	4	5	0	1	6	2	1	1	5	1	5	2	5	4	7					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	47	0	0	0	0	0	1	0	0	2	0	20	0	0	6	0	0	0	0	0	0	3	10	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	1.Политическая партия «Аграрная партия России»	302	6	2	2	2	3	21	17	2	1	0	11	5	3	2	20	0	8	10	5	0	6	14	12	22	5	22	7	13	3	9	4	7	7	1	2	4	9	0	1	8	6	3	0	8	1	8					
		1.86%	1.13%	0.30%	2.47%	0.90%	1.10%	2.84%	2.81%	2.60%	0.58%	0.00%	0.96%	0.82%	0.64%	0.79%	11.83%	0.00%	6.84%	3.05%	2.44%	0.00%	0.73%	1.21%	1.53%	4.32%	4.07%	4.32%	4.27%	10.57%	2.83%	2.34%	1.93%	4.05%	2.08%	1.08%	1.16%	1.69%	2.01%	0.00%	1.28%	2.35%	4.35%	0.53%	0.00%	1.29%	0.41%	0.99%					
19	2.Всероссийская политическая партия «Гражданская Сила»	37	1	4	0	0	0	3	0	0	0	0	3	4	0	0	6	0	0	0	0	0	0	2	1	1	0	1	1	0	0	0	0	0	2	0	0	0	2	0	0	1	0	1	0	4	0	0					
		0.23%	0.19%	0.60%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.26%	0.65%	0.00%	0.00%	3.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.13%	0.20%	0.00%	0.20%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.29%	0.00%	0.18%	0.00%	0.65%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1268	39	39	2	15	21	65	83	1	17	21	121	57	30	16	11	2	15	30	14	3	108	133	98	37	9	22	10	17	3	6	10	21	15	7	16	20	17	3	9	19	16	17	2	21	8	22					
		7.81%	7.36%	5.88%	2.47%	6.73%	7.69%	8.78%	13.72%	1.30%	9.88%	25.30%	10.60%	9.33%	6.37%	6.32%	6.51%	3.85%	12.82%	9.15%	6.83%	4.35%	13.06%	11.46%	12.53%	7.27%	7.32%	4.32%	6.10%	13.82%	2.83%	1.56%	4.83%	12.14%	4.46%	7.53%	9.30%	8.47%	3.80%	4.92%	11.54%	5.57%	11.59%	3.02%	1.13%	3.39%	3.32%	2.74%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	9	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.06%	0.00%	0.30%	0.00%	0.00%	0.37%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.89%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	3	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.09%	0.38%	0.15%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.91%	0.00%	0.00%	0.36%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	805	20	26	3	9	11	44	23	3	9	5	77	33	32	24	20	3	5	17	5	4	29	36	17	26	2	36	8	1	5	10	9	10	18	3	18	16	19	2	10	20	12	16	9	45	14	41					
		4.96%	3.77%	3.92%	3.70%	4.04%	4.03%	5.95%	3.80%	3.90%	5.23%	6.02%	6.74%	5.40%	6.79%	9.49%	11.83%	5.77%	4.27%	5.18%	2.44%	5.80%	3.51%	3.10%	2.17%	5.11%	1.63%	7.07%	4.88%	0.81%	4.72%	2.60%	4.35%	5.78%	5.36%	3.23%	10.47%	6.78%	4.25%	3.28%	12.82%	5.87%	8.70%	2.85%	5.08%	7.27%	5.81%	5.10%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	812	27	31	0	7	4	93	47	1	9	8	40	41	23	1	3	0	4	13	16	2	42	89	33	40	10	21	7	4	4	10	5	10	6	8	11	24	17	0	1	10	11	15	6	18	8	32					
		5.00%	5.09%	4.68%	0.00%	3.14%	1.47%	12.57%	7.77%	1.30%	5.23%	9.64%	3.50%	6.71%	4.88%	0.40%	1.78%	0.00%	3.42%	3.96%	7.80%	2.90%	5.08%	7.67%	4.22%	7.86%	8.13%	4.13%	4.27%	3.25%	3.77%	2.60%	2.42%	5.78%	1.79%	8.60%	6.40%	10.17%	3.80%	0.00%	1.28%	2.93%	7.97%	2.67%	3.39%	2.91%	3.32%	3.98%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	77	3	3	0	2	0	3	5	1	0	0	7	2	1	3	1	0	0	1	1	0	3	3	4	1	0	5	0	0	0	2	0	2	5	0	1	1	4	0	0	1	1	3	0	5	0	3					
		0.47%	0.57%	0.45%	0.00%	0.90%	0.00%	0.41%	0.83%	1.30%	0.00%	0.00%	0.61%	0.33%	0.21%	1.19%	0.59%	0.00%	0.00%	0.30%	0.49%	0.00%	0.36%	0.26%	0.51%	0.20%	0.00%	0.98%	0.00%	0.00%	0.00%	0.52%	0.00%	1.16%	1.49%	0.00%	0.58%	0.42%	0.89%	0.00%	0.00%	0.29%	0.72%	0.53%	0.00%	0.81%	0.00%	0.37%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12721	404	548	71	188	233	486	424	69	134	48	873	469	376	206	108	47	82	252	164	60	627	871	601	376	97	393	131	85	89	321	179	119	279	74	123	171	376	56	57	279	92	506	158	515	207	697					
		78.35%	76.23%	82.65%	87.65%	84.30%	85.35%	65.68%	70.08%	89.61%	77.91%	57.83%	76.44%	76.76%	79.83%	81.42%	63.91%	90.38%	70.09%	76.83%	80.00%	86.96%	75.82%	75.02%	76.85%	73.87%	78.86%	77.21%	79.88%	69.11%	83.96%	83.59%	86.47%	68.79%	83.04%	79.57%	71.51%	72.46%	84.12%	91.80%	73.08%	81.82%	66.67%	90.04%	89.27%	83.20%	85.89%	86.69%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	53	3	1	0	0	0	5	3	0	2	0	6	0	2	1	0	0	1	0	0	0	5	7	3	1	0	2	0	0	0	0	0	1	1	0	1	0	2	0	0	1	0	1	0	1	2	1					
		0.33%	0.57%	0.15%	0.00%	0.00%	0.00%	0.68%	0.50%	0.00%	1.16%	0.00%	0.53%	0.00%	0.42%	0.40%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.60%	0.60%	0.38%	0.20%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.30%	0.00%	0.58%	0.00%	0.45%	0.00%	0.00%	0.29%	0.00%	0.18%	0.00%	0.16%	0.83%	0.12%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
