Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Богучанская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009					
25	"8. ""Народно-республиканская партия России"""	12	0	0	2	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0					
		0.08%	0.0%	0.0%	0.31%	0.35%	0.0%	0.0%	1.03%	0.44%	0.16%	0.0%	1.02%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.50%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	0	0	1	0	0	0	1	0	0	0	1	1	2	0	0	2	0	0	0	1	0	1	0	0	0	3	0	0	0	0	1	0	3	0					
		0.11%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.16%	0.21%	0.50%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.21%	0.0%	0.12%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.66%	0.0%					
27	"10. ""Аграрная партия России"""	267	1	4	11	5	2	0	0	11	7	16	2	8	14	5	5	15	6	2	4	18	5	10	9	7	1	4	31	0	27	6	7	8	2	14	0					
		1.88%	1.58%	1.95%	1.74%	1.77%	3.50%	0.0%	0.0%	4.86%	1.13%	2.40%	2.04%	1.32%	2.99%	1.25%	1.03%	2.98%	1.27%	0.46%	1.08%	3.30%	1.07%	5.07%	1.11%	1.01%	0.94%	1.26%	2.76%	0.0%	2.91%	1.01%	2.07%	1.24%	0.86%	3.11%	0.0%					
28	"11. ""Истинные патриоты России"""	9	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	2	0	0	1	0	0	0	0	0					
		0.06%	0.0%	0.48%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.31%	0.17%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	93	0	4	6	5	2	0	0	0	1	5	0	3	7	3	2	3	0	0	4	4	5	2	4	5	2	1	5	0	4	3	0	4	5	4	0					
		0.65%	0.0%	1.95%	0.95%	1.77%	3.50%	0.0%	0.0%	0.0%	0.16%	0.75%	0.0%	0.49%	1.49%	0.75%	0.41%	0.59%	0.0%	0.0%	1.08%	0.73%	1.07%	1.01%	0.49%	0.72%	1.88%	0.31%	0.44%	0.0%	0.43%	0.50%	0.0%	0.62%	2.15%	0.88%	0.0%					
30	"13. ""Демократическая партия России"""	20	0	0	0	1	0	0	0	0	2	2	0	1	1	0	2	0	0	1	0	0	1	1	1	0	0	0	3	0	2	1	0	1	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.32%	0.30%	0.0%	0.16%	0.21%	0.0%	0.41%	0.0%	0.0%	0.23%	0.0%	0.0%	0.21%	0.50%	0.12%	0.0%	0.0%	0.0%	0.26%	0.0%	0.21%	0.16%	0.0%	0.15%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	1	0	2	1	0	0	0	0	1	1	0	1	0	0	0	2	0	1	0	1	0	0	0	2	2	1	2	0	2	4	0	6	3	0	0					
		0.23%	1.58%	0.0%	0.31%	0.35%	0.0%	0.0%	0.0%	0.0%	0.16%	0.15%	0.0%	0.16%	0.0%	0.0%	0.0%	0.39%	0.0%	0.23%	0.0%	0.18%	0.0%	0.0%	0.0%	0.28%	1.88%	0.31%	0.17%	0.0%	0.21%	0.67%	0.0%	0.93%	1.29%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0					
		0.05%	0.0%	0.48%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2404	5	40	146	60	7	0	24	26	89	64	12	122	98	86	120	134	91	87	30	94	51	18	136	142	4	21	141	13	213	99	58	98	27	48	0					
		16.93%	7.93%	19.51%	23.21%	21.27%	12.28%	0.0%	24.74%	11.50%	14.47%	9.60%	12.24%	20.23%	20.98%	21.55%	24.94%	26.64%	19.32%	20.13%	8.17%	17.27%	10.94%	9.13%	16.91%	20.57%	3.77%	6.62%	12.57%	18.05%	23.02%	16.77%	17.21%	15.28%	11.63%	10.66%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	0	0	2	1	0	0	1	0	1	2	0	2	0	1	0	1	2	1	0	0	0	0	1	1	0	1	0	0	0	1	2	0	1	1	0					
		0.15%	0.0%	0.0%	0.31%	0.35%	0.0%	0.0%	1.03%	0.0%	0.16%	0.30%	0.0%	0.33%	0.0%	0.25%	0.0%	0.19%	0.42%	0.23%	0.0%	0.0%	0.0%	0.0%	0.12%	0.14%	0.0%	0.31%	0.0%	0.0%	0.0%	0.16%	0.59%	0.0%	0.43%	0.22%	0.0%					
35	"18. ""ЛДПР"""	1860	15	33	99	49	6	7	8	18	53	67	9	68	32	47	52	55	59	45	50	56	24	48	123	87	7	57	207	13	127	71	47	89	46	86	0					
		13.10%	23.80%	16.09%	15.73%	17.37%	10.52%	24.99%	8.24%	7.96%	8.61%	10.06%	9.18%	11.27%	6.85%	11.77%	10.81%	10.93%	12.52%	10.41%	13.62%	10.29%	5.15%	24.36%	15.29%	12.60%	6.60%	17.98%	18.46%	18.05%	13.72%	12.03%	13.94%	13.88%	19.82%	19.11%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	220	1	4	5	1	0	3	0	8	4	5	0	7	6	15	5	8	5	7	7	9	12	2	8	9	1	7	20	2	15	13	2	16	6	7	0					
		1.55%	1.58%	1.95%	0.79%	0.35%	0.0%	10.71%	0.0%	3.53%	0.65%	0.75%	0.0%	1.16%	1.28%	3.75%	1.03%	1.59%	1.06%	1.62%	1.90%	1.65%	2.57%	1.01%	0.99%	1.30%	0.94%	2.20%	1.78%	2.77%	1.62%	2.20%	0.59%	2.49%	2.58%	1.55%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5487	27	60	170	80	14	6	31	110	282	298	42	176	164	130	168	150	177	167	164	252	256	55	340	297	64	165	396	32	271	290	161	219	92	180	1					
		38.65%	42.85%	29.26%	27.02%	28.36%	24.56%	21.42%	31.95%	48.67%	45.85%	44.74%	42.85%	29.18%	35.11%	32.58%	34.92%	29.82%	37.57%	38.65%	44.68%	46.32%	54.93%	27.91%	42.28%	43.04%	60.37%	52.05%	35.32%	44.44%	29.29%	49.15%	47.77%	34.16%	39.65%	40.0%	8.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	0	1	1	1	0	0	1	0	0	1	0	2	2	0	0	0	3	0	3	0	1	0	4	0	0	1	1	0	1	0	0	3	0	1	0					
		0.19%	0.0%	0.48%	0.15%	0.35%	0.0%	0.0%	1.03%	0.0%	0.0%	0.15%	0.0%	0.33%	0.42%	0.0%	0.0%	0.0%	0.63%	0.0%	0.81%	0.0%	0.21%	0.0%	0.49%	0.0%	0.0%	0.31%	0.08%	0.0%	0.10%	0.0%	0.0%	0.46%	0.0%	0.22%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	0	0	1	0	0	0	0	0	0	1	0	1	2	0	4	1	1	2	1	1	0	0	0	2	0	2	1	0	2	4	0	1	0	0	0					
		0.19%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.16%	0.42%	0.0%	0.83%	0.19%	0.21%	0.46%	0.27%	0.18%	0.0%	0.0%	0.0%	0.28%	0.0%	0.63%	0.08%	0.0%	0.21%	0.67%	0.0%	0.15%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1918	7	29	98	40	19	3	8	19	96	138	18	131	80	35	59	73	66	60	53	58	53	37	87	68	15	15	162	6	145	44	23	112	14	46	1					
		13.51%	11.11%	14.14%	15.58%	14.18%	33.33%	10.71%	8.24%	8.40%	15.60%	20.72%	18.36%	21.72%	17.13%	8.77%	12.26%	14.51%	14.01%	13.88%	14.44%	10.66%	11.37%	18.78%	10.82%	9.85%	14.15%	4.73%	14.45%	8.33%	15.67%	7.45%	6.82%	17.47%	6.03%	10.22%	8.33%					
																																										
41	Против всех	437	1	19	19	6	1	1	5	3	25	13	2	19	15	11	15	15	12	6	6	14	19	9	19	28	3	9	43	2	24	10	3	23	13	16	8					
		3.07%	1.58%	9.26%	3.02%	2.12%	1.75%	3.57%	5.15%	1.32%	4.06%	1.95%	2.04%	3.15%	3.21%	2.75%	3.11%	2.98%	2.54%	1.38%	1.63%	2.57%	4.07%	4.56%	2.36%	4.05%	2.83%	2.83%	3.83%	2.77%	2.59%	1.69%	0.89%	3.58%	5.60%	3.55%	66.66%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
