Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
"Наименование Избирательной комиссии:    Волгоград, Краснооктябрьская"																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2980	60	60	60	60	60	60	46	60	60	60	46	46	46	60	46	60	60	60	60	60	60	60	60	60	46	60	60	60	60	46	60	46	60	60	60	60	60	60	46	60	60	60	60	60	60	60	60	60	60	60	60	46					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	749	9	12	19	20	6	12	8	8	12	20	2	3	5	19	7	16	11	25	24	23	18	19	10	13	13	4	12	17	15	2	19	6	17	22	23	22	12	22	12	12	11	11	17	16	22	15	21	34	15	11	19	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	530	6	5	13	10	2	12	4	23	10	9	7	9	8	10	9	6	12	12	14	9	11	3	14	8	13	14	15	20	5	8	9	4	11	3	11	12	6	8	4	13	14	7	12	12	17	10	16	10	12	14	12	12					
14	Число погашенных неиспользованных открепительных удостоверений	2231	51	48	41	40	54	48	38	52	48	40	44	43	41	41	39	44	49	35	36	37	42	41	50	47	33	56	48	43	45	44	41	40	43	38	37	38	48	38	34	48	49	49	43	44	38	45	39	26	45	49	41	40					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	20	1	0	0	0	1	0	0	0	0	0	2	1	1	0	1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	1	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	1.Политическая партия «Аграрная партия России»	1561	33	38	45	37	24	29	20	43	27	28	13	22	25	21	23	41	29	47	33	45	29	32	34	34	13	27	22	22	20	9	30	17	32	26	44	39	48	20	33	28	29	32	38	30	34	38	45	27	20	33	39	14					
		2.60%	2.50%	3.01%	3.58%	3.08%	2.33%	2.57%	1.99%	3.39%	2.34%	2.05%	2.63%	3.38%	3.02%	2.04%	2.47%	3.00%	2.16%	3.30%	2.55%	3.34%	2.33%	2.52%	3.12%	2.91%	1.85%	2.52%	1.74%	2.37%	1.91%	1.36%	2.70%	4.06%	2.39%	2.08%	2.98%	2.83%	3.64%	1.56%	3.91%	2.09%	2.29%	2.62%	2.64%	2.23%	2.59%	2.88%	3.13%	2.01%	1.57%	2.88%	3.38%	1.81%					
19	2.Всероссийская политическая партия «Гражданская Сила»	757	15	16	15	12	8	11	7	19	13	31	3	8	9	6	13	7	27	24	22	11	21	25	17	19	4	8	15	7	14	11	12	7	9	17	19	20	14	7	8	16	23	14	26	15	15	20	19	18	22	10	11	17					
		1.26%	1.13%	1.27%	1.19%	1.00%	0.78%	0.98%	0.70%	1.50%	1.12%	2.27%	0.61%	1.23%	1.09%	0.58%	1.39%	0.51%	2.01%	1.69%	1.70%	0.82%	1.69%	1.97%	1.56%	1.63%	0.57%	0.75%	1.19%	0.76%	1.34%	1.67%	1.08%	1.67%	0.67%	1.36%	1.29%	1.45%	1.06%	0.55%	0.95%	1.19%	1.81%	1.15%	1.81%	1.11%	1.14%	1.51%	1.32%	1.34%	1.73%	0.87%	0.95%	2.20%					
20	3.Политическая партия «Демократическая партия России»	66	1	2	1	1	2	1	0	0	0	2	2	0	1	2	1	1	3	0	3	3	0	1	2	0	1	1	0	1	4	0	3	1	0	1	4	2	0	3	0	2	4	2	2	0	1	1	0	0	1	2	0	1					
		0.11%	0.08%	0.16%	0.08%	0.08%	0.19%	0.09%	0.00%	0.00%	0.00%	0.15%	0.40%	0.00%	0.12%	0.19%	0.11%	0.07%	0.22%	0.00%	0.23%	0.22%	0.00%	0.08%	0.18%	0.00%	0.14%	0.09%	0.00%	0.11%	0.38%	0.00%	0.27%	0.24%	0.00%	0.08%	0.27%	0.15%	0.00%	0.23%	0.00%	0.15%	0.32%	0.16%	0.14%	0.00%	0.08%	0.08%	0.00%	0.00%	0.08%	0.17%	0.00%	0.13%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	8922	172	231	205	222	181	179	154	182	168	190	59	73	103	136	142	192	145	241	179	181	209	189	171	196	89	193	200	128	129	65	149	41	219	295	222	233	233	176	95	174	167	167	242	197	131	184	207	226	214	178	192	76					
		14.89%	13.01%	18.28%	16.31%	18.50%	17.54%	15.87%	15.35%	14.35%	14.53%	13.94%	11.94%	11.21%	12.42%	13.20%	15.24%	14.07%	10.80%	16.92%	13.85%	13.45%	16.80%	14.88%	15.69%	16.77%	12.66%	18.00%	15.86%	13.81%	12.34%	9.85%	13.39%	9.79%	16.33%	23.64%	15.02%	16.90%	17.69%	13.76%	11.27%	12.97%	13.17%	13.67%	16.83%	14.64%	9.97%	13.93%	14.38%	16.80%	16.84%	15.55%	16.65%	9.84%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	444	12	6	8	5	10	3	5	14	14	10	3	4	4	8	9	10	9	11	9	7	11	16	7	9	2	8	5	5	0	5	9	1	10	5	8	12	11	9	4	17	12	12	15	14	8	9	7	17	8	14	8	5					
		0.74%	0.91%	0.47%	0.64%	0.42%	0.97%	0.27%	0.50%	1.10%	1.21%	0.73%	0.61%	0.61%	0.48%	0.78%	0.97%	0.73%	0.67%	0.77%	0.70%	0.52%	0.88%	1.26%	0.64%	0.77%	0.28%	0.75%	0.40%	0.54%	0.00%	0.76%	0.81%	0.24%	0.75%	0.40%	0.54%	0.87%	0.84%	0.70%	0.47%	1.27%	0.95%	0.98%	1.04%	1.04%	0.61%	0.68%	0.49%	1.26%	0.63%	1.22%	0.69%	0.65%					
23	6.Политическая партия «Партия социальной справедливости»	137	2	2	7	3	1	3	2	3	0	4	0	0	2	2	5	2	2	4	5	4	2	2	0	2	2	2	1	1	0	1	6	0	6	10	3	3	4	4	3	2	4	0	2	5	3	4	2	3	2	1	4	0					
		0.23%	0.15%	0.16%	0.56%	0.25%	0.10%	0.27%	0.20%	0.24%	0.00%	0.29%	0.00%	0.00%	0.24%	0.19%	0.54%	0.15%	0.15%	0.28%	0.39%	0.30%	0.16%	0.16%	0.00%	0.17%	0.28%	0.19%	0.08%	0.11%	0.00%	0.15%	0.54%	0.00%	0.45%	0.80%	0.20%	0.22%	0.30%	0.31%	0.36%	0.15%	0.32%	0.00%	0.14%	0.37%	0.23%	0.30%	0.14%	0.22%	0.16%	0.09%	0.35%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	5592	123	115	124	97	99	88	71	118	95	155	52	67	87	104	88	118	137	116	110	116	93	98	101	111	87	93	111	80	138	78	111	32	111	103	120	121	108	119	95	130	123	147	114	116	178	176	138	105	106	85	81	103					
		9.33%	9.30%	9.10%	9.86%	8.08%	9.59%	7.80%	7.08%	9.31%	8.22%	11.37%	10.53%	10.29%	10.49%	10.10%	9.44%	8.64%	10.20%	8.15%	8.51%	8.62%	7.48%	7.72%	9.27%	9.50%	12.38%	8.68%	8.80%	8.63%	13.21%	11.82%	9.97%	7.64%	8.28%	8.25%	8.12%	8.77%	8.20%	9.30%	11.27%	9.69%	9.70%	12.03%	7.93%	8.62%	13.55%	13.32%	9.58%	7.81%	8.34%	7.42%	7.03%	13.34%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	6773	132	121	148	155	106	112	131	162	134	181	42	69	69	142	109	169	161	169	158	199	166	142	121	142	48	139	138	109	100	57	98	47	180	138	190	140	154	166	58	142	133	127	145	141	140	101	143	167	157	172	136	67					
		11.30%	9.98%	9.57%	11.77%	12.92%	10.27%	9.93%	13.06%	12.78%	11.59%	13.28%	8.50%	10.60%	8.32%	13.79%	11.70%	12.38%	11.99%	11.87%	12.23%	14.78%	13.34%	11.18%	11.10%	12.15%	6.83%	12.97%	10.94%	11.76%	9.57%	8.64%	8.81%	11.22%	13.42%	11.06%	12.86%	10.15%	11.69%	12.98%	6.88%	10.58%	10.49%	10.39%	10.08%	10.48%	10.65%	7.65%	9.93%	12.42%	12.35%	15.02%	11.80%	8.68%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	530	10	11	12	8	14	11	6	9	4	11	1	2	4	13	9	10	8	20	6	11	13	10	7	18	12	5	12	9	11	9	11	3	12	5	15	12	15	6	5	16	10	14	15	16	16	11	13	7	20	6	12	4					
		0.88%	0.76%	0.87%	0.95%	0.67%	1.36%	0.98%	0.60%	0.71%	0.35%	0.81%	0.20%	0.31%	0.48%	1.26%	0.97%	0.73%	0.60%	1.40%	0.46%	0.82%	1.05%	0.79%	0.64%	1.54%	1.71%	0.47%	0.95%	0.97%	1.05%	1.36%	0.99%	0.72%	0.89%	0.40%	1.01%	0.87%	1.14%	0.47%	0.59%	1.19%	0.79%	1.15%	1.04%	1.19%	1.22%	0.83%	0.90%	0.52%	1.57%	0.52%	1.04%	0.52%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	33326	794	681	655	627	560	663	576	675	660	706	311	384	503	570	502	773	781	736	724	732	663	711	586	598	431	572	732	536	578	400	647	258	716	610	824	761	689	724	518	775	729	677	798	756	746	733	819	738	678	614	629	467					
		55.60%	60.06%	53.88%	52.11%	52.25%	54.26%	58.78%	57.43%	53.23%	57.09%	51.80%	62.96%	58.99%	60.68%	55.34%	53.86%	56.63%	58.15%	51.69%	56.04%	54.38%	53.30%	55.98%	53.76%	51.15%	61.31%	53.36%	58.05%	57.82%	55.31%	60.61%	58.13%	61.58%	53.39%	48.88%	55.75%	55.18%	52.32%	56.61%	61.45%	57.75%	57.49%	55.40%	55.49%	56.17%	56.77%	55.49%	56.88%	54.87%	53.34%	53.62%	54.55%	60.49%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1247	19	24	33	28	16	20	14	30	24	38	4	15	16	19	21	24	32	46	31	23	21	33	24	32	9	11	14	15	21	16	24	11	25	26	21	33	25	40	15	19	23	20	34	42	30	33	39	24	26	23	27	14					
		2.08%	1.44%	1.90%	2.63%	2.33%	1.55%	1.77%	1.40%	2.37%	2.08%	2.79%	0.81%	2.30%	1.93%	1.84%	2.25%	1.76%	2.38%	3.23%	2.40%	1.71%	1.69%	2.60%	2.20%	2.74%	1.28%	1.03%	1.11%	1.62%	2.01%	2.42%	2.16%	2.63%	1.86%	2.08%	1.42%	2.39%	1.90%	3.13%	1.78%	1.42%	1.81%	1.64%	2.36%	3.12%	2.28%	2.50%	2.71%	1.78%	2.05%	2.01%	2.34%	1.81%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
