14	Число неиспользованных открепительных удостоверений	174	7	1	5	5	16	8	1	6	0	2	3	3	7	1	9	4	0	1	3	1	5	3	1	0	0	0	4	4	11	3	3	5	0	0	4	0	2	5	3	1	0	2	6	4	0	1	0	3	1	8	4	0	4	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	100	7	4	2	5	3	3	7	2	5	3	5	3	5	2	7	1	0	2	2	1	3	1	0	0	0	0	3	1	2	3	0	1	0	0	0	1	0	1	0	1	2	0	0	1	0	0	1	2	1	3	2	0	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	Богданов Андрей Владимирович	320	11	12	17	9	19	16	13	8	8	7	12	7	16	5	20	4	4	14	6	7	9	7	0	2	1	4	4	5	4	3	5	5	0	7	7	3	1	0	0	5	5	2	3	3	0	2	2	1	3	1	5	1	5	0					
		1.02%	1.58%	1.82%	1.09%	0.87%	1.48%	1.68%	1.29%	0.71%	1.13%	0.79%	1.40%	0.94%	1.52%	0.64%	1.64%	0.94%	2.22%	1.96%	0.71%	0.71%	0.96%	0.69%	0.00%	1.80%	0.36%	2.23%	0.73%	1.41%	0.42%	0.95%	2.98%	2.01%	0.00%	0.62%	2.33%	1.27%	1.19%	0.00%	0.00%	0.81%	0.66%	0.95%	2.07%	0.70%	0.00%	0.54%	0.36%	0.59%	0.41%	0.19%	1.54%	0.23%	1.19%	0.00%					
19	Жириновский Владимир Вольфович	3695	75	68	139	108	155	100	123	175	84	139	114	115	111	98	129	59	19	108	111	100	108	113	24	18	37	20	50	39	81	37	23	36	28	105	53	29	4	9	9	62	102	33	19	54	18	37	64	13	94	42	66	52	50	36					
		11.76%	10.79%	10.33%	8.90%	10.39%	12.03%	10.47%	12.21%	15.49%	11.83%	15.62%	13.32%	15.48%	10.53%	12.52%	10.55%	13.92%	10.56%	15.08%	13.20%	10.20%	11.55%	11.07%	10.39%	16.22%	13.31%	11.17%	9.14%	11.02%	8.60%	11.71%	13.69%	14.46%	9.86%	9.36%	17.67%	12.29%	4.76%	6.87%	10.47%	10.10%	13.44%	15.64%	13.10%	12.53%	9.18%	10.00%	11.62%	7.65%	12.72%	8.08%	20.37%	11.98%	11.90%	15.65%					
20	Зюганов Геннадий Андреевич	4521	115	84	256	180	225	186	164	187	86	126	120	91	146	128	261	41	21	84	117	150	142	187	29	14	32	11	57	28	82	42	21	47	29	139	32	36	8	24	8	79	108	13	12	48	25	49	73	17	142	55	43	46	44	31					
		14.39%	16.55%	12.77%	16.39%	17.32%	17.47%	19.48%	16.29%	16.55%	12.11%	14.16%	14.02%	12.25%	13.85%	16.35%	21.34%	9.67%	11.67%	11.73%	13.91%	15.31%	15.19%	18.32%	12.55%	12.61%	11.51%	6.15%	10.42%	7.91%	8.70%	13.29%	12.50%	18.88%	10.21%	12.39%	10.67%	15.25%	9.52%	18.32%	9.30%	12.87%	14.23%	6.16%	8.28%	11.14%	12.76%	13.24%	13.25%	10.00%	19.22%	10.58%	13.27%	10.60%	10.48%	13.48%					
21	Медведев Дмитрий Анатольевич	22682	489	490	1135	736	876	646	702	756	520	614	607	527	770	548	802	318	135	507	598	716	672	705	177	77	201	143	433	279	773	232	117	160	225	870	207	168	71	98	69	463	536	162	110	326	152	282	408	139	497	416	209	335	320	158					
		72.19%	70.36%	74.47%	72.66%	70.84%	68.01%	67.64%	69.71%	66.90%	73.24%	68.99%	70.91%	70.93%	73.06%	69.99%	65.58%	75.00%	75.00%	70.81%	71.11%	73.06%	71.87%	69.05%	76.62%	69.37%	72.30%	79.89%	79.16%	78.81%	82.06%	73.42%	69.64%	64.26%	79.23%	77.54%	69.00%	71.19%	84.52%	74.81%	80.23%	75.41%	70.62%	76.78%	75.86%	75.64%	77.55%	76.22%	74.05%	81.76%	67.25%	80.00%	64.51%	77.19%	76.19%	68.70%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
