Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Валдайская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105					
26	"9. ""Российская экологическая партия ""Зеленые"""	29	1	2	0	2	1	1	2	3	1	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	3	0	7	1					
		0.24%	0.12%	0.24%	0.0%	0.38%	0.11%	0.17%	0.40%	0.50%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	1.09%	0.68%					
27	"10. ""Аграрная партия России"""	603	38	40	18	11	23	19	14	21	10	19	7	21	48	5	14	6	19	6	52	6	3	37	6	13	14	26	14	72	6	12	3					
		5.10%	4.74%	4.98%	2.12%	2.12%	2.73%	3.36%	2.84%	3.51%	3.63%	5.13%	7.07%	14.89%	7.68%	3.31%	4.01%	2.54%	13.57%	4.51%	21.48%	3.48%	2.32%	12.84%	8.0%	10.92%	2.99%	8.44%	7.14%	10.34%	1.66%	1.88%	2.06%					
28	"11. ""Истинные патриоты России"""	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	1	2	3					
		0.09%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.14%	0.27%	0.31%	2.06%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	169	20	16	11	9	17	10	11	7	3	4	1	0	5	1	9	3	0	2	1	4	2	0	0	2	8	4	3	5	5	5	1					
		1.42%	2.49%	1.99%	1.29%	1.73%	2.02%	1.76%	2.23%	1.17%	1.09%	1.08%	1.01%	0.0%	0.8%	0.66%	2.57%	1.27%	0.0%	1.50%	0.41%	2.32%	1.55%	0.0%	0.0%	1.68%	1.70%	1.29%	1.53%	0.71%	1.38%	0.78%	0.68%					
30	"13. ""Демократическая партия России"""	34	2	4	1	3	2	3	0	2	1	1	0	1	2	2	0	0	0	1	1	0	0	1	0	0	1	0	0	3	1	2	0					
		0.28%	0.24%	0.49%	0.11%	0.57%	0.23%	0.53%	0.0%	0.33%	0.36%	0.27%	0.0%	0.70%	0.32%	1.32%	0.0%	0.0%	0.0%	0.75%	0.41%	0.0%	0.0%	0.34%	0.0%	0.0%	0.21%	0.0%	0.0%	0.43%	0.27%	0.31%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	2	2	0	1	2	1	0	1	1	0	0	0	0	1	0	1	0	0	1	1	0	2	0	0	2	0	0	1	0	2	0					
		0.17%	0.24%	0.24%	0.0%	0.19%	0.23%	0.17%	0.0%	0.16%	0.36%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.42%	0.0%	0.0%	0.41%	0.58%	0.0%	0.69%	0.0%	0.0%	0.42%	0.0%	0.0%	0.14%	0.0%	0.31%	0.0%					
32	"15. ""Партия СЛОН"""	12	0	0	4	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1					
		0.10%	0.0%	0.0%	0.47%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.75%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.68%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1241	104	81	99	72	125	66	74	82	48	53	6	10	28	4	48	41	7	9	19	11	7	27	0	11	40	16	17	21	37	67	11					
		10.50%	12.98%	10.09%	11.66%	13.89%	14.86%	11.68%	15.04%	13.73%	17.45%	14.32%	6.06%	7.09%	4.48%	2.64%	13.75%	17.37%	4.99%	6.76%	7.85%	6.39%	5.42%	9.37%	0.0%	9.24%	8.54%	5.19%	8.67%	3.01%	10.27%	10.51%	7.58%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	2	0	1	0	3	2	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	4	0	1	4	2	1	1					
		0.21%	0.24%	0.0%	0.11%	0.0%	0.35%	0.35%	0.0%	0.16%	0.36%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.71%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.51%	0.57%	0.55%	0.15%	0.68%					
35	"18. ""ЛДПР"""	1634	116	118	153	65	120	78	72	76	40	47	13	21	93	16	46	27	15	9	23	25	6	37	13	10	52	47	32	70	53	117	24					
		13.82%	14.48%	14.71%	18.02%	12.54%	14.26%	13.80%	14.63%	12.73%	14.54%	12.70%	13.13%	14.89%	14.88%	10.59%	13.18%	11.44%	10.71%	6.76%	9.50%	14.53%	4.65%	12.84%	17.33%	8.40%	11.11%	15.25%	16.32%	10.05%	14.72%	18.36%	16.55%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	338	33	17	28	14	22	20	17	10	7	5	2	3	26	7	12	4	5	7	4	3	2	5	4	0	11	17	2	20	7	20	4					
		2.85%	4.11%	2.11%	3.29%	2.70%	2.61%	3.53%	3.45%	1.67%	2.54%	1.35%	2.02%	2.12%	4.16%	4.63%	3.43%	1.69%	3.57%	5.26%	1.65%	1.74%	1.55%	1.73%	5.33%	0.0%	2.35%	5.51%	1.02%	2.87%	1.94%	3.13%	2.75%					
37	"20. ""Политическая партия ""Единая Россия"""	4854	332	296	312	194	316	204	199	218	117	153	55	42	328	85	139	82	51	52	78	72	90	109	37	58	200	148	81	382	148	202	74					
		41.06%	41.44%	36.90%	36.74%	37.45%	37.57%	36.10%	40.44%	36.51%	42.54%	41.35%	55.55%	29.78%	52.48%	56.29%	39.82%	34.74%	36.42%	39.09%	32.23%	41.86%	69.76%	37.84%	49.33%	48.73%	42.73%	48.05%	41.32%	54.88%	41.11%	31.71%	51.03%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	1	3	1	1	0	1	1	2	0	1	1	0	2	1	3	3	0	0	0	0	1	0	0	0	0	5	0	1	1	1	0					
		0.25%	0.12%	0.37%	0.11%	0.19%	0.0%	0.17%	0.20%	0.33%	0.0%	0.27%	1.01%	0.0%	0.32%	0.66%	0.85%	1.27%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	1.62%	0.0%	0.14%	0.27%	0.15%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	1	3	0	0	2	0	4	1	0	2	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	4	2	0					
		0.22%	0.12%	0.37%	0.0%	0.0%	0.23%	0.0%	0.81%	0.16%	0.0%	0.54%	0.0%	0.0%	0.16%	0.0%	0.0%	0.42%	0.71%	0.0%	0.41%	0.0%	0.0%	0.34%	0.0%	0.0%	0.21%	0.32%	0.0%	0.14%	1.11%	0.31%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1023	69	71	92	53	86	67	25	76	16	29	9	19	20	7	31	24	14	12	21	20	11	29	12	10	37	31	17	48	26	33	8					
		8.65%	8.61%	8.85%	10.83%	10.23%	10.22%	11.85%	5.08%	12.73%	5.81%	7.83%	9.09%	13.47%	3.2%	4.63%	8.88%	10.16%	9.99%	9.02%	8.67%	11.62%	8.52%	10.06%	16.0%	8.40%	7.90%	10.06%	8.67%	6.89%	7.22%	5.18%	5.51%					
																																						
41	Против всех	483	17	33	38	28	25	26	15	12	7	11	2	5	14	6	12	10	5	13	19	11	1	18	1	6	26	5	3	14	27	66	7					
		4.08%	2.12%	4.11%	4.47%	5.40%	2.97%	4.60%	3.04%	2.01%	2.54%	2.97%	2.02%	3.54%	2.24%	3.97%	3.43%	4.23%	3.57%	9.77%	7.85%	6.39%	0.77%	6.25%	1.33%	5.04%	5.55%	1.62%	1.53%	2.01%	7.5%	10.36%	4.82%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
