Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Верхнеуфалейская городская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903					
28	"11. ""Истинные патриоты России"""	35	2	4	2	0	0	3	0	1	5	0	3	0	1	0	0	0	3	1	1	0	0	0	1	2	0	1	3	1	1	0					
		0.21%	0.24%	0.41%	0.53%	0.0%	0.0%	0.30%	0.0%	0.11%	0.44%	0.0%	0.31%	0.0%	0.31%	0.0%	0.0%	0.0%	0.53%	0.10%	0.15%	0.0%	0.0%	0.0%	0.15%	0.36%	0.0%	0.65%	0.44%	0.89%	0.69%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	102	3	2	1	3	7	13	1	4	13	1	4	2	1	7	1	6	4	4	1	2	1	1	6	2	0	0	6	1	5	0					
		0.62%	0.36%	0.20%	0.26%	0.78%	0.89%	1.31%	0.11%	0.45%	1.16%	0.11%	0.42%	0.38%	0.31%	1.51%	0.38%	1.90%	0.70%	0.40%	0.15%	1.50%	0.34%	0.95%	0.91%	0.36%	0.0%	0.0%	0.89%	0.89%	3.47%	0.0%					
30	"13. ""Демократическая партия России"""	54	2	3	1	0	1	1	0	1	2	7	3	2	4	3	6	0	3	2	1	3	0	0	0	3	0	3	2	0	1	0					
		0.33%	0.24%	0.30%	0.26%	0.0%	0.12%	0.10%	0.0%	0.11%	0.17%	0.80%	0.31%	0.38%	1.26%	0.64%	2.30%	0.0%	0.53%	0.20%	0.15%	2.25%	0.0%	0.0%	0.0%	0.54%	0.0%	1.96%	0.29%	0.0%	0.69%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	38	2	2	0	0	5	0	2	3	2	1	1	4	0	2	2	0	1	3	4	0	0	1	0	0	0	1	1	1	0	0					
		0.23%	0.24%	0.20%	0.0%	0.0%	0.64%	0.0%	0.23%	0.33%	0.17%	0.11%	0.10%	0.76%	0.0%	0.43%	0.76%	0.0%	0.17%	0.30%	0.60%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.65%	0.14%	0.89%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	23	0	3	1	0	1	1	2	3	1	1	1	0	0	1	0	3	1	1	0	0	0	0	0	1	1	0	0	0	0	1					
		0.14%	0.0%	0.30%	0.26%	0.0%	0.12%	0.10%	0.23%	0.33%	0.08%	0.11%	0.10%	0.0%	0.0%	0.21%	0.0%	0.95%	0.17%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.65%	0.0%	0.0%	0.0%	0.0%	0.52%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1036	83	50	12	13	53	64	61	58	80	73	54	19	25	31	13	20	33	92	50	5	19	7	48	18	6	5	28	1	11	4					
		6.36%	9.98%	5.15%	3.18%	3.38%	6.79%	6.47%	7.03%	6.53%	7.18%	8.41%	5.69%	3.61%	7.91%	6.69%	5.0%	6.34%	5.85%	9.27%	7.53%	3.75%	6.62%	6.66%	7.33%	3.24%	3.94%	3.26%	4.17%	0.89%	7.63%	2.10%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	2	5	0	0	1	2	1	1	2	2	4	2	1	1	2	3	2	3	0	0	1	1	3	2	0	2	1	1	1	0					
		0.28%	0.24%	0.51%	0.0%	0.0%	0.12%	0.20%	0.11%	0.11%	0.17%	0.23%	0.42%	0.38%	0.31%	0.21%	0.76%	0.95%	0.35%	0.30%	0.0%	0.0%	0.34%	0.95%	0.45%	0.36%	0.0%	1.30%	0.14%	0.89%	0.69%	0.0%					
35	"18. ""ЛДПР"""	2169	119	174	50	58	85	129	103	110	133	104	111	92	31	67	41	43	95	149	97	31	41	15	44	51	12	25	104	14	22	19					
		13.33%	14.32%	17.93%	13.26%	15.10%	10.89%	13.05%	11.88%	12.40%	11.93%	11.98%	11.69%	17.49%	9.81%	14.47%	15.76%	13.65%	16.84%	15.02%	14.60%	23.30%	14.28%	14.28%	6.72%	9.18%	7.89%	16.33%	15.49%	12.49%	15.27%	10.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	288	16	9	7	7	19	18	9	9	24	15	22	17	2	7	8	5	9	15	16	2	6	1	12	9	3	3	9	4	2	3					
		1.77%	1.92%	0.92%	1.85%	1.82%	2.43%	1.82%	1.03%	1.01%	2.15%	1.72%	2.31%	3.23%	0.63%	1.51%	3.07%	1.58%	1.59%	1.51%	2.40%	1.50%	2.09%	0.95%	1.83%	1.62%	1.97%	1.96%	1.34%	3.57%	1.38%	1.57%					
37	"20. ""Политическая партия ""Единая Россия"""	5324	205	276	121	99	227	299	293	270	341	307	304	168	90	144	70	118	173	331	190	25	80	29	293	267	54	50	274	58	59	109					
		32.72%	24.66%	28.45%	32.09%	25.78%	29.10%	30.26%	33.79%	30.43%	30.61%	35.36%	32.03%	31.93%	28.48%	31.10%	26.92%	37.46%	30.67%	33.36%	28.61%	18.79%	27.87%	27.61%	44.80%	48.10%	35.52%	32.67%	40.83%	51.78%	40.97%	57.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	2	0	1	0	1	0	3	1	1	0	3	4	0	1	1	0	1	4	2	0	1	0	0	5	0	2	3	0	0	1					
		0.22%	0.24%	0.0%	0.26%	0.0%	0.12%	0.0%	0.34%	0.11%	0.08%	0.0%	0.31%	0.76%	0.0%	0.21%	0.38%	0.0%	0.17%	0.40%	0.30%	0.0%	0.34%	0.0%	0.0%	0.90%	0.0%	1.30%	0.44%	0.0%	0.0%	0.52%					
39	"22. ""Развитие предпринимательства"""	36	3	3	1	0	2	3	2	2	7	1	1	1	1	0	0	1	2	0	1	1	0	0	3	1	0	0	0	0	0	0					
		0.22%	0.36%	0.30%	0.26%	0.0%	0.25%	0.30%	0.23%	0.22%	0.62%	0.11%	0.10%	0.19%	0.31%	0.0%	0.0%	0.31%	0.35%	0.0%	0.15%	0.75%	0.0%	0.0%	0.45%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2016	159	137	64	55	138	110	99	106	167	96	106	46	44	67	37	19	86	75	82	26	39	7	45	52	20	13	87	11	16	7					
		12.39%	19.13%	14.12%	16.97%	14.32%	17.69%	11.13%	11.41%	11.95%	14.99%	11.05%	11.16%	8.74%	13.92%	14.47%	14.23%	6.03%	15.24%	7.56%	12.34%	19.54%	13.58%	6.66%	6.88%	9.36%	13.15%	8.49%	12.96%	9.82%	11.11%	3.68%					
																																					
41	Против всех	887	61	48	15	18	47	45	48	52	66	42	75	31	17	17	8	20	22	61	49	4	31	8	24	15	11	9	29	5	3	6					
		5.45%	7.34%	4.94%	3.97%	4.68%	6.02%	4.55%	5.53%	5.86%	5.92%	4.83%	7.90%	5.89%	5.37%	3.67%	3.07%	6.34%	3.90%	6.14%	7.37%	3.00%	10.80%	7.61%	3.66%	2.70%	7.23%	5.88%	4.32%	4.46%	2.08%	3.15%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
