14	Число неиспользованных открепительных удостоверений	260	5	5	6	4	6	6	5	6	5	6	5	5	5	6	5	5	5	6	5	6	4	5	5	5	6	5	3	4	4	6	3	4	6	3	4	3	4	4	5	5	5	5	3	6	3	5	5	6	3	5	5	5	6	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	Богданов Андрей Владимирович	74	1	1	4	0	2	2	1	0	0	0	0	0	0	1	0	0	0	0	5	2	1	0	0	2	2	3	2	2	1	2	1	0	2	1	3	7	6	2	2	3	0	0	0	0	0	0	2	6	0	2	0	1	1	1					
		0.21%	0.06%	0.33%	0.33%	0.00%	0.20%	0.17%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.44%	0.20%	0.10%	0.00%	0.00%	0.35%	0.17%	0.29%	0.34%	0.24%	0.20%	0.18%	0.56%	0.00%	0.24%	0.20%	0.78%	0.87%	0.93%	0.30%	0.69%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.35%	0.00%	0.21%	0.00%	0.26%	0.13%	0.25%					
19	Жириновский Владимир Вольфович	260	12	1	28	1	8	3	4	7	2	4	2	3	6	4	0	5	0	0	20	8	3	3	3	7	10	5	3	3	4	5	2	0	7	2	3	7	6	3	2	5	4	9	6	0	1	0	1	14	3	8	5	5	1	2					
		0.74%	0.73%	0.33%	2.29%	0.38%	0.78%	0.25%	1.18%	0.69%	0.95%	0.41%	0.90%	1.20%	0.50%	0.54%	0.00%	1.00%	0.00%	0.00%	1.75%	0.79%	0.29%	1.64%	1.46%	1.24%	0.83%	0.48%	0.51%	0.36%	0.78%	0.46%	1.11%	0.00%	0.83%	0.40%	0.78%	0.87%	0.93%	0.46%	0.69%	0.90%	0.86%	2.71%	1.18%	0.00%	0.86%	0.00%	0.26%	0.82%	0.78%	0.85%	2.02%	1.28%	0.13%	0.51%					
20	Зюганов Геннадий Андреевич	2686	111	18	89	14	60	78	20	91	40	46	6	16	87	47	20	32	20	7	159	70	67	14	14	48	82	132	25	55	35	60	12	50	58	53	24	47	38	46	18	36	68	62	36	154	15	21	67	118	25	57	25	23	33	37					
		7.63%	6.78%	6.02%	7.27%	5.38%	5.85%	6.59%	5.90%	8.97%	18.96%	4.69%	2.71%	6.37%	7.22%	6.35%	7.78%	6.40%	5.03%	3.89%	13.92%	6.93%	6.47%	7.65%	6.83%	8.48%	6.83%	12.66%	4.27%	6.55%	6.85%	5.52%	6.67%	6.00%	6.89%	10.60%	6.22%	5.81%	5.91%	7.01%	6.25%	6.51%	14.62%	18.67%	7.06%	12.27%	12.93%	7.12%	17.40%	6.88%	6.49%	6.03%	10.12%	5.90%	4.31%	9.37%					
21	Медведев Дмитрий Анатольевич	32178	1513	279	1104	245	955	1096	310	917	169	925	213	232	1112	683	237	463	378	173	958	930	964	166	188	509	1107	900	555	780	470	1019	165	780	775	444	356	748	593	605	266	509	393	261	468	1101	100	274	315	1578	357	878	217	360	730	355					
		91.35%	92.43%	93.31%	90.12%	94.23%	93.17%	92.65%	91.45%	90.34%	80.09%	94.39%	96.38%	92.43%	92.28%	92.30%	92.22%	92.60%	94.97%	96.11%	83.89%	92.08%	93.14%	90.71%	91.71%	89.93%	92.17%	86.29%	94.87%	92.86%	91.98%	93.83%	91.67%	93.64%	92.04%	88.80%	92.23%	92.46%	92.22%	92.23%	92.36%	92.04%	84.52%	78.61%	91.76%	87.73%	86.21%	92.88%	81.82%	91.96%	92.73%	92.91%	87.85%	92.31%	95.42%	89.87%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
