Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Озерская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №1867	УИК №1868	УИК №1869	УИК №1870	УИК №1871	УИК №1872	УИК №1873	УИК №1874	УИК №1875	УИК №1876	УИК №1877	УИК №1878	УИК №1879	УИК №1880	УИК №1881	УИК №1882	УИК №1883	УИК №1884	УИК №1885	УИК №1886	УИК №1887	УИК №1888	УИК №1889	УИК №1890	УИК №1891	УИК №1892	УИК №1893	УИК №1894					
"Число голосов избирателей, поданных за каждый список"																																			
18	. Глазьев Сергей Юрьевич	542	10	3	3	13	11	20	9	30	3	17	1	37	7	35	32	11	17	54	26	34	14	25	34	6	52	4	21	13					
		3.29%	1.82%	1.21%	1.50%	2.31%	2.44%	3.05%	2.34%	3.73%	1.25%	2.32%	0.61%	3.78%	2.29%	3.51%	3.38%	4.25%	2.06%	5.01%	4.47%	5.65%	4.36%	3.28%	3.81%	2.07%	4.74%	1.13%	3.25%	2.31%					
19	. Малышкин Олег Александрович	348	16	4	6	16	6	24	6	15	5	13	1	20	9	23	20	3	10	23	16	9	2	13	22	5	29	5	17	10					
		2.11%	2.91%	1.62%	3.00%	2.84%	1.33%	3.66%	1.56%	1.86%	2.08%	1.78%	0.61%	2.04%	2.94%	2.30%	2.11%	1.16%	1.21%	2.13%	2.75%	1.50%	0.62%	1.70%	2.47%	1.72%	2.64%	1.41%	2.63%	1.78%					
20	. Миронов Сергей Михайлович	111	6	2	1	6	3	7	2	0	1	2	1	6	2	6	4	1	6	5	5	1	4	4	6	3	12	1	6	8					
		0.67%	1.09%	0.81%	0.50%	1.07%	0.67%	1.07%	0.52%	0.00%	0.42%	0.27%	0.61%	0.61%	0.65%	0.60%	0.42%	0.39%	0.73%	0.46%	0.86%	0.17%	1.25%	0.52%	0.67%	1.03%	1.09%	0.28%	0.93%	1.42%					
21	. Путин Владимир Владимирович	12224	390	209	161	418	364	513	277	588	204	499	123	736	207	756	695	187	629	785	424	444	231	579	656	227	777	277	438	430					
		74.12%	70.91%	84.62%	80.50%	74.25%	80.89%	78.32%	71.95%	73.04%	85.00%	68.17%	74.55%	75.18%	67.65%	75.75%	73.31%	72.20%	76.33%	72.82%	72.85%	73.75%	71.96%	75.88%	73.54%	78.28%	70.83%	78.25%	67.80%	76.51%					
22	. Хакамада Ирина Муцуовна	431	5	0	2	18	5	12	10	22	3	16	3	29	8	33	28	8	14	34	14	18	3	21	35	3	48	13	17	9					
		2.61%	0.91%	0.00%	1.00%	3.20%	1.11%	1.83%	2.60%	2.73%	1.25%	2.19%	1.82%	2.96%	2.61%	3.31%	2.95%	3.09%	1.70%	3.15%	2.41%	2.99%	0.93%	2.75%	3.92%	1.03%	4.38%	3.67%	2.63%	1.60%					
23	. Харитонов Николай Михайлович	2026	95	21	20	70	37	56	65	113	16	141	28	89	59	94	125	37	117	127	62	79	48	70	80	37	104	41	125	70					
		12.28%	17.27%	8.50%	10.00%	12.43%	8.22%	8.55%	16.88%	14.04%	6.67%	19.26%	16.97%	9.09%	19.28%	9.42%	13.19%	14.29%	14.20%	11.78%	10.65%	13.12%	14.95%	9.17%	8.97%	12.76%	9.48%	11.58%	19.35%	12.46%					
																																			
24	Против всех	645	22	7	6	17	13	15	13	31	8	35	5	51	14	41	35	10	22	43	26	14	13	38	59	7	62	12	12	14					
		3.91%	4.00%	2.83%	3.00%	3.02%	2.89%	2.29%	3.38%	3.85%	3.33%	4.78%	3.03%	5.21%	4.58%	4.11%	3.69%	3.86%	2.67%	3.99%	4.47%	2.33%	4.05%	4.98%	6.61%	2.41%	5.65%	3.39%	1.86%	2.49%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
