Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Притобольная																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830					
23	. Харитонов Николай Михайлович	2375	124	164	170	61	88	68	85	74	42	16	81	64	20	154	51	15	18	114	26	82	44	24	151	35	28	53	77	222	78	107	39					
		25.26%	18.00%	25.39%	27.78%	21.71%	13.99%	18.28%	19.19%	27.41%	10.88%	5.25%	24.40%	23.70%	12.42%	38.02%	36.43%	34.09%	16.07%	27.34%	16.67%	24.19%	53.01%	17.14%	54.71%	25.36%	28.00%	44.17%	17.62%	38.41%	55.71%	39.48%	35.45%					
																																						
24	Против всех	221	29	14	21	9	21	11	6	6	13	9	7	2	2	11	1	0	3	6	3	5	6	3	2	1	2	4	7	13	2	2	0					
		2.35%	4.21%	2.17%	3.43%	3.20%	3.34%	2.96%	1.35%	2.22%	3.37%	2.95%	2.11%	0.74%	1.24%	2.72%	0.71%	0.00%	2.68%	1.44%	1.92%	1.47%	7.23%	2.14%	0.72%	0.72%	2.00%	3.33%	1.60%	2.25%	1.43%	0.74%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
