Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Район Кунцево																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440	УИК №2441	УИК №3176	УИК №3177	УИК №3178	УИК №3179	УИК №3180					
18	"1. ""ЕДИНЕНИЕ"""	303	6	4	5	3	3	6	4	10	7	15	14	9	6	5	3	8	4	8	8	10	4	12	12	10	21	11	7	10	7	12	4	12	8	2	9	3	4	6	5	0	2	4	0					
		0.57%	0.50%	0.36%	0.30%	0.39%	0.28%	0.42%	0.26%	0.69%	0.45%	1.00%	0.88%	0.54%	0.37%	0.45%	0.20%	0.58%	0.30%	0.58%	0.49%	0.72%	0.58%	0.78%	0.81%	0.66%	1.72%	0.89%	0.43%	0.60%	0.62%	0.83%	0.34%	0.85%	0.62%	0.18%	0.54%	0.21%	0.33%	0.40%	0.82%	0.0%	0.80%	2.98%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	4057	89	65	156	46	100	78	65	82	217	95	108	116	198	96	108	127	96	108	132	89	63	180	132	75	58	61	127	156	72	87	81	87	97	110	143	101	93	100	40	0	11	6	6					
		7.68%	7.53%	5.95%	9.47%	6.02%	9.59%	5.57%	4.29%	5.65%	14.10%	6.35%	6.84%	6.99%	12.26%	8.80%	7.36%	9.35%	7.26%	7.86%	8.15%	6.48%	9.14%	11.76%	8.95%	5.00%	4.76%	4.94%	7.83%	9.47%	6.43%	6.02%	6.97%	6.22%	7.57%	10.03%	8.68%	7.21%	7.80%	6.81%	6.57%	0.0%	4.45%	4.47%	10.16%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1072	28	20	36	29	24	29	34	22	14	22	39	39	30	23	22	28	38	34	31	30	20	26	33	41	13	22	22	21	23	31	32	40	29	15	33	31	20	21	16	3	2	6	0					
		2.03%	2.37%	1.83%	2.18%	3.80%	2.30%	2.07%	2.24%	1.51%	0.91%	1.47%	2.47%	2.35%	1.85%	2.11%	1.50%	2.06%	2.87%	2.47%	1.91%	2.18%	2.90%	1.69%	2.23%	2.73%	1.06%	1.78%	1.35%	1.27%	2.05%	2.14%	2.75%	2.86%	2.26%	1.36%	2.00%	2.21%	1.67%	1.43%	2.63%	4.05%	0.80%	4.47%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	5144	106	121	191	87	125	91	146	130	181	137	155	163	227	131	140	139	149	146	137	141	79	156	163	101	81	66	129	135	105	161	110	95	138	150	213	114	97	132	46	2	14	9	5					
		9.74%	8.97%	11.09%	11.60%	11.40%	11.99%	6.50%	9.64%	8.97%	11.76%	9.15%	9.82%	9.83%	14.06%	12.01%	9.54%	10.24%	11.27%	10.62%	8.46%	10.26%	11.46%	10.19%	11.05%	6.73%	6.66%	5.34%	7.95%	8.19%	9.38%	11.14%	9.47%	6.79%	10.77%	13.68%	12.93%	8.14%	8.13%	8.99%	7.56%	2.70%	5.66%	6.71%	8.47%					
22	"5. ""За Русь Святую"""	250	0	8	8	5	2	9	8	10	7	9	17	13	3	10	9	7	8	8	14	3	3	4	4	1	1	5	2	9	4	10	5	5	6	9	7	6	5	6	0	0	0	0	0					
		0.47%	0.0%	0.73%	0.48%	0.65%	0.19%	0.64%	0.52%	0.69%	0.45%	0.60%	1.07%	0.78%	0.18%	0.91%	0.61%	0.51%	0.60%	0.58%	0.86%	0.21%	0.43%	0.26%	0.27%	0.06%	0.08%	0.40%	0.12%	0.54%	0.35%	0.69%	0.43%	0.35%	0.46%	0.82%	0.42%	0.42%	0.41%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	124	0	2	1	3	7	7	1	4	6	5	2	6	4	1	2	5	3	2	3	3	1	3	2	6	2	1	7	5	4	0	2	3	0	4	2	4	3	3	4	0	1	0	0					
		0.23%	0.0%	0.18%	0.06%	0.39%	0.67%	0.50%	0.06%	0.27%	0.39%	0.33%	0.12%	0.36%	0.24%	0.09%	0.13%	0.36%	0.22%	0.14%	0.18%	0.21%	0.14%	0.19%	0.13%	0.40%	0.16%	0.08%	0.43%	0.30%	0.35%	0.0%	0.17%	0.21%	0.0%	0.36%	0.12%	0.28%	0.25%	0.20%	0.65%	0.0%	0.40%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	827	25	10	33	11	12	32	11	28	14	27	23	15	21	15	21	27	27	23	17	22	8	12	23	33	33	25	19	20	22	27	13	19	26	22	27	23	19	25	7	1	5	3	1					
		1.56%	2.11%	0.91%	2.00%	1.44%	1.15%	2.28%	0.72%	1.93%	0.91%	1.80%	1.45%	0.90%	1.30%	1.37%	1.43%	1.98%	2.04%	1.67%	1.05%	1.60%	1.16%	0.78%	1.56%	2.20%	2.71%	2.02%	1.17%	1.21%	1.96%	1.86%	1.11%	1.35%	2.02%	2.00%	1.63%	1.64%	1.59%	1.70%	1.15%	1.35%	2.02%	2.23%	1.69%					
25	"8. ""Народно-республиканская партия России"""	38	0	0	2	0	1	1	0	2	2	1	0	1	0	2	0	0	0	1	0	1	3	0	0	0	2	3	5	5	1	0	1	2	1	0	0	1	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.12%	0.0%	0.09%	0.07%	0.0%	0.13%	0.13%	0.06%	0.0%	0.06%	0.0%	0.18%	0.0%	0.0%	0.0%	0.07%	0.0%	0.07%	0.43%	0.0%	0.0%	0.0%	0.16%	0.24%	0.30%	0.30%	0.08%	0.0%	0.08%	0.14%	0.07%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	377	10	6	18	4	6	4	10	8	17	18	10	15	7	11	8	12	10	9	13	7	2	14	16	11	1	13	9	4	11	9	8	6	5	7	17	10	8	14	2	0	6	1	0					
		0.71%	0.84%	0.54%	1.09%	0.52%	0.57%	0.28%	0.66%	0.55%	1.10%	1.20%	0.63%	0.90%	0.43%	1.00%	0.54%	0.88%	0.75%	0.65%	0.80%	0.50%	0.29%	0.91%	1.08%	0.73%	0.08%	1.05%	0.55%	0.24%	0.98%	0.62%	0.68%	0.42%	0.39%	0.63%	1.03%	0.71%	0.67%	0.95%	0.32%	0.0%	2.42%	0.74%	0.0%					
27	"10. ""Аграрная партия России"""	896	14	21	30	20	13	29	21	24	29	18	19	32	32	12	19	19	17	26	24	31	9	23	28	30	31	28	29	26	21	22	29	28	13	22	24	25	13	29	13	2	0	0	1					
		1.69%	1.18%	1.92%	1.82%	2.62%	1.24%	2.07%	1.38%	1.65%	1.88%	1.20%	1.20%	1.93%	1.98%	1.10%	1.29%	1.40%	1.28%	1.89%	1.48%	2.25%	1.30%	1.50%	1.89%	2.00%	2.54%	2.26%	1.78%	1.57%	1.87%	1.52%	2.49%	2.00%	1.01%	2.00%	1.45%	1.78%	1.09%	1.97%	2.13%	2.70%	0.0%	0.0%	1.69%					
28	"11. ""Истинные патриоты России"""	25	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	2	0	0	0	1	1	1	2	1	0	2	1	0	3	0	1	2	0	0	1	2	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.13%	0.09%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.06%	0.06%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.14%	0.06%	0.06%	0.13%	0.08%	0.0%	0.12%	0.06%	0.0%	0.20%	0.0%	0.07%	0.15%	0.0%	0.0%	0.07%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	587	18	12	8	13	9	17	23	14	11	20	23	23	14	14	13	4	15	16	31	13	5	10	20	11	2	12	45	39	15	13	20	12	9	5	8	17	7	15	7	1	1	2	0					
		1.11%	1.52%	1.09%	0.48%	1.70%	0.86%	1.21%	1.51%	0.96%	0.71%	1.33%	1.45%	1.38%	0.86%	1.28%	0.88%	0.29%	1.13%	1.16%	1.91%	0.94%	0.72%	0.65%	1.35%	0.73%	0.16%	0.97%	2.77%	2.36%	1.34%	0.90%	1.72%	0.85%	0.70%	0.45%	0.48%	1.21%	0.58%	1.02%	1.15%	1.35%	0.40%	1.49%	0.0%					
30	"13. ""Демократическая партия России"""	66	0	3	3	0	0	3	2	4	0	1	4	3	0	0	2	8	2	3	3	0	0	1	1	1	2	2	0	1	0	1	1	0	1	5	4	0	0	1	1	1	0	2	0					
		0.12%	0.0%	0.27%	0.18%	0.0%	0.0%	0.21%	0.13%	0.27%	0.0%	0.06%	0.25%	0.18%	0.0%	0.0%	0.13%	0.58%	0.15%	0.21%	0.18%	0.0%	0.0%	0.06%	0.06%	0.06%	0.16%	0.16%	0.0%	0.06%	0.0%	0.06%	0.08%	0.0%	0.07%	0.45%	0.24%	0.0%	0.0%	0.06%	0.16%	1.35%	0.0%	1.49%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	149	5	3	5	2	1	0	2	3	6	16	6	6	0	5	3	0	2	3	5	3	3	14	2	1	0	0	6	7	0	4	2	1	2	3	7	6	1	7	4	0	2	0	1					
		0.28%	0.42%	0.27%	0.30%	0.26%	0.09%	0.0%	0.13%	0.20%	0.39%	1.06%	0.38%	0.36%	0.0%	0.45%	0.20%	0.0%	0.15%	0.21%	0.30%	0.21%	0.43%	0.91%	0.13%	0.06%	0.0%	0.0%	0.37%	0.42%	0.0%	0.27%	0.17%	0.07%	0.15%	0.27%	0.42%	0.42%	0.08%	0.47%	0.65%	0.0%	0.80%	0.0%	1.69%					
32	"15. ""Партия СЛОН"""	94	0	0	4	1	2	2	3	0	3	6	6	1	3	1	5	3	1	4	2	4	1	8	1	3	0	0	5	5	1	2	1	1	2	2	3	2	3	2	0	1	0	0	0					
		0.17%	0.0%	0.0%	0.24%	0.13%	0.19%	0.14%	0.19%	0.0%	0.19%	0.40%	0.38%	0.06%	0.18%	0.09%	0.34%	0.22%	0.07%	0.29%	0.12%	0.29%	0.14%	0.52%	0.06%	0.20%	0.0%	0.0%	0.30%	0.30%	0.08%	0.13%	0.08%	0.07%	0.15%	0.18%	0.18%	0.14%	0.25%	0.13%	0.0%	1.35%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	9187	167	179	367	109	162	198	272	259	271	277	300	295	283	163	265	181	225	202	413	184	113	241	245	209	174	211	435	384	176	206	219	238	219	220	303	201	195	226	133	14	26	17	10					
		17.39%	14.14%	16.40%	22.29%	14.28%	15.54%	14.16%	17.96%	17.87%	17.62%	18.51%	19.02%	17.79%	17.53%	14.95%	18.07%	13.33%	17.01%	14.70%	25.52%	13.40%	16.40%	15.75%	16.62%	13.94%	14.30%	17.09%	26.83%	23.31%	15.72%	14.26%	18.86%	17.02%	17.09%	20.07%	18.39%	14.35%	16.35%	15.39%	21.87%	18.91%	10.52%	12.68%	16.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	0	0	0	1	0	2	0	2	3	1	1	1	1	0	12	2	0	5	0	2	1	2	7	1	0	1	1	0	1	3	1	2	0	0	5	0	3	1	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.13%	0.0%	0.14%	0.0%	0.13%	0.19%	0.06%	0.06%	0.06%	0.06%	0.0%	0.81%	0.14%	0.0%	0.36%	0.0%	0.14%	0.14%	0.13%	0.47%	0.06%	0.0%	0.08%	0.06%	0.0%	0.08%	0.20%	0.08%	0.14%	0.0%	0.0%	0.30%	0.0%	0.25%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2980	65	56	92	54	65	98	108	84	67	84	98	71	6	63	56	74	73	79	69	91	31	68	63	133	82	75	78	72	82	92	63	100	94	53	88	94	95	119	5	13	13	5	9					
		5.64%	5.50%	5.13%	5.58%	7.07%	6.23%	7.01%	7.13%	5.79%	4.35%	5.61%	6.21%	4.28%	0.37%	5.77%	3.81%	5.45%	5.52%	5.74%	4.26%	6.62%	4.49%	4.44%	4.27%	8.87%	6.74%	6.07%	4.81%	4.37%	7.32%	6.37%	5.42%	7.15%	7.33%	4.83%	5.34%	6.71%	7.96%	8.10%	0.82%	17.56%	5.26%	3.73%	15.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	392	9	7	13	3	3	9	7	13	11	8	17	10	3	10	25	10	7	10	11	11	9	10	4	15	17	4	11	11	11	7	5	13	12	11	14	9	11	12	8	0	1	0	0					
		0.74%	0.76%	0.64%	0.78%	0.39%	0.28%	0.64%	0.46%	0.89%	0.71%	0.53%	1.07%	0.60%	0.18%	0.91%	1.70%	0.73%	0.52%	0.72%	0.67%	0.80%	1.30%	0.65%	0.27%	1.00%	1.39%	0.32%	0.67%	0.66%	0.98%	0.48%	0.43%	0.92%	0.93%	1.00%	0.85%	0.64%	0.92%	0.81%	1.31%	0.0%	0.40%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	17523	476	396	497	277	341	573	569	553	427	498	484	548	439	373	513	488	448	447	453	519	239	336	448	604	460	482	380	434	362	587	369	524	458	289	469	530	391	495	154	18	113	45	17					
		33.18%	40.30%	36.29%	30.19%	36.30%	32.72%	40.98%	37.58%	38.16%	27.76%	33.28%	30.69%	33.05%	27.19%	34.22%	34.99%	35.96%	33.88%	32.53%	27.99%	37.80%	34.68%	21.96%	30.39%	40.29%	37.82%	39.05%	23.44%	26.35%	32.35%	40.65%	31.78%	37.48%	35.75%	26.36%	28.47%	37.85%	32.80%	33.71%	25.32%	24.32%	45.74%	33.58%	28.81%					
38	"21. ""Российская Конституционно-демократическая партия"""	67	2	3	1	0	2	1	0	3	1	0	1	4	2	0	2	3	4	0	2	2	0	0	1	3	0	1	0	0	6	2	3	2	2	4	4	2	2	2	0	0	0	0	0					
		0.12%	0.16%	0.27%	0.06%	0.0%	0.19%	0.07%	0.0%	0.20%	0.06%	0.0%	0.06%	0.24%	0.12%	0.0%	0.13%	0.22%	0.30%	0.0%	0.12%	0.14%	0.0%	0.0%	0.06%	0.20%	0.0%	0.08%	0.0%	0.0%	0.53%	0.13%	0.25%	0.14%	0.15%	0.36%	0.24%	0.14%	0.16%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	136	3	3	7	3	2	2	3	5	4	4	3	6	7	1	4	3	2	2	3	3	1	3	3	3	3	6	5	4	1	5	3	5	3	3	8	1	2	4	0	0	1	1	1					
		0.25%	0.25%	0.27%	0.42%	0.39%	0.19%	0.14%	0.19%	0.34%	0.26%	0.26%	0.19%	0.36%	0.43%	0.09%	0.27%	0.22%	0.15%	0.14%	0.18%	0.21%	0.14%	0.19%	0.20%	0.20%	0.24%	0.48%	0.30%	0.24%	0.08%	0.34%	0.25%	0.35%	0.23%	0.27%	0.48%	0.07%	0.16%	0.27%	0.0%	0.0%	0.40%	0.74%	1.69%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4542	70	67	137	52	99	103	128	115	114	135	123	128	136	85	143	77	85	122	154	82	59	299	177	98	88	95	206	209	100	73	100	97	106	92	124	93	80	112	133	10	12	18	6					
		8.60%	5.92%	6.14%	8.32%	6.81%	9.50%	7.36%	8.45%	7.93%	7.41%	9.02%	7.79%	7.72%	8.42%	7.79%	9.75%	5.67%	6.42%	8.87%	9.51%	5.97%	8.56%	19.54%	12.00%	6.53%	7.23%	7.69%	12.70%	12.68%	8.93%	5.05%	8.61%	6.93%	8.27%	8.39%	7.52%	6.64%	6.71%	7.62%	21.87%	13.51%	4.85%	13.43%	10.16%					
																																																		
41	Против всех	3165	73	71	19	36	53	84	80	58	72	88	109	136	90	52	74	110	82	100	89	95	30	96	75	85	93	89	83	81	79	73	77	95	30	60	121	98	121	123	29	7	34	13	2					
		5.99%	6.18%	6.50%	1.15%	4.71%	5.08%	6.00%	5.28%	4.00%	4.68%	5.88%	6.91%	8.20%	5.57%	4.77%	5.04%	8.10%	6.20%	7.27%	5.50%	6.91%	4.35%	6.27%	5.08%	5.67%	7.64%	7.21%	5.12%	4.91%	7.05%	5.05%	6.63%	6.79%	2.34%	5.47%	7.34%	7.0%	10.15%	8.37%	4.76%	9.45%	13.76%	9.70%	3.38%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
