Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    ТИК Красновишерского МР																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635					
18	1.Политическая партия «Аграрная партия России»	274	9	15	3	18	15	22	22	12	9	12	9	14	19	3	5	29	13	3	3	8	9	0	0	4	1	2	1	0	3	1	1	3	2	0	4					
		2.48%	2.22%	1.97%	1.48%	2.59%	1.86%	2.76%	2.72%	1.73%	1.39%	2.23%	5.11%	3.62%	3.10%	1.58%	2.54%	6.74%	6.10%	3.00%	0.79%	8.51%	2.40%	0.00%	0.00%	2.92%	0.90%	1.04%	2.38%	0.00%	1.40%	1.72%	1.20%	2.22%	1.18%	0.00%	3.28%					
19	2.Всероссийская политическая партия «Гражданская Сила»	61	2	5	0	5	3	3	3	3	4	4	1	3	8	0	2	2	1	1	1	1	2	1	0	1	0	1	0	0	2	0	0	0	1	0	1					
		0.55%	0.49%	0.66%	0.00%	0.72%	0.37%	0.38%	0.37%	0.43%	0.62%	0.74%	0.57%	0.78%	1.31%	0.00%	1.02%	0.47%	0.47%	1.00%	0.26%	1.06%	0.53%	0.83%	0.00%	0.73%	0.00%	0.52%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.59%	0.00%	0.82%					
20	3.Политическая партия «Демократическая партия России»	21	0	1	1	1	0	3	1	1	1	1	0	0	4	0	0	1	0	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0					
		0.19%	0.00%	0.13%	0.49%	0.14%	0.00%	0.38%	0.12%	0.14%	0.15%	0.19%	0.00%	0.00%	0.65%	0.00%	0.00%	0.23%	0.00%	1.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.73%	0.90%	0.52%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	693	13	49	9	31	77	64	41	85	42	33	10	23	38	5	25	15	9	2	8	0	23	2	2	4	2	15	1	3	19	4	2	5	18	8	6					
		6.27%	3.21%	6.44%	4.43%	4.46%	9.57%	8.04%	5.07%	12.28%	6.48%	6.13%	5.68%	5.94%	6.21%	2.63%	12.69%	3.49%	4.23%	2.00%	2.12%	0.00%	6.13%	1.67%	4.65%	2.92%	1.80%	7.77%	2.38%	5.88%	8.84%	6.90%	2.41%	3.70%	10.59%	10.67%	4.92%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	79	6	8	1	5	6	3	10	8	6	4	0	3	8	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	3	0	0	0	1	0	1					
		0.71%	1.48%	1.05%	0.49%	0.72%	0.75%	0.38%	1.24%	1.16%	0.93%	0.74%	0.00%	0.78%	1.31%	0.00%	0.00%	0.23%	0.00%	1.00%	0.00%	1.06%	0.00%	0.83%	0.00%	0.00%	0.90%	0.52%	0.00%	0.00%	1.40%	0.00%	0.00%	0.00%	0.59%	0.00%	0.82%					
23	6.Политическая партия «Партия социальной справедливости»	8	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.25%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.15%	0.19%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.83%	0.00%	0.00%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1702	55	125	39	124	125	108	139	94	89	88	37	83	92	27	31	86	20	3	58	12	55	12	1	26	19	43	5	5	20	5	3	14	31	17	11					
		15.39%	13.58%	16.43%	19.21%	17.84%	15.53%	13.57%	17.20%	13.58%	13.73%	16.36%	21.02%	21.45%	15.03%	14.21%	15.74%	20.00%	9.39%	3.00%	15.34%	12.77%	14.67%	10.00%	2.33%	18.98%	17.12%	22.28%	11.90%	9.80%	9.30%	8.62%	3.61%	10.37%	18.24%	22.67%	9.02%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	500	16	44	6	42	50	46	52	34	26	25	9	10	20	7	9	13	2	3	11	0	13	3	1	4	10	9	4	0	3	1	2	7	12	2	4					
		4.52%	3.95%	5.78%	2.96%	6.04%	6.21%	5.78%	6.44%	4.91%	4.01%	4.65%	5.11%	2.58%	3.27%	3.68%	4.57%	3.02%	0.94%	3.00%	2.91%	0.00%	3.47%	2.50%	2.33%	2.92%	9.01%	4.66%	9.52%	0.00%	1.40%	1.72%	2.41%	5.19%	7.06%	2.67%	3.28%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	52	0	5	0	3	3	5	4	4	0	2	2	3	4	3	1	2	3	0	2	0	0	0	0	0	0	0	0	1	0	0	1	3	1	0	0					
		0.47%	0.00%	0.66%	0.00%	0.43%	0.37%	0.63%	0.50%	0.58%	0.00%	0.37%	1.14%	0.78%	0.65%	1.58%	0.51%	0.47%	1.41%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.96%	0.00%	0.00%	1.20%	2.22%	0.59%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7474	301	491	139	459	506	523	518	439	456	362	107	244	408	144	122	279	161	79	287	71	266	96	37	97	74	118	31	42	160	46	73	101	98	47	92					
		67.59%	74.32%	64.52%	68.47%	66.04%	62.86%	65.70%	64.11%	63.44%	70.37%	67.29%	60.80%	63.05%	66.67%	75.79%	61.93%	64.88%	75.59%	79.00%	75.93%	75.53%	70.93%	80.00%	86.05%	70.80%	66.67%	61.14%	73.81%	82.35%	74.42%	79.31%	87.95%	74.81%	57.65%	62.67%	75.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	73	1	7	1	4	5	10	4	4	6	3	0	1	6	1	1	0	0	0	1	1	1	4	2	0	2	1	0	0	1	0	1	0	2	1	2					
		0.66%	0.25%	0.92%	0.49%	0.58%	0.62%	1.26%	0.50%	0.58%	0.93%	0.56%	0.00%	0.26%	0.98%	0.53%	0.51%	0.00%	0.00%	0.00%	0.26%	1.06%	0.27%	3.33%	4.65%	0.00%	1.80%	0.52%	0.00%	0.00%	0.47%	0.00%	1.20%	0.00%	1.18%	1.33%	1.64%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
