Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Чулымская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	250	10	10	10	10	10	10	10	10	10	10	5	2	3	5	3	3	5	5	5	5	3	3	8	0	5	3	5	2	5	3	2	5	5	3	3	2	3	5	3	3	3	5	2	5	4	5	5	3	3	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	54	2	2	2	0	6	5	1	0	0	4	2	0	1	1	0	0	0	0	3	2	0	0	6	0	1	0	2	0	1	0	0	0	3	0	0	0	0	4	0	0	0	0	0	2	1	2	0	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	35	6	5	0	2	5	0	0	0	2	2	0	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0					
14	Число погашенных открепительных удостоверений	188	8	8	8	10	4	5	9	10	10	6	3	2	0	1	3	3	5	5	2	3	3	3	2	0	4	3	3	2	4	3	2	5	2	3	3	2	3	1	3	3	3	5	2	3	3	0	5	3	3	2					
15	Число открепительных удостоверений выданных ТИК	9	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	191	7	9	7	11	6	6	8	5	12	2	5	0	1	5	0	2	2	0	7	7	0	0	8	0	2	0	3	0	9	5	0	4	5	0	0	0	3	12	2	1	0	8	0	8	4	7	1	0	4	3					
		1.48%	1.19%	1.33%	0.97%	2.05%	1.00%	1.49%	1.10%	1.14%	3.62%	0.71%	1.43%	0.0%	1.85%	1.64%	0.0%	2.85%	1.0%	0.0%	1.96%	1.93%	0.0%	0.0%	1.05%	0.0%	0.87%	0.0%	0.80%	0.0%	3.23%	4.76%	0.0%	1.65%	1.47%	0.0%	0.0%	0.0%	4.68%	2.52%	2.40%	1.35%	0.0%	1.87%	0.0%	1.55%	3.96%	1.28%	0.66%	0.0%	6.06%	4.10%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	110	6	7	9	5	8	9	5	4	4	9	4	0	1	0	0	0	0	1	3	2	0	0	5	0	1	0	2	0	0	0	1	0	0	1	0	0	0	7	0	2	0	3	0	5	2	3	1	0	0	0					
		0.85%	1.02%	1.03%	1.25%	0.93%	1.33%	2.23%	0.69%	0.91%	1.20%	3.22%	1.14%	0.0%	1.85%	0.0%	0.0%	0.0%	0.0%	0.43%	0.84%	0.55%	0.0%	0.0%	0.65%	0.0%	0.43%	0.0%	0.53%	0.0%	0.0%	0.0%	1.92%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	1.47%	0.0%	2.70%	0.0%	0.70%	0.0%	0.97%	1.98%	0.54%	0.66%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	242	7	13	14	8	12	9	7	13	6	7	8	0	2	5	0	1	4	2	13	2	1	1	5	0	3	1	8	0	7	0	0	2	6	0	0	1	2	8	0	2	2	12	0	14	3	13	10	2	1	5					
		1.87%	1.19%	1.92%	1.95%	1.49%	2.00%	2.23%	0.96%	2.96%	1.81%	2.50%	2.29%	0.0%	3.70%	1.64%	0.0%	1.42%	2.0%	0.87%	3.64%	0.55%	4.16%	2.5%	0.65%	0.0%	1.31%	1.81%	2.13%	0.0%	2.51%	0.0%	0.0%	0.82%	1.76%	0.0%	0.0%	2.17%	3.12%	1.68%	0.0%	2.70%	3.44%	2.81%	0.0%	2.72%	2.97%	2.38%	6.62%	2.59%	1.51%	6.84%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	124	11	12	9	6	13	3	1	9	4	1	1	0	0	6	0	0	2	1	5	0	0	0	1	0	10	0	2	0	5	0	0	2	3	0	1	1	0	0	0	0	0	1	0	4	0	2	5	1	0	2					
		0.96%	1.87%	1.77%	1.25%	1.12%	2.17%	0.74%	0.13%	2.05%	1.20%	0.35%	0.28%	0.0%	0.0%	1.97%	0.0%	0.0%	1.0%	0.43%	1.40%	0.0%	0.0%	0.0%	0.13%	0.0%	4.36%	0.0%	0.53%	0.0%	1.79%	0.0%	0.0%	0.82%	0.88%	0.0%	1.33%	2.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.77%	0.0%	0.36%	3.31%	1.29%	0.0%	2.73%					
22	"5. ""За Русь Святую"""	63	4	4	4	1	3	3	0	2	1	3	0	0	5	3	0	0	4	1	1	2	0	0	0	0	1	0	2	0	1	0	0	0	1	0	1	0	0	3	0	0	0	0	0	6	0	4	0	2	0	1					
		0.48%	0.68%	0.59%	0.55%	0.18%	0.50%	0.74%	0.0%	0.45%	0.30%	1.07%	0.0%	0.0%	9.25%	0.98%	0.0%	0.0%	2.0%	0.43%	0.28%	0.55%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.53%	0.0%	0.35%	0.0%	0.0%	0.0%	0.29%	0.0%	1.33%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.73%	0.0%	2.59%	0.0%	1.36%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	1	0	2	0	0	0	0	1	0	0	0	1	0	0	0	4	0	2	0	1	1	0	0	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.27%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.26%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.93%	0.0%	0.38%	0.0%	0.18%	0.66%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	47	0	3	5	0	2	1	6	4	2	5	2	0	1	0	0	0	1	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	1	0	2	0	0	0	0	0	1					
		0.36%	0.0%	0.44%	0.69%	0.0%	0.33%	0.24%	0.83%	0.91%	0.60%	1.79%	0.57%	0.0%	1.85%	0.0%	0.0%	0.0%	0.5%	0.0%	0.84%	0.27%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	1.05%	0.0%	0.0%	0.0%	0.23%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%					
25	"8. ""Народно-республиканская партия России"""	34	0	0	0	1	1	1	0	1	0	2	1	0	0	0	0	0	1	0	5	1	0	0	1	0	3	0	1	0	1	0	0	0	0	1	3	0	0	3	0	0	0	3	0	3	0	1	0	0	0	0					
		0.26%	0.0%	0.0%	0.0%	0.18%	0.16%	0.24%	0.0%	0.22%	0.0%	0.71%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	1.40%	0.27%	0.0%	0.0%	0.13%	0.0%	1.31%	0.0%	0.26%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	1.04%	4.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.70%	0.0%	0.58%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	32	1	2	2	2	2	0	4	0	1	2	0	0	0	1	0	1	0	2	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	1	0	2	0	1	0	1	0	0	0	0					
		0.24%	0.17%	0.29%	0.27%	0.37%	0.33%	0.0%	0.55%	0.0%	0.30%	0.71%	0.0%	0.0%	0.0%	0.32%	0.0%	1.42%	0.0%	0.87%	0.28%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.42%	0.0%	1.35%	0.0%	0.46%	0.0%	0.19%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	866	21	13	24	20	10	9	22	5	15	7	30	3	4	20	10	6	7	30	54	31	2	3	96	1	38	13	26	3	37	5	1	8	29	15	8	5	10	41	4	6	10	63	0	29	5	22	15	18	1	11					
		6.72%	3.58%	1.92%	3.34%	3.74%	1.66%	2.23%	3.04%	1.14%	4.53%	2.50%	8.62%	6.52%	7.40%	6.57%	12.82%	8.57%	3.5%	13.15%	15.12%	8.56%	8.33%	7.5%	12.64%	1.72%	16.59%	23.63%	6.95%	10.71%	13.30%	4.76%	1.92%	3.30%	8.52%	15.62%	10.66%	10.86%	15.62%	8.61%	4.81%	8.10%	17.24%	14.78%	0.0%	5.65%	4.95%	4.02%	9.93%	23.37%	1.51%	15.06%					
28	"11. ""Истинные патриоты России"""	12	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.13%	0.18%	0.0%	0.0%	0.0%	0.22%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.13%	0.0%	1.31%	0.0%	0.0%	0.0%	0.0%	0.0%	1.92%	0.0%	0.0%	0.0%	0.0%	2.17%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	120	15	9	5	3	6	2	5	3	3	3	2	0	0	2	0	0	2	3	8	5	0	0	6	0	0	0	3	0	2	3	0	3	4	1	0	1	0	5	2	2	0	2	0	6	0	2	1	0	0	1					
		0.93%	2.55%	1.33%	0.69%	0.56%	1.00%	0.49%	0.69%	0.68%	0.90%	1.07%	0.57%	0.0%	0.0%	0.65%	0.0%	0.0%	1.0%	1.31%	2.24%	1.38%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.80%	0.0%	0.71%	2.85%	0.0%	1.23%	1.17%	1.04%	0.0%	2.17%	0.0%	1.05%	2.40%	2.70%	0.0%	0.46%	0.0%	1.16%	0.0%	0.36%	0.66%	0.0%	0.0%	1.36%					
30	"13. ""Демократическая партия России"""	48	2	4	5	3	0	1	0	1	2	4	0	0	0	0	0	1	3	1	1	0	0	0	1	2	2	0	1	0	1	1	0	0	1	0	0	0	0	2	0	0	0	1	0	3	0	3	1	1	0	0					
		0.37%	0.34%	0.59%	0.69%	0.56%	0.0%	0.24%	0.0%	0.22%	0.60%	1.43%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	1.5%	0.43%	0.28%	0.0%	0.0%	0.0%	0.13%	3.44%	0.87%	0.0%	0.26%	0.0%	0.35%	0.95%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.23%	0.0%	0.58%	0.0%	0.54%	0.66%	1.29%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	2	2	5	2	1	0	3	0	0	2	2	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	4	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0					
		0.27%	0.34%	0.29%	0.69%	0.37%	0.16%	0.0%	0.41%	0.0%	0.0%	0.71%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.27%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	1.43%	0.95%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.0%	0.21%	2.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	9	0	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	2.17%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	1.32%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	560	29	39	39	18	40	12	28	7	5	7	12	1	0	12	3	0	11	10	10	29	6	3	38	2	9	5	22	1	18	6	0	4	19	2	3	7	0	24	4	3	1	21	0	20	2	24	3	0	0	1					
		4.34%	4.94%	5.76%	5.43%	3.37%	6.67%	2.98%	3.87%	1.59%	1.51%	2.50%	3.44%	2.17%	0.0%	3.94%	3.84%	0.0%	5.5%	4.38%	2.80%	8.01%	25.0%	7.5%	5.00%	3.44%	3.93%	9.09%	5.88%	3.57%	6.47%	5.71%	0.0%	1.65%	5.58%	2.08%	4.0%	15.21%	0.0%	5.04%	4.81%	4.05%	1.72%	4.92%	0.0%	3.89%	1.98%	4.39%	1.98%	0.0%	0.0%	1.36%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	4	2	1	3	0	0	1	1	3	2	2	0	0	0	0	0	1	0	0	5	0	0	3	0	1	0	2	0	0	1	0	0	2	0	0	0	1	3	1	0	0	2	0	2	0	0	0	0	3	0					
		0.35%	0.68%	0.29%	0.13%	0.56%	0.0%	0.0%	0.13%	0.22%	0.90%	0.71%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	1.38%	0.0%	0.0%	0.39%	0.0%	0.43%	0.0%	0.53%	0.0%	0.0%	0.95%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	1.56%	0.63%	1.20%	0.0%	0.0%	0.46%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	4.54%	0.0%					
35	"18. ""ЛДПР"""	2015	87	133	100	93	94	62	144	86	59	76	44	4	4	49	9	5	25	28	48	53	4	1	70	15	18	5	62	1	51	22	10	0	53	17	9	4	24	38	16	20	25	81	14	71	6	103	36	16	11	9					
		15.63%	14.84%	19.67%	13.94%	17.41%	15.69%	15.42%	19.94%	19.63%	17.82%	27.24%	12.64%	8.69%	7.40%	16.11%	11.53%	7.14%	12.5%	12.28%	13.44%	14.64%	16.66%	2.5%	9.22%	25.86%	7.86%	9.09%	16.57%	3.57%	18.34%	20.95%	19.23%	0.0%	15.58%	17.70%	12.0%	8.69%	37.5%	7.98%	19.27%	27.02%	43.10%	19.01%	30.43%	13.84%	5.94%	18.86%	23.84%	20.77%	16.66%	12.32%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	299	11	15	20	6	13	7	8	6	3	3	5	0	0	4	0	2	0	3	7	7	0	0	13	3	2	0	8	0	5	11	0	44	2	0	1	1	1	17	4	0	3	6	0	7	0	42	8	0	0	1					
		2.32%	1.87%	2.21%	2.78%	1.12%	2.17%	1.74%	1.10%	1.36%	0.90%	1.07%	1.43%	0.0%	0.0%	1.31%	0.0%	2.85%	0.0%	1.31%	1.96%	1.93%	0.0%	0.0%	1.71%	5.17%	0.87%	0.0%	2.13%	0.0%	1.79%	10.47%	0.0%	18.18%	0.58%	0.0%	1.33%	2.17%	1.56%	3.57%	4.81%	0.0%	5.17%	1.40%	0.0%	1.36%	0.0%	7.69%	5.29%	0.0%	0.0%	1.36%					
37	"20. ""Политическая партия ""Единая Россия"""	5092	277	286	291	240	303	207	367	197	125	91	149	6	14	121	34	22	88	87	131	137	7	22	323	24	86	3	143	14	68	26	19	4	121	26	31	12	8	231	25	21	13	165	9	218	51	166	32	29	8	14					
		39.51%	47.26%	42.30%	40.58%	44.94%	50.58%	51.49%	50.83%	44.97%	37.76%	32.61%	42.81%	13.04%	25.92%	39.80%	43.58%	31.42%	44.0%	38.15%	36.69%	37.84%	29.16%	55.0%	42.55%	41.37%	37.55%	5.45%	38.23%	49.99%	24.46%	24.76%	36.53%	1.65%	35.58%	27.08%	41.33%	26.08%	12.5%	48.52%	30.12%	28.37%	22.41%	38.73%	19.56%	42.49%	50.49%	30.40%	21.19%	37.66%	12.12%	19.17%					
38	"21. ""Российская Конституционно-демократическая партия"""	173	1	0	3	2	1	1	2	3	3	0	1	0	0	1	0	0	2	2	1	0	0	1	7	1	2	0	2	0	0	0	0	125	0	2	0	0	0	1	0	0	0	0	0	4	1	3	1	0	0	0					
		1.34%	0.17%	0.0%	0.41%	0.37%	0.16%	0.24%	0.27%	0.68%	0.90%	0.0%	0.28%	0.0%	0.0%	0.32%	0.0%	0.0%	1.0%	0.87%	0.28%	0.0%	0.0%	2.5%	0.92%	1.72%	0.87%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	51.65%	0.0%	2.08%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.99%	0.54%	0.66%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	1	4	2	0	1	0	1	4	0	0	0	0	0	0	0	2	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0					
		0.20%	0.17%	0.59%	0.27%	0.0%	0.16%	0.0%	0.13%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.85%	0.0%	0.0%	0.28%	0.0%	0.0%	2.5%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2019	73	89	136	93	60	46	91	67	51	30	58	29	14	69	20	26	31	52	32	58	3	7	128	7	29	27	57	7	46	18	14	27	71	22	9	6	5	42	8	15	3	36	18	83	22	108	20	7	33	16					
		15.66%	12.45%	13.16%	18.96%	17.41%	10.01%	11.44%	12.60%	15.29%	15.40%	10.75%	16.66%	63.04%	25.92%	22.69%	25.64%	37.14%	15.5%	22.80%	8.96%	16.02%	12.5%	17.5%	16.86%	12.06%	12.66%	49.09%	15.24%	24.99%	16.54%	17.14%	26.92%	11.15%	20.88%	22.91%	12.0%	13.04%	7.81%	8.82%	9.63%	20.27%	5.17%	8.45%	39.13%	16.17%	21.78%	19.78%	13.24%	9.09%	50.0%	21.91%					
																																																									
41	Против всех	428	22	25	24	11	8	17	11	11	22	17	13	2	3	5	2	1	7	3	4	17	1	1	15	2	12	1	17	1	20	5	6	9	17	0	5	6	6	10	5	1	0	8	4	12	4	20	8	1	1	5					
		3.32%	3.75%	3.69%	3.34%	2.05%	1.33%	4.22%	1.52%	2.51%	6.64%	6.09%	3.73%	4.34%	5.55%	1.64%	2.56%	1.42%	3.5%	1.31%	1.12%	4.69%	4.16%	2.5%	1.97%	3.44%	5.24%	1.81%	4.54%	3.57%	7.19%	4.76%	11.53%	3.71%	5.0%	0.0%	6.66%	13.04%	9.37%	2.10%	6.02%	1.35%	0.0%	1.87%	8.69%	2.33%	3.96%	3.66%	5.29%	1.29%	1.51%	6.84%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
