Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																						
Дата голосования: 04.12.2011																																																						
																																																						
Наименование Избирательной комиссии:    Лебедянская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
		Сумма	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3496	160	190	190	156	217	177	89	154	176	188	115	81	122	95	45	21	35	34	98	16	55	20	31	19	33	29	14	66	7	36	13	83	30	38	5	23	122	150	33	9	210	37	17	30	7	7	13					
		17.15%	18.35%	21.18%	22.12%	21.76%	22.26%	18.23%	18.74%	20.70%	18.53%	18.29%	15.65%	18.54%	14.17%	17.63%	17.65%	12.65%	13.73%	11.00%	20.59%	10.00%	17.57%	13.42%	12.40%	12.34%	13.15%	16.11%	11.97%	13.15%	4.32%	11.25%	9.85%	17.62%	9.97%	17.67%	5.62%	13.69%	18.65%	22.35%	15.87%	4.52%	17.13%	16.74%	11.11%	17.54%	6.60%	5.07%	7.10%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3174	122	134	115	98	136	146	94	129	127	163	117	72	114	79	47	22	58	60	87	26	62	23	42	32	50	23	22	60	14	45	23	82	53	29	10	26	105	107	32	29	230	33	17	22	23	11	23					
		15.57%	13.99%	14.94%	13.39%	13.67%	13.95%	15.04%	19.79%	17.34%	13.37%	15.86%	15.92%	16.48%	13.24%	14.66%	18.43%	13.25%	22.75%	19.42%	18.28%	16.25%	19.81%	15.44%	16.80%	20.78%	19.92%	12.78%	18.80%	11.95%	8.64%	14.06%	17.42%	17.41%	17.61%	13.49%	11.24%	15.48%	16.06%	15.95%	15.38%	14.57%	18.76%	14.93%	11.11%	12.87%	21.70%	7.97%	12.57%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	220	7	16	10	8	10	12	4	14	12	14	9	6	11	11	1	2	4	5	2	1	0	0	4	0	0	2	2	5	3	1	0	4	5	2	2	2	8	6	0	0	5	3	1	1	4	1	0					
		1.08%	0.80%	1.78%	1.16%	1.12%	1.03%	1.24%	0.84%	1.88%	1.26%	1.36%	1.22%	1.37%	1.28%	2.04%	0.39%	1.20%	1.57%	1.62%	0.42%	0.63%	0.00%	0.00%	1.60%	0.00%	0.00%	1.11%	1.71%	0.99%	1.85%	0.31%	0.00%	0.85%	1.66%	0.93%	2.25%	1.19%	1.22%	0.89%	0.00%	0.00%	0.41%	1.36%	0.65%	0.58%	3.77%	0.72%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5435	254	289	259	243	308	313	140	182	334	351	244	141	276	135	65	23	39	75	106	28	67	15	66	32	74	36	28	139	37	47	29	76	54	41	9	24	170	141	30	49	290	40	34	22	19	26	35					
		26.66%	29.13%	32.22%	30.15%	33.89%	31.59%	32.23%	29.47%	24.46%	35.16%	34.14%	33.20%	32.27%	32.06%	25.05%	25.49%	13.86%	15.29%	24.27%	22.27%	17.50%	21.41%	10.07%	26.40%	20.78%	29.48%	20.00%	23.93%	27.69%	22.84%	14.69%	21.97%	16.14%	17.94%	19.07%	10.11%	14.29%	25.99%	21.01%	14.42%	24.62%	23.65%	18.10%	22.22%	12.87%	17.92%	18.84%	19.13%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	378	23	23	42	21	6	24	8	14	23	25	9	13	12	3	2	5	2	9	3	2	1	1	0	0	3	1	1	3	1	3	5	8	4	4	4	3	17	14	6	1	19	4	2	2	0	0	2					
		1.85%	2.64%	2.56%	4.89%	2.93%	0.62%	2.47%	1.68%	1.88%	2.42%	2.43%	1.22%	2.97%	1.39%	0.56%	0.78%	3.01%	0.78%	2.91%	0.63%	1.25%	0.32%	0.67%	0.00%	0.00%	1.20%	0.56%	0.85%	0.60%	0.62%	0.94%	3.79%	1.70%	1.33%	1.86%	4.49%	1.79%	2.60%	2.09%	2.88%	0.50%	1.55%	1.81%	1.31%	1.17%	0.00%	0.00%	1.09%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7240	287	230	230	171	271	274	130	227	257	261	222	117	313	211	89	91	114	121	165	84	127	89	102	69	80	88	45	219	98	181	58	205	148	96	59	87	217	239	101	109	448	90	80	92	51	89	108					
		35.52%	32.91%	25.64%	26.78%	23.85%	27.79%	28.22%	27.37%	30.51%	27.05%	25.39%	30.20%	26.77%	36.35%	39.15%	34.90%	54.82%	44.71%	39.16%	34.66%	52.50%	40.58%	59.73%	40.80%	44.81%	31.87%	48.89%	38.46%	43.63%	60.49%	56.56%	43.94%	43.52%	49.17%	44.65%	66.29%	51.79%	33.18%	35.62%	48.56%	54.77%	36.54%	40.72%	52.29%	53.80%	48.11%	64.49%	59.02%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	82	5	4	2	5	3	7	1	2	3	2	3	0	3	0	2	1	1	0	2	0	0	0	0	0	5	0	1	4	0	1	0	1	2	1	0	2	2	5	1	2	6	2	0	0	0	1	0					
		0.40%	0.57%	0.45%	0.23%	0.70%	0.31%	0.72%	0.21%	0.27%	0.32%	0.19%	0.41%	0.00%	0.35%	0.00%	0.78%	0.60%	0.39%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	1.99%	0.00%	0.85%	0.80%	0.00%	0.31%	0.00%	0.21%	0.66%	0.47%	0.00%	1.19%	0.31%	0.75%	0.48%	1.01%	0.49%	0.90%	0.00%	0.00%	0.00%	0.72%	0.00%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
