Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
Наименование Избирательной комиссии:    Мичуринская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258					
14	Число погашенных неиспользованных открепительных удостоверений	104	1	2	1	4	8	1	0	2	3	2	1	0	3	8	2	2	2	6	0	2	3	0	2	0	1	0	1	2	2	1	2	2	1	2	2	1	2	2	3	2	3	2	3	4	1	0	3	0	5	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	1.Политическая партия «Аграрная партия России»	407	16	7	24	27	24	23	17	7	10	3	5	15	6	9	1	1	5	5	10	1	3	3	2	13	5	2	4	5	1	4	1	1	2	9	1	12	3	3	7	28	6	7	10	7	1	6	9	18	15	3					
		2.60%	3.09%	2.56%	4.12%	4.14%	2.42%	4.11%	5.40%	2.61%	2.90%	2.14%	1.52%	3.93%	0.80%	1.42%	1.14%	0.69%	2.86%	0.69%	3.18%	0.97%	0.83%	0.68%	0.78%	2.69%	2.20%	0.78%	2.53%	1.76%	1.45%	2.22%	0.68%	0.97%	0.73%	3.35%	0.82%	3.33%	3.66%	3.19%	2.66%	8.48%	2.52%	7.37%	3.65%	2.05%	0.51%	1.52%	3.05%	6.92%	3.39%	2.86%					
19	2.Всероссийская политическая партия «Гражданская Сила»	61	2	1	1	7	8	3	1	0	1	0	1	3	5	2	0	0	1	1	2	0	1	0	1	2	1	0	0	3	0	0	0	1	0	1	0	2	0	0	4	2	0	0	1	0	1	0	1	1	0	0					
		0.39%	0.39%	0.37%	0.17%	1.07%	0.81%	0.54%	0.32%	0.00%	0.29%	0.00%	0.30%	0.79%	0.66%	0.32%	0.00%	0.00%	0.57%	0.14%	0.64%	0.00%	0.28%	0.00%	0.39%	0.41%	0.44%	0.00%	0.00%	1.06%	0.00%	0.00%	0.00%	0.97%	0.00%	0.37%	0.00%	0.56%	0.00%	0.00%	1.52%	0.61%	0.00%	0.00%	0.36%	0.00%	0.51%	0.00%	0.34%	0.38%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	22	0	0	0	0	2	1	0	0	1	1	0	0	6	0	0	1	0	0	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0					
		0.14%	0.00%	0.00%	0.00%	0.00%	0.20%	0.18%	0.00%	0.00%	0.29%	0.71%	0.00%	0.00%	0.80%	0.00%	0.00%	0.69%	0.00%	0.00%	0.32%	0.00%	0.28%	0.46%	0.39%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.25%	0.34%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2428	77	42	106	101	165	65	45	68	39	9	31	39	69	124	6	13	46	141	29	6	57	48	30	102	36	23	7	48	8	25	14	6	65	42	24	47	9	16	62	81	44	5	24	56	27	63	64	60	104	10					
		15.48%	14.86%	15.38%	18.21%	15.49%	16.67%	11.63%	14.29%	25.37%	11.30%	6.43%	9.45%	10.21%	9.18%	19.62%	6.82%	9.03%	26.29%	19.45%	9.24%	5.83%	15.70%	10.96%	11.72%	21.12%	15.86%	8.98%	4.43%	16.90%	11.59%	13.89%	9.59%	5.83%	23.64%	15.61%	19.67%	13.06%	10.98%	17.02%	23.57%	24.55%	18.49%	5.26%	8.76%	16.42%	13.85%	15.95%	21.69%	23.08%	23.53%	9.52%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	37	1	0	2	3	6	6	0	1	0	0	1	1	0	3	0	0	1	0	0	0	0	2	1	2	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1					
		0.24%	0.19%	0.00%	0.34%	0.46%	0.61%	1.07%	0.00%	0.37%	0.00%	0.00%	0.30%	0.26%	0.00%	0.47%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.46%	0.39%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.97%	0.36%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.95%					
23	6.Политическая партия «Партия социальной справедливости»	26	1	0	1	5	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	1	1	0	2	0	0	1	0	0	0	0	1	1	0	1	0	2	0					
		0.17%	0.19%	0.00%	0.17%	0.77%	0.10%	0.00%	0.32%	0.00%	0.00%	0.00%	0.30%	0.26%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.97%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.27%	0.00%	0.00%	0.00%	0.68%	0.00%	0.36%	0.37%	0.00%	0.56%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.29%	0.51%	0.00%	0.34%	0.00%	0.45%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1255	42	20	76	96	105	27	50	18	12	2	33	51	71	22	6	12	19	14	31	8	23	17	4	40	23	7	12	33	3	21	5	6	34	27	8	32	1	2	15	30	5	8	23	28	10	28	22	22	37	14					
		8.00%	8.11%	7.33%	13.06%	14.72%	10.61%	4.83%	15.87%	6.72%	3.48%	1.43%	10.06%	13.35%	9.44%	3.48%	6.82%	8.33%	10.86%	1.93%	9.87%	7.77%	6.34%	3.88%	1.56%	8.28%	10.13%	2.73%	7.59%	11.62%	4.35%	11.67%	3.42%	5.83%	12.36%	10.04%	6.56%	8.89%	1.22%	2.13%	5.70%	9.09%	2.10%	8.42%	8.39%	8.21%	5.13%	7.09%	7.46%	8.46%	8.37%	13.33%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	740	19	13	22	46	56	22	18	12	20	2	14	24	49	37	3	3	10	51	17	1	17	17	5	25	14	8	5	11	1	14	4	1	1	20	0	7	1	2	5	21	8	5	5	6	14	25	25	11	17	6					
		4.72%	3.67%	4.76%	3.78%	7.06%	5.66%	3.94%	5.71%	4.48%	5.80%	1.43%	4.27%	6.28%	6.52%	5.85%	3.41%	2.08%	5.71%	7.03%	5.41%	0.97%	4.68%	3.88%	1.95%	5.18%	6.17%	3.13%	3.16%	3.87%	1.45%	7.78%	2.74%	0.97%	0.36%	7.43%	0.00%	1.94%	1.22%	2.13%	1.90%	6.36%	3.36%	5.26%	1.82%	1.76%	7.18%	6.33%	8.47%	4.23%	3.85%	5.71%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	105	1	3	0	5	15	3	3	1	1	1	3	0	6	6	0	0	1	2	1	1	0	1	0	2	1	1	3	2	2	3	1	2	0	0	0	2	1	0	1	0	1	2	2	2	4	5	9	2	2	1					
		0.67%	0.19%	1.10%	0.00%	0.77%	1.52%	0.54%	0.95%	0.37%	0.29%	0.71%	0.91%	0.00%	0.80%	0.95%	0.00%	0.00%	0.57%	0.28%	0.32%	0.97%	0.00%	0.23%	0.00%	0.41%	0.44%	0.39%	1.90%	0.70%	2.90%	1.67%	0.68%	1.94%	0.00%	0.00%	0.00%	0.56%	1.22%	0.00%	0.38%	0.00%	0.42%	2.11%	0.73%	0.59%	2.05%	1.27%	3.05%	0.77%	0.45%	0.95%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10365	352	185	344	356	600	385	175	157	256	121	234	245	535	420	72	113	89	505	220	84	260	338	210	290	142	192	122	177	52	106	119	83	170	166	86	250	67	71	165	163	173	65	201	233	136	258	156	139	258	69					
		66.09%	67.95%	67.77%	59.11%	54.60%	60.61%	68.87%	55.56%	58.58%	74.20%	86.43%	71.34%	64.14%	71.14%	66.46%	81.82%	78.47%	50.86%	69.66%	70.06%	81.55%	71.63%	77.17%	82.03%	60.04%	62.56%	75.00%	77.22%	62.32%	75.36%	58.89%	81.51%	80.58%	61.82%	61.71%	70.49%	69.44%	81.71%	75.53%	62.74%	49.39%	72.69%	68.42%	73.36%	68.33%	69.74%	65.32%	52.88%	53.46%	58.37%	65.71%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	79	1	0	1	3	5	7	3	4	1	0	5	2	4	6	0	0	1	2	2	1	0	1	1	2	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	2	0	1	1	0	0	1	3	6	5	1					
		0.50%	0.19%	0.00%	0.17%	0.46%	0.51%	1.25%	0.95%	1.49%	0.29%	0.00%	1.52%	0.52%	0.53%	0.95%	0.00%	0.00%	0.57%	0.28%	0.64%	0.97%	0.00%	0.23%	0.39%	0.41%	0.44%	0.00%	0.63%	0.00%	0.00%	0.56%	0.68%	0.97%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.61%	0.00%	1.05%	0.36%	0.00%	0.00%	0.25%	1.02%	2.31%	1.13%	0.95%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
