Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Краснопартизанская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367					
		0.54%	1.24%	1.05%	1.18%	0.09%	0.30%	0.0%	0.0%	0.91%	0.0%	0.80%	0.84%	0.40%	0.81%	0.50%	0.0%	0.34%	0.19%	0.0%	0.24%					
37	"20. ""Политическая партия ""Единая Россия"""	8407	265	570	586	830	279	497	471	356	186	382	504	797	455	329	244	203	335	308	810					
		72.15%	46.98%	54.91%	46.32%	80.66%	84.80%	91.36%	86.10%	81.27%	90.29%	77.17%	84.99%	81.57%	92.85%	83.08%	64.21%	70.0%	66.46%	87.5%	66.72%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	2	2	8	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2					
		0.15%	0.35%	0.19%	0.63%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.16%					
39	"22. ""Развитие предпринимательства"""	5	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.04%	0.0%	0.19%	0.07%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1037	96	137	282	70	8	37	42	27	6	46	29	32	10	24	52	22	54	29	34					
		8.90%	17.02%	13.19%	22.29%	6.80%	2.43%	6.80%	7.67%	6.16%	2.91%	9.29%	4.89%	3.27%	2.04%	6.06%	13.68%	7.58%	10.71%	8.23%	2.80%					
																										
41	Против всех	234	34	27	39	10	1	5	0	2	5	7	3	11	1	2	21	3	10	8	45					
		2.00%	6.02%	2.60%	3.08%	0.97%	0.30%	0.91%	0.0%	0.45%	2.42%	1.41%	0.50%	1.12%	0.20%	0.50%	5.52%	1.03%	1.98%	2.27%	3.70%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
