Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Кыштовская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	197	23	7	7	14	3	4	7	4	5	2	2	5	6	5	5	2	2	5	5	6	4	2	5	5	5	5	2	5	5	5	5	5	5	5	5	4	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	62	21	5	4	14	0	0	2	0	1	0	0	1	0	0	1	0	0	1	5	0	0	0	1	0	0	2	1	0	2	1	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	52	6	1	2	7	1	2	2	2	1	1	1	1	2	0	0	2	1	2	1	1	1	1	0	2	3	1	2	0	1	1	1	1	1	0	0	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	135	2	2	3	0	3	4	5	4	4	2	2	4	6	5	4	2	2	4	0	6	4	2	4	5	5	3	1	5	3	4	5	5	5	5	5	4	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	582	54	25	27	31	1	3	28	7	18	9	2	24	29	16	5	11	2	8	15	7	5	5	32	29	43	13	9	24	17	6	18	7	3	22	6	10	11					
		8.45%	7.96%	6.33%	5.84%	4.84%	1.54%	3.53%	11.81%	10.61%	15.00%	26.47%	5.56%	14.72%	11.33%	7.73%	3.57%	24.44%	3.33%	5.59%	7.11%	3.13%	4.81%	9.26%	20.00%	19.86%	17.13%	8.28%	8.74%	11.16%	8.21%	4.08%	16.67%	3.66%	2.10%	9.40%	4.29%	11.63%	6.36%					
19	2.Всероссийская политическая партия «Гражданская Сила»	27	2	4	1	3	0	0	0	1	0	0	1	2	0	0	1	0	1	0	1	1	0	0	0	1	2	1	0	0	0	1	0	1	0	0	1	0	2					
		0.39%	0.29%	1.01%	0.22%	0.47%	0.00%	0.00%	0.00%	1.52%	0.00%	0.00%	2.78%	1.23%	0.00%	0.00%	0.71%	0.00%	1.67%	0.00%	0.47%	0.45%	0.00%	0.00%	0.00%	0.68%	0.80%	0.64%	0.00%	0.00%	0.00%	0.68%	0.00%	0.52%	0.00%	0.00%	0.71%	0.00%	1.16%					
20	3.Политическая партия «Демократическая партия России»	10	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0					
		0.15%	0.15%	0.00%	0.43%	0.31%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.52%	0.70%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	878	116	95	64	95	8	4	26	7	13	0	9	18	47	28	31	1	9	10	15	20	7	1	11	11	39	22	2	22	20	28	24	12	11	21	9	0	22					
		12.75%	17.11%	24.05%	13.85%	14.84%	12.31%	4.71%	10.97%	10.61%	10.83%	0.00%	25.00%	11.04%	18.36%	13.53%	22.14%	2.22%	15.00%	6.99%	7.11%	8.93%	6.73%	1.85%	6.88%	7.53%	15.54%	14.01%	1.94%	10.23%	9.66%	19.05%	22.22%	6.28%	7.69%	8.97%	6.43%	0.00%	12.72%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	4	1	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2					
		0.20%	0.59%	0.25%	0.00%	0.47%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.71%	0.00%	1.16%					
23	6.Политическая партия «Партия социальной справедливости»	20	4	1	1	2	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	2	1	0	1					
		0.29%	0.59%	0.25%	0.22%	0.31%	0.00%	0.00%	0.00%	1.52%	0.00%	2.94%	0.00%	0.00%	0.00%	0.97%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.64%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.85%	0.71%	0.00%	0.58%					
24	7.Политическая партия «Либерально-демократическая партия России»	560	50	26	48	59	4	11	15	1	8	1	3	13	11	24	7	5	4	7	12	14	8	1	18	8	18	8	5	17	21	9	4	27	19	23	10	17	24					
		8.13%	7.37%	6.58%	10.39%	9.22%	6.15%	12.94%	6.33%	1.52%	6.67%	2.94%	8.33%	7.98%	4.30%	11.59%	5.00%	11.11%	6.67%	4.90%	5.69%	6.25%	7.69%	1.85%	11.25%	5.48%	7.17%	5.10%	4.85%	7.91%	10.14%	6.12%	3.70%	14.14%	13.29%	9.83%	7.14%	19.77%	13.87%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	760	78	33	58	79	10	12	29	7	28	4	5	11	26	33	10	5	20	17	21	21	5	3	11	14	35	11	16	9	18	13	7	16	13	22	13	25	22					
		11.04%	11.50%	8.35%	12.55%	12.34%	15.38%	14.12%	12.24%	10.61%	23.33%	11.76%	13.89%	6.75%	10.16%	15.94%	7.14%	11.11%	33.33%	11.89%	9.95%	9.38%	4.81%	5.56%	6.88%	9.59%	13.94%	7.01%	15.53%	4.19%	8.70%	8.84%	6.48%	8.38%	9.09%	9.40%	9.29%	29.07%	12.72%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	39	4	2	1	3	0	1	2	3	0	0	0	0	1	1	0	0	0	1	1	3	0	0	1	0	0	1	0	1	1	2	2	3	0	3	0	0	2					
		0.57%	0.59%	0.51%	0.22%	0.47%	0.00%	1.18%	0.84%	4.55%	0.00%	0.00%	0.00%	0.00%	0.39%	0.48%	0.00%	0.00%	0.00%	0.70%	0.47%	1.34%	0.00%	0.00%	0.63%	0.00%	0.00%	0.64%	0.00%	0.47%	0.48%	1.36%	1.85%	1.57%	0.00%	1.28%	0.00%	0.00%	1.16%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3915	354	204	257	351	42	52	134	38	53	19	16	94	138	101	79	23	24	100	143	155	79	44	85	81	111	98	68	142	130	84	50	120	96	138	97	34	81					
		56.85%	52.21%	51.65%	55.63%	54.84%	64.62%	61.18%	56.54%	57.58%	44.17%	55.88%	44.44%	57.67%	53.91%	48.79%	56.43%	51.11%	40.00%	69.93%	67.77%	69.20%	75.96%	81.48%	53.13%	55.48%	44.22%	62.42%	66.02%	66.05%	62.80%	57.14%	46.30%	62.83%	67.13%	58.97%	69.29%	39.53%	46.82%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	23	2	3	1	4	0	0	0	1	0	0	0	1	1	2	0	0	0	0	1	2	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0					
		0.33%	0.29%	0.76%	0.22%	0.63%	0.00%	0.00%	0.00%	1.52%	0.00%	0.00%	0.00%	0.61%	0.39%	0.97%	0.00%	0.00%	0.00%	0.00%	0.47%	0.89%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	2.91%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
