Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
Наименование Избирательной комиссии:    ТИК Чусовского МР																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №4401	УИК №4402	УИК №4403	УИК №4404	УИК №4405	УИК №4406	УИК №4407	УИК №4408	УИК №4409	УИК №4410	УИК №4411	УИК №4412	УИК №4413	УИК №4414	УИК №4415	УИК №4416	УИК №4417	УИК №4418	УИК №4419	УИК №4420	УИК №4421	УИК №4422	УИК №4423	УИК №4424	УИК №4425	УИК №4426	УИК №4427	УИК №4428	УИК №4429	УИК №4430	УИК №4431	УИК №4432	УИК №4433	УИК №4434	УИК №4435	УИК №4436	УИК №4437	УИК №4438	УИК №4439	УИК №4440	УИК №4441	УИК №4442	УИК №4443	УИК №4444	УИК №4445	УИК №4446	УИК №4447	УИК №4448	УИК №4449	УИК №4450	УИК №4451	УИК №4452					
		0.15%	0.00%	0.00%	0.15%	0.23%	0.38%	0.00%	0.10%	0.19%	0.00%	0.19%	0.33%	0.00%	0.00%	0.07%	0.07%	0.15%	0.00%	0.10%	0.42%	0.33%	0.30%	0.29%	0.09%	0.00%	0.00%	0.48%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.16%	0.45%	0.29%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.11%	0.49%	0.00%	0.00%	0.16%	0.26%					
24	7.Политическая партия «Либерально-демократическая партия России»	4312	55	53	120	67	144	36	180	81	102	76	56	164	105	202	181	196	183	148	145	161	205	160	184	33	15	83	101	59	76	14	10	15	23	29	27	11	39	80	14	56	14	38	76	9	17	22	71	55	88	14	64	155					
		13.87%	13.06%	13.95%	17.49%	15.23%	18.34%	16.67%	17.56%	15.17%	14.78%	14.26%	18.48%	14.88%	11.05%	14.56%	12.83%	14.61%	14.82%	14.64%	15.17%	17.89%	15.26%	15.46%	15.86%	12.79%	6.98%	9.86%	12.41%	14.25%	12.60%	11.11%	8.20%	8.24%	8.04%	9.21%	8.97%	12.22%	9.68%	13.11%	6.25%	16.52%	8.38%	14.62%	14.50%	9.28%	12.41%	12.22%	7.55%	13.55%	17.29%	13.33%	10.24%	13.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1933	13	14	38	22	36	11	64	31	45	21	31	89	78	92	107	99	78	69	57	86	106	84	83	13	11	49	55	9	26	0	3	5	18	16	14	4	9	25	3	14	6	8	47	10	9	5	50	22	18	4	39	87					
		6.22%	3.09%	3.68%	5.54%	5.00%	4.59%	5.09%	6.24%	5.81%	6.52%	3.94%	10.23%	8.08%	8.21%	6.63%	7.58%	7.38%	6.32%	6.82%	5.96%	9.56%	7.89%	8.12%	7.16%	5.04%	5.12%	5.82%	6.76%	2.17%	4.31%	0.00%	2.46%	2.75%	6.29%	5.08%	4.65%	4.44%	2.23%	4.10%	1.34%	4.13%	3.59%	3.08%	8.97%	10.31%	6.57%	2.78%	5.31%	5.42%	3.54%	3.81%	6.24%	7.59%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	201	2	2	5	2	7	3	7	4	5	2	1	8	4	8	10	9	14	11	7	3	4	9	3	1	3	13	5	1	1	0	0	1	1	3	1	2	3	3	0	0	1	3	3	0	0	2	3	2	6	1	6	6					
		0.65%	0.48%	0.53%	0.73%	0.45%	0.89%	1.39%	0.68%	0.75%	0.72%	0.38%	0.33%	0.73%	0.42%	0.58%	0.71%	0.67%	1.13%	1.09%	0.73%	0.33%	0.30%	0.87%	0.26%	0.39%	1.40%	1.54%	0.61%	0.24%	0.17%	0.00%	0.00%	0.55%	0.35%	0.95%	0.33%	2.22%	0.74%	0.49%	0.00%	0.00%	0.60%	1.15%	0.57%	0.00%	0.00%	1.11%	0.32%	0.49%	1.18%	0.95%	0.96%	0.52%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21247	319	283	471	316	514	157	693	347	467	390	188	733	672	882	909	840	781	671	634	560	848	641	716	175	167	609	567	311	457	103	103	146	221	231	226	69	296	462	195	238	134	185	352	70	105	132	735	295	353	76	444	758					
		68.35%	75.77%	74.47%	68.66%	71.82%	65.48%	72.69%	67.61%	64.98%	67.68%	73.17%	62.05%	66.52%	70.74%	63.59%	64.42%	62.59%	63.24%	66.37%	66.32%	62.22%	63.14%	61.93%	61.72%	67.83%	77.67%	72.33%	69.66%	75.12%	75.79%	81.75%	84.43%	80.22%	77.27%	73.33%	75.08%	76.67%	73.45%	75.74%	87.05%	70.21%	80.24%	71.15%	67.18%	72.16%	76.64%	73.33%	78.11%	72.66%	69.35%	72.38%	71.04%	66.09%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	220	0	2	4	1	12	0	2	5	7	2	2	9	5	10	13	15	12	14	7	4	15	10	12	3	0	2	5	6	2	0	1	3	1	3	2	0	3	1	1	0	2	0	1	0	0	0	3	0	2	0	5	11					
		0.71%	0.00%	0.53%	0.58%	0.23%	1.53%	0.00%	0.20%	0.94%	1.01%	0.38%	0.66%	0.82%	0.53%	0.72%	0.92%	1.12%	0.97%	1.38%	0.73%	0.44%	1.12%	0.97%	1.03%	1.16%	0.00%	0.24%	0.61%	1.45%	0.33%	0.00%	0.82%	1.65%	0.35%	0.95%	0.66%	0.00%	0.74%	0.16%	0.45%	0.00%	1.20%	0.00%	0.19%	0.00%	0.00%	0.00%	0.32%	0.00%	0.39%	0.00%	0.80%	0.96%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
