Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Бессоновская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	580	5	15	22	25	15	20	20	20	17	4	32	10	15	15	35	12	20	7	10	18	25	5	10	10	20	7	5	5	25	12	10	14	5	35	35	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	411	0	13	22	23	11	18	16	19	17	0	32	9	7	5	30	4	12	3	4	3	22	4	9	6	20	7	0	0	18	0	4	7	5	20	35	2	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	288	7	6	3	6	6	12	6	12	5	6	11	5	6	3	4	5	2	8	3	3	5	1	7	8	13	7	2	4	43	7	4	6	8	17	27	7	3					
14	Число погашенных неиспользованных открепительных удостоверений	169	5	2	0	2	4	2	4	1	0	4	0	1	8	10	5	8	8	4	6	15	3	1	1	4	0	0	5	5	7	12	6	7	0	15	0	8	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	301	6	8	10	13	9	12	5	19	5	0	31	11	7	5	5	5	8	2	6	4	9	2	11	8	17	2	0	0	10	5	5	11	5	20	17	1	7					
		1.12%	1.88%	1.01%	0.75%	1.47%	1.20%	0.98%	0.51%	1.69%	0.99%	0.00%	2.89%	2.72%	0.84%	0.71%	0.59%	0.78%	0.70%	0.71%	1.35%	0.41%	0.70%	0.84%	2.02%	1.41%	2.03%	0.57%	0.00%	0.00%	0.86%	0.86%	0.85%	1.67%	1.97%	1.43%	1.28%	0.17%	1.27%					
19	2.Всероссийская политическая партия «Гражданская Сила»	90	0	2	3	3	2	6	2	9	5	0	5	1	1	3	2	4	4	0	2	3	2	0	0	1	2	0	0	0	2	1	0	4	3	10	8	0	0					
		0.34%	0.00%	0.25%	0.23%	0.34%	0.27%	0.49%	0.20%	0.80%	0.99%	0.00%	0.47%	0.25%	0.12%	0.43%	0.24%	0.63%	0.35%	0.00%	0.45%	0.30%	0.16%	0.00%	0.00%	0.18%	0.24%	0.00%	0.00%	0.00%	0.17%	0.17%	0.00%	0.61%	1.18%	0.72%	0.60%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	72	0	1	0	1	1	0	0	3	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	51	0	0	0	2	1	0	2	0	3	1	0	0					
		0.27%	0.00%	0.13%	0.00%	0.11%	0.13%	0.00%	0.00%	0.27%	0.40%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	6.09%	0.00%	0.00%	0.00%	0.17%	0.17%	0.00%	0.30%	0.00%	0.21%	0.08%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2336	12	76	122	113	62	109	48	147	63	1	81	41	65	63	56	42	77	22	52	51	107	8	14	49	88	14	19	2	103	35	42	72	39	148	251	20	22					
		8.71%	3.76%	9.61%	9.15%	12.81%	8.29%	8.88%	4.85%	13.07%	12.48%	0.56%	7.55%	10.15%	7.82%	8.97%	6.58%	6.58%	6.75%	7.77%	11.69%	5.18%	8.30%	3.36%	2.57%	8.64%	10.50%	4.00%	11.52%	0.77%	8.89%	6.02%	7.12%	10.96%	15.35%	10.59%	18.87%	3.36%	4.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	42	0	3	2	3	1	0	0	6	5	0	1	0	0	1	2	0	0	0	3	1	0	0	1	0	1	0	0	0	2	1	0	0	0	6	2	1	0					
		0.16%	0.00%	0.38%	0.15%	0.34%	0.13%	0.00%	0.00%	0.53%	0.99%	0.00%	0.09%	0.00%	0.00%	0.14%	0.24%	0.00%	0.00%	0.00%	0.67%	0.10%	0.00%	0.00%	0.18%	0.00%	0.12%	0.00%	0.00%	0.00%	0.17%	0.17%	0.00%	0.00%	0.00%	0.43%	0.15%	0.17%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	36	1	0	5	0	0	1	1	3	0	0	0	0	0	1	3	1	1	0	0	0	0	0	1	0	2	0	1	1	1	0	0	6	0	3	3	0	1					
		0.13%	0.31%	0.00%	0.38%	0.00%	0.00%	0.08%	0.10%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.35%	0.16%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.24%	0.00%	0.61%	0.38%	0.09%	0.00%	0.00%	0.91%	0.00%	0.21%	0.23%	0.00%	0.18%					
24	7.Политическая партия «Либерально-демократическая партия России»	1424	19	48	87	74	41	47	62	71	43	8	73	31	40	26	52	42	60	19	43	29	54	5	6	31	0	18	4	3	65	32	40	56	8	72	73	14	28					
		5.31%	5.96%	6.07%	6.53%	8.39%	5.48%	3.83%	6.26%	6.31%	8.51%	4.44%	6.80%	7.67%	4.81%	3.70%	6.11%	6.58%	5.26%	6.71%	9.66%	2.94%	4.19%	2.10%	1.10%	5.47%	0.00%	5.14%	2.42%	1.15%	5.61%	5.51%	6.78%	8.52%	3.15%	5.15%	5.49%	2.35%	5.09%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1093	6	54	54	36	34	54	30	75	29	9	57	21	41	45	55	22	50	19	18	13	22	8	26	16	42	12	3	3	53	25	11	14	7	52	58	10	9					
		4.08%	1.88%	6.83%	4.05%	4.08%	4.55%	4.40%	3.03%	6.67%	5.74%	5.00%	5.31%	5.20%	4.93%	6.41%	6.46%	3.45%	4.39%	6.71%	4.04%	1.32%	1.71%	3.36%	4.77%	2.82%	5.01%	3.43%	1.82%	1.15%	4.57%	4.30%	1.86%	2.13%	2.76%	3.72%	4.36%	1.68%	1.64%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	147	0	3	7	9	6	8	9	4	3	0	6	5	16	7	5	4	6	3	5	3	7	1	1	1	4	0	1	1	7	2	2	1	2	5	1	1	1					
		0.55%	0.00%	0.38%	0.53%	1.02%	0.80%	0.65%	0.91%	0.36%	0.59%	0.00%	0.56%	1.24%	1.93%	0.99%	0.59%	0.63%	0.53%	1.06%	1.12%	0.30%	0.54%	0.42%	0.18%	0.18%	0.48%	0.00%	0.61%	0.38%	0.60%	0.34%	0.34%	0.15%	0.79%	0.36%	0.08%	0.17%	0.18%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20900	274	591	1012	618	588	983	813	768	341	161	805	293	632	517	663	510	924	214	314	873	1083	192	462	456	627	302	137	250	907	476	484	470	188	1059	895	547	471					
		77.93%	85.89%	74.72%	75.92%	70.07%	78.61%	80.05%	82.12%	68.27%	67.52%	89.44%	75.02%	72.52%	76.05%	73.65%	77.91%	79.94%	81.05%	75.62%	70.56%	88.63%	84.02%	80.67%	84.77%	80.42%	74.82%	86.29%	83.03%	95.79%	78.26%	81.93%	82.03%	71.54%	74.02%	75.75%	67.29%	91.93%	85.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	112	0	2	5	7	3	8	3	8	1	0	2	1	18	3	3	5	5	0	2	4	3	0	0	2	1	0	0	0	3	2	2	4	0	9	5	0	1					
		0.42%	0.00%	0.25%	0.38%	0.79%	0.40%	0.65%	0.30%	0.71%	0.20%	0.00%	0.19%	0.25%	2.17%	0.43%	0.35%	0.78%	0.44%	0.00%	0.45%	0.41%	0.23%	0.00%	0.00%	0.35%	0.12%	0.00%	0.00%	0.00%	0.26%	0.34%	0.34%	0.61%	0.00%	0.64%	0.38%	0.00%	0.18%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
