Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Бессоновская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	560	5	22	22	20	17	30	17	20	12	21	10	15	13	12	11	15	19	10	10	18	28	5	28	10	18	8	5	5	23	10	13	12	6	30	30	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	392	2	17	17	16	9	24	12	18	6	21	2	6	6	8	8	8	19	7	10	14	23	2	26	10	18	6	1	2	8	2	9	12	0	12	30	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	203	5	6	5	6	3	13	10	15	12	9	3	4	2	3	2	1	5	9	1	1	4	4	4	4	7	3	1	3	16	2	3	4	7	10	10	6					
14	Число погашенных неиспользованных открепительных удостоверений	168	3	5	5	4	8	6	5	2	6	0	8	9	7	4	3	7	0	3	0	4	5	3	2	0	0	2	4	3	15	8	4	0	6	18	0	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1955	18	77	104	94	92	70	61	104	40	82	35	41	47	32	49	61	59	50	54	46	78	12	23	40	24	15	5	7	94	40	32	55	12	154	137	11					
		7.29%	6.92%	9.04%	7.76%	8.93%	9.68%	5.66%	6.62%	10.69%	6.10%	8.26%	8.93%	5.33%	8.20%	4.56%	7.40%	8.03%	8.43%	7.56%	13.24%	3.88%	5.99%	5.43%	4.97%	8.20%	3.23%	5.75%	3.40%	4.67%	6.54%	6.90%	5.57%	7.50%	4.76%	10.61%	10.18%	1.80%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2370	28	112	124	72	87	101	111	128	64	123	38	57	51	64	45	51	60	37	62	54	101	9	34	48	47	24	14	18	106	66	42	50	16	158	144	24					
		8.84%	10.77%	13.15%	9.25%	6.84%	9.16%	8.16%	12.04%	13.16%	9.76%	12.39%	9.69%	7.41%	8.90%	9.13%	6.80%	6.71%	8.57%	5.60%	15.20%	4.56%	7.76%	4.07%	7.34%	9.84%	6.32%	9.20%	9.52%	12.00%	7.38%	11.38%	7.32%	6.82%	6.35%	10.89%	10.70%	3.93%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	267	2	3	15	14	4	12	5	94	8	8	0	8	3	8	2	1	5	7	4	3	6	0	5	3	5	1	0	1	9	5	1	4	0	11	9	1					
		0.99%	0.77%	0.35%	1.12%	1.33%	0.42%	0.97%	0.54%	9.66%	1.22%	0.81%	0.00%	1.04%	0.52%	1.14%	0.30%	0.13%	0.71%	1.06%	0.98%	0.25%	0.46%	0.00%	1.08%	0.61%	0.67%	0.38%	0.00%	0.67%	0.63%	0.86%	0.17%	0.55%	0.00%	0.76%	0.67%	0.16%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3565	18	139	137	156	130	172	77	150	80	177	57	74	101	69	90	74	103	77	37	58	123	39	55	125	63	33	22	6	161	61	87	177	24	264	307	42					
		13.30%	6.92%	16.31%	10.22%	14.81%	13.68%	13.90%	8.35%	15.42%	12.20%	17.82%	14.54%	9.62%	17.63%	9.84%	13.60%	9.74%	14.71%	11.65%	9.07%	4.89%	9.45%	17.65%	11.88%	25.61%	8.47%	12.64%	14.97%	4.00%	11.20%	10.52%	15.16%	24.15%	9.52%	18.19%	22.81%	6.87%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	348	1	14	9	14	26	18	10	21	16	14	2	7	13	13	8	15	14	6	3	23	8	3	4	7	3	4	0	3	19	5	6	8	0	17	13	1					
		1.30%	0.38%	1.64%	0.67%	1.33%	2.74%	1.46%	1.08%	2.16%	2.44%	1.41%	0.51%	0.91%	2.27%	1.85%	1.21%	1.97%	2.00%	0.91%	0.74%	1.94%	0.61%	1.36%	0.86%	1.43%	0.40%	1.53%	0.00%	2.00%	1.32%	0.86%	1.05%	1.09%	0.00%	1.17%	0.97%	0.16%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	17673	193	492	940	689	603	849	646	450	441	568	254	577	351	497	455	547	441	480	243	919	906	146	338	260	497	183	106	112	1031	395	401	419	195	810	713	526					
		65.93%	74.23%	57.75%	70.15%	65.43%	63.47%	68.63%	70.07%	46.25%	67.23%	57.20%	64.80%	75.03%	61.26%	70.90%	68.73%	71.97%	63.00%	72.62%	59.56%	77.55%	69.59%	66.06%	73.00%	53.28%	66.80%	70.11%	72.11%	74.67%	71.75%	68.10%	69.86%	57.16%	77.38%	55.82%	52.97%	86.09%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	82	0	8	1	7	2	2	4	8	0	2	0	2	0	2	3	2	5	0	3	0	1	0	2	1	2	0	0	2	3	5	2	5	0	5	2	1					
		0.31%	0.00%	0.94%	0.07%	0.66%	0.21%	0.16%	0.43%	0.82%	0.00%	0.20%	0.00%	0.26%	0.00%	0.29%	0.45%	0.26%	0.71%	0.00%	0.74%	0.00%	0.08%	0.00%	0.43%	0.20%	0.27%	0.00%	0.00%	1.33%	0.21%	0.86%	0.35%	0.68%	0.00%	0.34%	0.15%	0.16%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
