Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
"Наименование Избирательной комиссии:    Волгоград, Кировская"																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339					
18	"1. ""ЕДИНЕНИЕ"""	305	12	4	7	8	7	13	14	15	17	11	14	11	6	5	5	12	7	15	8	4	3	11	4	8	14	7	6	9	6	8	17	8	9					
		0.83%	0.97%	0.41%	0.62%	0.68%	0.58%	1.12%	1.17%	1.08%	1.24%	0.79%	1.29%	1.02%	0.56%	0.47%	0.45%	0.84%	0.62%	1.46%	0.74%	0.33%	0.26%	1.05%	0.48%	0.84%	1.29%	0.77%	0.65%	0.81%	0.56%	0.82%	1.45%	0.70%	0.92%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1669	70	29	60	66	45	51	55	61	69	71	45	42	35	38	35	49	40	45	45	69	64	59	30	40	45	35	56	49	45	59	69	47	51					
		4.55%	5.66%	2.98%	5.35%	5.66%	3.73%	4.42%	4.61%	4.39%	5.06%	5.12%	4.15%	3.91%	3.27%	3.59%	3.18%	3.46%	3.56%	4.40%	4.20%	5.75%	5.64%	5.67%	3.66%	4.22%	4.16%	3.88%	6.09%	4.43%	4.20%	6.07%	5.88%	4.13%	5.26%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1231	38	31	42	32	36	48	39	33	36	67	44	34	53	46	33	58	41	41	40	29	46	46	19	28	25	14	30	53	50	32	19	26	22					
		3.35%	3.07%	3.19%	3.74%	2.74%	2.99%	4.16%	3.27%	2.37%	2.64%	4.83%	4.06%	3.17%	4.95%	4.35%	3.0%	4.09%	3.65%	4.01%	3.73%	2.41%	4.05%	4.42%	2.32%	2.95%	2.31%	1.55%	3.26%	4.80%	4.66%	3.29%	1.62%	2.28%	2.27%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1483	38	60	60	55	42	41	42	53	47	61	47	32	50	32	43	54	42	32	44	66	57	51	27	50	45	33	42	66	52	56	4	40	19					
		4.04%	3.07%	6.17%	5.35%	4.71%	3.48%	3.55%	3.52%	3.81%	3.45%	4.40%	4.33%	2.98%	4.67%	3.03%	3.90%	3.81%	3.73%	3.13%	4.10%	5.5%	5.02%	4.90%	3.30%	5.27%	4.16%	3.66%	4.57%	5.97%	4.85%	5.76%	0.34%	3.51%	1.96%					
22	"5. ""За Русь Святую"""	209	2	3	6	7	10	6	12	8	6	10	5	9	5	10	6	12	3	2	11	5	12	4	7	5	1	4	3	11	2	9	2	6	5					
		0.57%	0.16%	0.30%	0.53%	0.60%	0.83%	0.52%	1.00%	0.57%	0.44%	0.72%	0.46%	0.83%	0.46%	0.94%	0.54%	0.84%	0.26%	0.19%	1.02%	0.41%	1.05%	0.38%	0.85%	0.52%	0.09%	0.44%	0.32%	0.99%	0.18%	0.92%	0.17%	0.52%	0.51%					
23	"6. ""Объединенная Российская партия ""Русь"""	219	11	4	1	4	7	9	4	8	13	11	16	4	8	9	17	3	5	5	9	7	6	3	5	3	4	3	0	8	6	6	5	11	4					
		0.59%	0.89%	0.41%	0.08%	0.34%	0.58%	0.78%	0.33%	0.57%	0.95%	0.79%	1.47%	0.37%	0.74%	0.85%	1.54%	0.21%	0.44%	0.48%	0.84%	0.58%	0.52%	0.28%	0.61%	0.31%	0.37%	0.33%	0.0%	0.72%	0.56%	0.61%	0.42%	0.96%	0.41%					
24	"7. ""Новый курс - Автомобильная Россия"""	256	13	7	12	4	6	5	7	6	17	9	5	8	5	8	10	4	4	8	10	11	10	7	10	8	6	11	3	7	3	9	14	3	6					
		0.69%	1.05%	0.72%	1.07%	0.34%	0.49%	0.43%	0.58%	0.43%	1.24%	0.64%	0.46%	0.74%	0.46%	0.75%	0.90%	0.28%	0.35%	0.78%	0.93%	0.91%	0.88%	0.67%	1.22%	0.84%	0.55%	1.22%	0.32%	0.63%	0.28%	0.92%	1.19%	0.26%	0.61%					
25	"8. ""Народно-республиканская партия России"""	37	4	0	1	1	1	0	3	1	2	0	2	1	0	4	0	2	8	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1					
		0.10%	0.32%	0.0%	0.08%	0.08%	0.08%	0.0%	0.25%	0.07%	0.14%	0.0%	0.18%	0.09%	0.0%	0.37%	0.0%	0.14%	0.71%	0.09%	0.09%	0.08%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.08%	0.10%					
26	"9. ""Российская экологическая партия ""Зеленые"""	126	3	4	4	4	3	6	6	5	11	7	3	4	0	1	0	6	4	4	3	6	5	1	2	1	2	6	5	5	2	4	3	4	2					
		0.34%	0.24%	0.41%	0.35%	0.34%	0.24%	0.52%	0.50%	0.36%	0.80%	0.50%	0.27%	0.37%	0.0%	0.09%	0.0%	0.42%	0.35%	0.39%	0.28%	0.5%	0.44%	0.09%	0.24%	0.10%	0.18%	0.66%	0.54%	0.45%	0.18%	0.41%	0.25%	0.35%	0.20%					
27	"10. ""Аграрная партия России"""	588	20	15	15	18	21	20	17	22	17	25	13	19	13	17	14	23	19	26	15	19	15	21	18	11	10	19	18	14	15	19	15	35	10					
		1.60%	1.61%	1.54%	1.33%	1.54%	1.74%	1.73%	1.42%	1.58%	1.24%	1.80%	1.20%	1.77%	1.21%	1.60%	1.27%	1.62%	1.69%	2.54%	1.40%	1.58%	1.32%	2.01%	2.20%	1.16%	0.92%	2.11%	1.95%	1.26%	1.40%	1.95%	1.27%	3.07%	1.03%					
28	"11. ""Истинные патриоты России"""	34	1	1	0	0	1	0	1	2	0	1	0	1	1	1	3	0	2	1	0	0	1	1	1	0	0	1	0	0	1	0	11	1	1					
		0.09%	0.08%	0.10%	0.0%	0.0%	0.08%	0.0%	0.08%	0.14%	0.0%	0.07%	0.0%	0.09%	0.09%	0.09%	0.27%	0.0%	0.17%	0.09%	0.0%	0.0%	0.08%	0.09%	0.12%	0.0%	0.0%	0.11%	0.0%	0.0%	0.09%	0.0%	0.93%	0.08%	0.10%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	272	2	8	17	5	11	7	12	11	9	20	9	4	13	6	5	5	9	4	11	3	10	6	6	8	6	20	3	11	3	6	3	13	6					
		0.74%	0.16%	0.82%	1.51%	0.42%	0.91%	0.60%	1.00%	0.79%	0.66%	1.44%	0.83%	0.37%	1.21%	0.56%	0.45%	0.35%	0.80%	0.39%	1.02%	0.25%	0.88%	0.57%	0.73%	0.84%	0.55%	2.22%	0.32%	0.99%	0.28%	0.61%	0.25%	1.14%	0.61%					
30	"13. ""Демократическая партия России"""	56	0	1	3	0	3	1	1	3	4	5	2	2	2	0	0	1	2	2	2	1	0	4	0	2	2	3	2	1	0	0	3	2	2					
		0.15%	0.0%	0.10%	0.26%	0.0%	0.24%	0.08%	0.08%	0.21%	0.29%	0.36%	0.18%	0.18%	0.18%	0.0%	0.0%	0.07%	0.17%	0.19%	0.18%	0.08%	0.0%	0.38%	0.0%	0.21%	0.18%	0.33%	0.21%	0.09%	0.0%	0.0%	0.25%	0.17%	0.20%					
31	"14. ""Великая Россия - Евразийский Союз"""	64	1	3	4	6	1	2	1	5	2	9	1	2	3	0	0	1	1	3	1	1	0	0	2	0	0	2	1	3	1	1	4	1	2					
		0.17%	0.08%	0.30%	0.35%	0.51%	0.08%	0.17%	0.08%	0.36%	0.14%	0.64%	0.09%	0.18%	0.28%	0.0%	0.0%	0.07%	0.08%	0.29%	0.09%	0.08%	0.0%	0.0%	0.24%	0.0%	0.0%	0.22%	0.10%	0.27%	0.09%	0.10%	0.34%	0.08%	0.20%					
32	"15. ""Партия СЛОН"""	178	11	3	9	16	7	8	6	5	7	2	3	5	4	2	1	9	3	2	4	9	15	8	5	1	2	3	5	4	2	5	6	3	3					
		0.48%	0.89%	0.30%	0.80%	1.37%	0.58%	0.69%	0.50%	0.36%	0.51%	0.14%	0.27%	0.46%	0.37%	0.18%	0.09%	0.63%	0.26%	0.19%	0.37%	0.75%	1.32%	0.76%	0.61%	0.10%	0.18%	0.33%	0.54%	0.36%	0.18%	0.51%	0.51%	0.26%	0.30%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3593	143	106	155	125	129	119	110	132	113	121	130	102	118	104	90	177	94	100	116	125	159	104	64	79	102	73	92	109	88	78	78	109	49					
		9.80%	11.57%	10.91%	13.82%	10.72%	10.71%	10.32%	9.22%	9.51%	8.30%	8.73%	12.00%	9.51%	11.02%	9.84%	8.18%	12.50%	8.37%	9.79%	10.83%	10.41%	14.02%	10.0%	7.82%	8.34%	9.44%	8.11%	10.01%	9.87%	8.21%	8.03%	6.65%	9.58%	5.06%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	95	1	2	2	4	3	3	5	0	8	6	3	4	3	1	3	2	2	4	3	3	0	6	4	0	2	5	1	1	4	6	2	0	2					
		0.25%	0.08%	0.20%	0.17%	0.34%	0.24%	0.26%	0.41%	0.0%	0.58%	0.43%	0.27%	0.37%	0.28%	0.09%	0.27%	0.14%	0.17%	0.39%	0.28%	0.25%	0.0%	0.57%	0.48%	0.0%	0.18%	0.55%	0.10%	0.09%	0.37%	0.61%	0.17%	0.0%	0.20%					
35	"18. ""ЛДПР"""	5033	168	120	105	145	157	140	136	156	168	171	134	139	127	144	146	158	147	149	137	194	164	164	128	153	155	140	135	171	160	136	203	166	217					
		13.73%	13.60%	12.35%	9.36%	12.43%	13.03%	12.15%	11.40%	11.23%	12.34%	12.34%	12.37%	12.96%	11.86%	13.63%	13.27%	11.16%	13.08%	14.59%	12.79%	16.16%	14.46%	15.76%	15.64%	16.15%	14.35%	15.55%	14.68%	15.48%	14.93%	14.00%	17.32%	14.59%	22.41%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	450	0	8	17	18	20	20	13	26	16	25	9	18	18	21	12	22	8	11	14	15	9	13	7	13	9	4	12	10	20	11	8	15	8					
		1.22%	0.0%	0.82%	1.51%	1.54%	1.66%	1.73%	1.09%	1.87%	1.17%	1.80%	0.83%	1.67%	1.68%	1.98%	1.09%	1.55%	0.71%	1.07%	1.30%	1.25%	0.79%	1.25%	0.85%	1.37%	0.83%	0.44%	1.30%	0.90%	1.86%	1.13%	0.68%	1.31%	0.82%					
37	"20. ""Политическая партия ""Единая Россия"""	12275	433	352	333	355	445	438	420	530	471	398	359	375	362	379	408	472	380	291	341	403	345	306	264	271	425	321	329	297	361	323	400	346	342					
		33.49%	35.06%	36.25%	29.70%	30.44%	36.96%	38.02%	35.23%	38.18%	34.60%	28.73%	33.14%	34.98%	33.83%	35.89%	37.09%	33.35%	33.83%	28.50%	31.83%	33.58%	30.42%	29.42%	32.27%	28.61%	39.35%	35.66%	35.79%	26.90%	33.70%	33.26%	34.12%	30.43%	35.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	69	3	4	1	4	5	2	2	1	3	3	2	4	3	4	2	1	1	3	3	0	1	4	2	1	1	0	2	1	1	3	1	0	1					
		0.18%	0.24%	0.41%	0.08%	0.34%	0.41%	0.17%	0.16%	0.07%	0.22%	0.21%	0.18%	0.37%	0.28%	0.37%	0.18%	0.07%	0.08%	0.29%	0.28%	0.0%	0.08%	0.38%	0.24%	0.10%	0.09%	0.0%	0.21%	0.09%	0.09%	0.30%	0.08%	0.0%	0.10%					
39	"22. ""Развитие предпринимательства"""	72	2	5	3	2	3	3	4	0	1	0	3	1	3	2	6	3	2	4	1	5	0	0	2	2	4	1	2	2	2	1	1	0	2					
		0.19%	0.16%	0.51%	0.26%	0.17%	0.24%	0.26%	0.33%	0.0%	0.07%	0.0%	0.27%	0.09%	0.28%	0.18%	0.54%	0.21%	0.17%	0.39%	0.09%	0.41%	0.0%	0.0%	0.24%	0.21%	0.37%	0.11%	0.21%	0.18%	0.18%	0.10%	0.08%	0.0%	0.20%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5241	145	131	188	153	161	118	152	218	187	241	138	181	167	161	178	227	175	167	159	151	139	138	158	170	137	141	108	168	138	139	89	199	119					
		14.30%	11.74%	13.49%	16.77%	13.12%	13.37%	10.24%	12.75%	15.70%	13.73%	17.40%	12.74%	16.88%	15.60%	15.24%	16.18%	16.04%	15.58%	16.35%	14.84%	12.58%	12.25%	13.26%	19.31%	17.95%	12.68%	15.66%	11.75%	15.21%	12.88%	14.31%	7.59%	17.50%	12.29%					
																																								
41	Против всех	1909	63	52	55	75	48	53	74	73	82	80	48	53	43	46	44	75	55	64	68	60	51	77	30	43	60	31	45	68	53	37	106	42	55					
		5.20%	5.10%	5.35%	4.90%	6.43%	3.98%	4.60%	6.20%	5.25%	6.02%	5.77%	4.43%	4.94%	4.01%	4.35%	4.0%	5.30%	4.89%	6.26%	6.34%	5.0%	4.49%	7.40%	3.66%	4.54%	5.55%	3.44%	4.89%	6.15%	4.94%	3.81%	9.04%	3.69%	5.68%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
