		0.99%	0.86%	0.51%	0.00%	0.93%	0.00%	0.00%	1.34%	2.51%	0.66%	0.55%	1.59%	1.60%	1.09%	0.87%	0.00%	0.00%	0.69%	0.68%	0.66%	1.01%	0.88%	0.35%	0.00%	0.68%	0.59%	0.00%	0.00%	0.00%	1.29%	2.89%	1.09%	1.17%	1.53%	1.42%	1.34%	0.81%	1.79%	0.71%	2.47%	1.33%	1.28%	0.00%	0.77%	0.62%	0.87%	0.00%	0.59%	0.41%	0.41%	0.00%	0.75%	0.00%	1.03%	0.00%	1.26%					
19	Жириновский Владимир Вольфович	2279	52	14	4	74	22	10	23	15	31	23	13	92	60	31	8	16	7	74	77	75	20	23	8	8	76	25	6	14	90	23	26	51	13	129	172	199	149	25	20	89	16	10	71	20	12	5	69	30	16	24	61	3	38	9	8					
		9.53%	7.49%	3.56%	4.88%	9.81%	10.78%	7.04%	10.27%	6.28%	10.20%	12.57%	10.32%	8.17%	9.33%	13.42%	13.79%	12.90%	4.86%	8.35%	10.13%	10.84%	8.77%	8.13%	6.40%	2.71%	7.41%	11.47%	5.04%	14.00%	8.32%	7.40%	9.42%	8.54%	9.92%	11.48%	10.99%	11.58%	12.72%	8.90%	12.35%	10.79%	10.26%	5.99%	10.91%	12.42%	10.43%	10.64%	10.24%	12.45%	6.64%	5.69%	9.10%	3.00%	19.49%	8.65%	2.52%					
20	Зюганов Геннадий Андреевич	4265	143	72	2	129	26	17	51	33	53	28	36	174	166	45	4	23	16	114	119	77	29	20	12	65	183	49	15	12	152	43	52	111	22	221	322	345	199	33	20	167	27	26	112	38	23	7	162	52	18	99	142	21	18	26	94					
		17.84%	20.61%	18.32%	2.44%	17.11%	12.75%	11.97%	22.77%	13.81%	17.43%	15.30%	28.57%	15.45%	25.82%	19.48%	6.90%	18.55%	11.11%	12.87%	15.66%	11.13%	12.72%	7.07%	9.60%	22.03%	17.85%	22.48%	12.61%	12.00%	14.05%	13.83%	18.84%	18.59%	16.79%	19.66%	20.59%	20.07%	16.99%	11.74%	12.35%	20.24%	17.31%	15.57%	17.20%	23.60%	20.00%	14.89%	24.04%	21.58%	7.47%	23.46%	21.19%	21.00%	9.23%	25.00%	29.56%					
21	Медведев Дмитрий Анатольевич	16887	483	305	76	538	154	110	146	185	217	129	74	840	400	152	45	82	119	680	554	527	176	238	104	212	743	141	97	71	811	236	192	422	94	743	1034	1140	788	218	117	549	111	130	455	99	77	33	439	156	206	296	457	76	135	68	207					
		70.64%	69.60%	77.61%	92.68%	71.35%	75.49%	77.46%	65.18%	77.41%	71.38%	70.49%	58.73%	74.60%	62.21%	65.80%	77.59%	66.13%	82.64%	76.75%	72.89%	76.16%	77.19%	84.10%	83.20%	71.86%	72.49%	64.68%	81.51%	71.00%	74.95%	75.88%	69.57%	70.69%	71.76%	66.10%	66.11%	66.32%	67.29%	77.58%	72.22%	66.55%	71.15%	77.84%	69.89%	61.49%	66.96%	70.21%	65.13%	64.73%	85.48%	70.14%	68.21%	76.00%	69.23%	65.38%	65.09%					
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
