7	Число избирательных бюллетеней в переносных ящиках для голосования	3006	10	43	39	68	67	56	83	123	49	30	27	90	158	57	59	53	61	27	28	36	23	42	50	54	30	18	32	30	104	105	180	19	235	89	43	100	58	65	150	116	97	99	97	0	6	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	37833	162	1414	1660	1281	1371	1449	1390	1309	1271	868	368	1229	1384	1313	1340	1303	1475	1392	1430	1345	886	394	1218	2080	361	333	393	378	474	100	127	377	617	296	30	200	361	192	483	447	34	197	288	138	116	178	2381									
9	Число недействительных избирательных бюллетеней	409	2	10	17	12	12	4	10	15	18	9	5	14	12	13	12	11	8	14	10	11	14	2	15	36	3	4	9	7	2	0	1	3	10	2	0	2	2	2	14	7	1	1	4	0	2	1	46									
10	Число действительных избирательных бюллетеней	40430	170	1447	1682	1337	1426	1501	1463	1417	1302	889	390	1305	1530	1357	1387	1345	1528	1405	1448	1370	895	434	1253	2098	388	347	416	401	576	205	306	393	842	383	73	298	417	255	619	556	130	295	381	138	120	177	2335									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																										
13	Бабурин Сергей Николаевич	285	3	16	14	10	14	12	15	9	9	8	2	9	10	7	8	9	8	14	11	9	2	4	14	5	3	0	5	1	5	2	1	3	3	4	1	4	5	0	3	2	2	0	4	2	0	2	11									
		0.70%	1.74%	1.10%	0.82%	0.74%	0.97%	0.80%	1.02%	0.63%	0.68%	0.89%	0.51%	0.68%	0.65%	0.51%	0.57%	0.66%	0.52%	0.99%	0.75%	0.65%	0.22%	0.92%	1.10%	0.23%	0.77%	0.00%	1.18%	0.25%	0.87%	0.98%	0.33%	0.76%	0.35%	1.04%	1.37%	1.33%	1.19%	0.00%	0.47%	0.36%	1.53%	0.00%	1.04%	1.45%	0.00%	1.12%	0.46%									
14	Грудинин Павел Николаевич	3526	11	135	178	126	140	77	109	148	131	72	18	128	134	112	149	129	125	122	133	140	102	30	111	195	33	30	38	24	41	7	24	10	52	24	2	15	42	10	41	38	9	25	25	10	5	7	259									
		8.63%	6.40%	9.27%	10.48%	9.34%	9.74%	5.12%	7.40%	10.34%	9.92%	8.02%	4.56%	9.70%	8.69%	8.18%	10.65%	9.51%	8.14%	8.60%	9.12%	10.14%	11.22%	6.88%	8.75%	9.14%	8.44%	8.55%	8.94%	5.88%	7.09%	3.41%	7.82%	2.53%	6.10%	6.23%	2.74%	5.00%	10.02%	3.89%	6.48%	6.75%	6.87%	8.45%	6.49%	7.25%	4.10%	3.93%	10.88%									
15	Жириновский Владимир Вольфович	2717	9	73	101	95	96	58	93	99	86	69	33	87	81	78	70	78	98	95	93	73	67	36	96	172	27	36	29	35	18	7	18	20	62	28	3	25	35	25	36	20	11	23	26	17	17	14	249									
		6.65%	5.23%	5.01%	5.94%	7.04%	6.68%	3.85%	6.31%	6.91%	6.52%	7.68%	8.35%	6.60%	5.25%	5.69%	5.00%	5.75%	6.38%	6.69%	6.38%	5.29%	7.37%	8.26%	7.57%	8.06%	6.91%	10.26%	6.82%	8.58%	3.11%	3.41%	5.86%	5.05%	7.28%	7.27%	4.11%	8.33%	8.35%	9.73%	5.69%	3.55%	8.40%	7.77%	6.75%	12.32%	13.93%	7.87%	10.46%									
16	Путин Владимир Владимирович	32517	142	1159	1333	1055	1116	1319	1211	1098	1028	712	326	1039	1258	1121	1107	1067	1237	1131	1167	1102	687	353	994	1644	308	272	329	318	503	184	256	353	707	315	65	244	323	208	519	478	105	241	309	99	93	150	1732									
		79.62%	82.56%	79.55%	78.46%	78.21%	77.61%	87.64%	82.21%	76.68%	77.88%	79.29%	82.53%	78.77%	81.58%	81.82%	79.13%	78.69%	80.53%	79.70%	80.04%	79.80%	75.58%	80.96%	78.39%	77.04%	78.77%	77.49%	77.41%	77.94%	87.02%	89.76%	83.39%	89.14%	82.98%	81.82%	89.04%	81.33%	77.09%	80.93%	81.99%	84.90%	80.15%	81.42%	80.26%	71.74%	76.23%	84.27%	72.74%									
17	Собчак Ксения Анатольевна	572	3	24	27	16	21	16	22	31	17	14	5	14	15	21	19	22	28	18	18	17	15	6	17	35	8	2	4	7	5	2	1	3	5	4	1	6	3	3	6	9	3	2	8	5	0	3	41									
		1.40%	1.74%	1.65%	1.59%	1.19%	1.46%	1.06%	1.49%	2.16%	1.29%	1.56%	1.27%	1.06%	0.97%	1.53%	1.36%	1.62%	1.82%	1.27%	1.23%	1.23%	1.65%	1.38%	1.34%	1.64%	2.05%	0.57%	0.94%	1.72%	0.87%	0.98%	0.33%	0.76%	0.59%	1.04%	1.37%	2.00%	0.72%	1.17%	0.95%	1.60%	2.29%	0.68%	2.08%	3.62%	0.00%	1.69%	1.72%									
18	Сурайкин Максим Александрович	271	0	14	11	14	16	5	3	10	7	7	3	10	11	4	15	11	12	5	10	5	10	3	10	12	5	3	4	1	2	1	1	2	4	2	0	1	1	2	8	5	0	2	2	0	1	0	16									
		0.66%	0.00%	0.96%	0.65%	1.04%	1.11%	0.33%	0.20%	0.70%	0.53%	0.78%	0.76%	0.76%	0.71%	0.29%	1.07%	0.81%	0.78%	0.35%	0.69%	0.36%	1.10%	0.69%	0.79%	0.56%	1.28%	0.85%	0.94%	0.25%	0.35%	0.49%	0.33%	0.51%	0.47%	0.52%	0.00%	0.33%	0.24%	0.78%	1.26%	0.89%	0.00%	0.68%	0.52%	0.00%	0.82%	0.00%	0.67%									
19	Титов Борис Юрьевич	278	1	12	11	13	9	5	5	12	9	4	2	12	14	8	13	15	11	9	5	7	8	0	3	17	1	3	4	10	1	2	0	1	5	3	1	1	7	1	4	4	0	1	3	3	2	1	15									
		0.68%	0.58%	0.82%	0.65%	0.96%	0.63%	0.33%	0.34%	0.84%	0.68%	0.45%	0.51%	0.91%	0.91%	0.58%	0.93%	1.11%	0.72%	0.63%	0.34%	0.51%	0.88%	0.00%	0.24%	0.80%	0.26%	0.85%	0.94%	2.45%	0.17%	0.98%	0.00%	0.25%	0.59%	0.78%	1.37%	0.33%	1.67%	0.39%	0.63%	0.71%	0.00%	0.34%	0.78%	2.17%	1.64%	0.56%	0.63%									
20	Явлинский Григорий Алексеевич	264	1	14	7	8	14	9	5	10	15	3	1	6	7	6	6	14	9	11	11	17	4	2	8	18	3	1	3	5	1	0	5	1	4	3	0	2	1	6	2	0	0	1	4	2	2	0	12									
		0.65%	0.58%	0.96%	0.41%	0.59%	0.97%	0.60%	0.34%	0.70%	1.14%	0.33%	0.25%	0.45%	0.45%	0.44%	0.43%	1.03%	0.59%	0.78%	0.75%	1.23%	0.44%	0.46%	0.63%	0.84%	0.77%	0.28%	0.71%	1.23%	0.17%	0.00%	1.63%	0.25%	0.47%	0.78%	0.00%	0.67%	0.24%	2.33%	0.32%	0.00%	0.00%	0.34%	1.04%	1.45%	1.64%	0.00%	0.50%									
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
