Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Тихвинская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912					
"Число голосов избирателей, поданных за каждый список"																																																											
18	. Глазьев Сергей Юрьевич	1372	29	57	53	54	53	43	26	26	44	53	44	62	60	45	38	36	33	37	64	57	33	36	57	50	70	10	18	22	6	12	0	2	3	15	1	10	2	11	6	8	27	13	4	4	1	4	4	10	12	2	5	0					
		3.68%	3.25%	5.30%	5.27%	5.74%	4.03%	3.59%	2.91%	3.41%	3.43%	4.39%	3.30%	5.47%	5.91%	4.02%	3.63%	3.50%	3.34%	3.85%	5.84%	4.94%	3.17%	3.15%	4.16%	4.51%	5.48%	2.36%	3.35%	3.00%	1.59%	4.55%	0.00%	4.08%	2.61%	2.71%	0.45%	1.30%	1.20%	3.09%	2.09%	1.93%	3.57%	3.26%	4.94%	1.67%	0.68%	0.99%	1.21%	1.47%	1.68%	1.02%	1.32%	0.00%					
19	. Малышкин Олег Александрович	688	24	24	19	11	26	22	15	12	28	29	28	17	23	23	15	26	13	15	21	25	22	34	25	21	27	11	6	6	3	6	8	1	1	4	4	18	3	8	3	5	9	11	0	2	1	9	5	3	8	0	7	1					
		1.85%	2.69%	2.23%	1.89%	1.17%	1.98%	1.83%	1.68%	1.57%	2.18%	2.40%	2.10%	1.50%	2.27%	2.05%	1.43%	2.53%	1.32%	1.56%	1.92%	2.16%	2.12%	2.97%	1.82%	1.89%	2.11%	2.59%	1.12%	0.82%	0.80%	2.27%	3.54%	2.04%	0.87%	0.72%	1.82%	2.34%	1.81%	2.25%	1.05%	1.20%	1.19%	2.76%	0.00%	0.83%	0.68%	2.22%	1.51%	0.44%	1.12%	0.00%	1.85%	1.56%					
20	. Миронов Сергей Михайлович	375	7	13	11	9	13	14	8	5	16	10	18	14	3	18	17	13	9	20	9	10	17	9	10	7	12	2	7	7	4	0	1	0	2	4	2	2	0	1	3	3	3	5	0	0	0	4	10	10	6	5	1	1					
		1.01%	0.79%	1.21%	1.09%	0.96%	0.99%	1.17%	0.89%	0.66%	1.25%	0.83%	1.35%	1.23%	0.30%	1.61%	1.63%	1.26%	0.91%	2.08%	0.82%	0.87%	1.63%	0.79%	0.73%	0.63%	0.94%	0.47%	1.30%	0.95%	1.06%	0.00%	0.44%	0.00%	1.74%	0.72%	0.91%	0.26%	0.00%	0.28%	1.05%	0.72%	0.40%	1.25%	0.00%	0.00%	0.00%	0.99%	3.02%	1.47%	0.84%	2.54%	0.26%	1.56%					
21	. Путин Владимир Владимирович	27622	653	735	691	673	976	879	663	569	948	852	953	795	724	763	746	715	716	686	794	800	760	868	1028	840	924	340	423	535	272	195	201	45	95	414	197	609	152	285	228	354	601	317	71	202	117	341	261	521	567	171	317	40					
		74.09%	73.29%	68.37%	68.76%	71.52%	74.16%	73.31%	74.08%	74.67%	73.83%	70.65%	71.39%	70.11%	71.33%	68.12%	71.32%	69.48%	72.47%	71.46%	72.45%	69.26%	73.08%	75.87%	74.98%	75.74%	72.30%	80.19%	78.62%	72.99%	72.15%	73.86%	88.94%	91.84%	82.61%	74.73%	89.55%	79.09%	91.57%	80.06%	79.44%	85.30%	79.39%	79.45%	87.65%	84.17%	79.05%	83.99%	78.85%	76.84%	79.41%	86.80%	83.64%	62.50%					
22	. Хакамада Ирина Муцуовна	991	24	29	36	19	42	41	16	19	46	28	54	40	19	46	37	30	31	22	31	33	30	37	47	38	41	11	6	17	6	5	2	0	5	4	0	17	2	7	1	8	13	6	1	4	1	3	2	13	13	2	5	1					
		2.66%	2.69%	2.70%	3.58%	2.02%	3.19%	3.42%	1.79%	2.49%	3.58%	2.32%	4.04%	3.53%	1.87%	4.11%	3.54%	2.92%	3.14%	2.29%	2.83%	2.86%	2.88%	3.23%	3.43%	3.43%	3.21%	2.59%	1.12%	2.32%	1.59%	1.89%	0.88%	0.00%	4.35%	0.72%	0.00%	2.21%	1.20%	1.97%	0.35%	1.93%	1.72%	1.50%	1.23%	1.67%	0.68%	0.74%	0.60%	1.92%	1.82%	1.02%	1.32%	1.56%					
23	. Харитонов Николай Михайлович	5045	129	188	166	148	140	146	138	99	158	196	196	164	160	202	156	171	153	138	130	183	138	123	147	108	148	32	65	131	78	35	6	0	7	104	15	99	5	38	38	29	94	41	5	24	24	40	38	98	101	17	36	20					
		13.53%	14.48%	17.49%	16.52%	15.73%	10.64%	12.18%	15.42%	12.99%	12.31%	16.25%	14.68%	14.46%	15.76%	18.04%	14.91%	16.62%	15.49%	14.38%	11.86%	15.84%	13.27%	10.75%	10.72%	9.74%	11.58%	7.55%	12.08%	17.87%	20.69%	13.26%	2.65%	0.00%	6.09%	18.77%	6.82%	12.86%	3.01%	10.67%	13.24%	6.99%	12.42%	10.28%	6.17%	10.00%	16.22%	9.85%	11.48%	14.45%	14.15%	8.63%	9.50%	31.25%					
																																																											
24	Против всех	1005	23	24	26	22	63	47	24	28	39	36	41	38	20	20	34	35	30	37	45	38	37	34	44	42	47	9	11	9	6	9	3	1	2	8	1	11	0	4	4	3	7	3	0	1	0	3	11	15	4	0	5	1					
		2.70%	2.58%	2.23%	2.59%	2.34%	4.79%	3.92%	2.68%	3.67%	3.04%	2.99%	3.07%	3.35%	1.97%	1.79%	3.25%	3.40%	3.04%	3.85%	4.11%	3.29%	3.56%	2.97%	3.21%	3.79%	3.68%	2.12%	2.04%	1.23%	1.59%	3.41%	1.33%	2.04%	1.74%	1.44%	0.45%	1.43%	0.00%	1.12%	1.39%	0.72%	0.92%	0.75%	0.00%	0.42%	0.00%	0.74%	3.32%	2.21%	0.56%	0.00%	1.32%	1.56%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
