Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Николаевская 																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	217	14	26	31	22	29	10	9	9	2	0	1	2	10	7	8	9	5	1	7	5	2	8					
		1.68%	1.18%	2.11%	2.58%	1.6%	2.31%	6.89%	1.94%	1.26%	0.34%	0.0%	0.24%	1.55%	1.52%	2.00%	3.16%	1.68%	0.91%	0.89%	1.10%	1.03%	1.51%	1.76%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	241	19	19	32	25	30	1	13	14	8	1	4	3	9	2	3	13	16	1	4	13	3	8					
		1.87%	1.61%	1.54%	2.67%	1.81%	2.39%	0.68%	2.81%	1.97%	1.38%	1.53%	0.99%	2.32%	1.37%	0.57%	1.18%	2.42%	2.93%	0.89%	0.63%	2.69%	2.27%	1.76%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	218	20	22	40	39	25	1	4	7	8	0	4	1	11	2	3	4	8	1	3	5	3	7					
		1.69%	1.69%	1.79%	3.34%	2.83%	1.99%	0.68%	0.86%	0.98%	1.38%	0.0%	0.99%	0.77%	1.68%	0.57%	1.18%	0.74%	1.46%	0.89%	0.47%	1.03%	2.27%	1.54%					
22	"5. ""За Русь Святую"""	39	8	3	4	6	6	0	0	3	0	1	0	0	0	0	0	0	0	0	2	2	2	2					
		0.30%	0.67%	0.24%	0.33%	0.43%	0.47%	0.0%	0.0%	0.42%	0.0%	1.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.41%	1.51%	0.44%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	0	4	1	1	1	0	2	2	3	0	0	0	5	1	1	3	0	0	0	1	0	0					
		0.19%	0.0%	0.32%	0.08%	0.07%	0.07%	0.0%	0.43%	0.28%	0.51%	0.0%	0.0%	0.0%	0.76%	0.28%	0.39%	0.56%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	58	5	6	5	8	11	0	0	2	2	1	0	1	2	1	3	2	3	0	1	1	1	3					
		0.45%	0.42%	0.48%	0.41%	0.58%	0.87%	0.0%	0.0%	0.28%	0.34%	1.53%	0.0%	0.77%	0.30%	0.28%	1.18%	0.37%	0.54%	0.0%	0.15%	0.20%	0.75%	0.66%					
25	"8. ""Народно-республиканская партия России"""	9	0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	2	0	0	1	0	0	0					
		0.06%	0.0%	0.08%	0.0%	0.07%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.24%	0.77%	0.0%	0.0%	0.39%	0.37%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	39	0	2	5	4	6	0	0	1	4	0	2	1	3	1	0	0	1	0	2	2	0	5					
		0.30%	0.0%	0.16%	0.41%	0.29%	0.47%	0.0%	0.0%	0.14%	0.69%	0.0%	0.49%	0.77%	0.45%	0.28%	0.0%	0.0%	0.18%	0.0%	0.31%	0.41%	0.0%	1.10%					
27	"10. ""Аграрная партия России"""	487	28	26	15	57	39	6	22	40	21	5	15	9	65	29	2	19	22	6	24	15	5	17					
		3.78%	2.37%	2.11%	1.25%	4.14%	3.11%	4.13%	4.76%	5.63%	3.63%	7.69%	3.72%	6.97%	9.93%	8.30%	0.79%	3.55%	4.02%	5.35%	3.79%	3.11%	3.78%	3.76%					
28	"11. ""Истинные патриоты России"""	18	2	4	3	0	2	0	1	1	3	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.13%	0.16%	0.32%	0.25%	0.0%	0.15%	0.0%	0.21%	0.14%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	125	18	21	14	14	13	2	4	2	3	1	6	1	5	5	2	1	0	2	4	3	2	2					
		0.97%	1.52%	1.71%	1.16%	1.01%	1.03%	1.37%	0.86%	0.28%	0.51%	1.53%	1.48%	0.77%	0.76%	1.43%	0.79%	0.18%	0.0%	1.78%	0.63%	0.62%	1.51%	0.44%					
30	"13. ""Демократическая партия России"""	26	0	2	0	4	2	0	1	3	0	0	0	1	3	2	1	3	2	0	1	0	0	1					
		0.20%	0.0%	0.16%	0.0%	0.29%	0.15%	0.0%	0.21%	0.42%	0.0%	0.0%	0.0%	0.77%	0.45%	0.57%	0.39%	0.56%	0.36%	0.0%	0.15%	0.0%	0.0%	0.22%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	2	0	0	1	0	0	0	1	4	0	0	0	2	0	0	0	0	1	2	0	2	0					
		0.11%	0.16%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.14%	0.69%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.89%	0.31%	0.0%	1.51%	0.0%					
32	"15. ""Партия СЛОН"""	17	1	4	0	1	2	0	0	1	4	1	1	0	0	0	0	2	0	0	0	0	0	0					
		0.13%	0.08%	0.32%	0.0%	0.07%	0.15%	0.0%	0.0%	0.14%	0.69%	1.53%	0.24%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	736	120	96	76	106	100	3	10	25	29	1	10	8	31	9	11	14	14	3	23	28	5	14					
		5.71%	10.18%	7.81%	6.34%	7.70%	7.97%	2.06%	2.16%	3.52%	5.02%	1.53%	2.48%	6.20%	4.74%	2.57%	4.34%	2.61%	2.56%	2.67%	3.63%	5.80%	3.78%	3.09%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	31	1	0	0	5	5	0	0	2	6	0	0	1	2	0	1	3	2	0	1	0	1	1					
		0.24%	0.08%	0.0%	0.0%	0.36%	0.39%	0.0%	0.0%	0.28%	1.03%	0.0%	0.0%	0.77%	0.30%	0.0%	0.39%	0.56%	0.36%	0.0%	0.15%	0.0%	0.75%	0.22%					
35	"18. ""ЛДПР"""	1729	187	179	128	182	207	12	32	76	54	2	51	16	111	55	15	70	73	9	81	86	14	89					
		13.43%	15.87%	14.57%	10.69%	13.23%	16.50%	8.27%	6.92%	10.70%	9.35%	3.07%	12.65%	12.40%	16.97%	15.75%	5.92%	13.08%	13.36%	8.03%	12.79%	17.84%	10.60%	19.69%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	269	20	24	28	20	33	0	12	7	21	3	15	4	14	1	9	9	18	2	8	14	2	5					
		2.08%	1.69%	1.95%	2.33%	1.45%	2.63%	0.0%	2.59%	0.98%	3.63%	4.61%	3.72%	3.10%	2.14%	0.28%	3.55%	1.68%	3.29%	1.78%	1.26%	2.90%	1.51%	1.10%					
37	"20. ""Политическая партия ""Единая Россия"""	3777	332	339	360	440	355	33	110	204	141	30	108	37	155	111	81	171	188	20	239	135	53	135					
		29.34%	28.18%	27.60%	30.07%	32.0%	28.30%	22.75%	23.80%	28.73%	24.43%	46.15%	26.79%	28.68%	23.70%	31.80%	32.01%	31.96%	34.43%	17.85%	37.75%	28.00%	40.15%	29.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	0	3	1	1	1	0	1	2	0	0	0	0	5	0	0	2	2	0	2	0	1	0					
		0.16%	0.0%	0.24%	0.08%	0.07%	0.07%	0.0%	0.21%	0.28%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.37%	0.36%	0.0%	0.31%	0.0%	0.75%	0.0%					
39	"22. ""Развитие предпринимательства"""	29	3	4	3	4	2	0	0	4	0	0	0	0	2	0	0	1	1	0	2	1	0	2					
		0.22%	0.25%	0.32%	0.25%	0.29%	0.15%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.18%	0.18%	0.0%	0.31%	0.20%	0.0%	0.44%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3560	316	342	369	316	295	54	198	214	183	13	148	32	158	86	64	143	147	56	175	115	24	112					
		27.65%	26.82%	27.85%	30.82%	22.98%	23.52%	37.24%	42.85%	30.14%	31.71%	20.0%	36.72%	24.80%	24.15%	24.64%	25.29%	26.72%	26.92%	49.99%	27.64%	23.85%	18.18%	24.77%					
																													
41	Против всех	441	45	49	48	64	34	0	7	27	22	2	11	6	21	13	14	15	14	2	14	22	1	10					
		3.42%	3.82%	3.99%	4.01%	4.65%	2.71%	0.0%	1.51%	3.80%	3.81%	3.07%	2.72%	4.65%	3.21%	3.72%	5.53%	2.80%	2.56%	1.78%	2.21%	4.56%	0.75%	2.21%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
