Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Партизанская городская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	699	17	25	17	14	14	17	17	17	25	17	17	16	25	17	17	25	25	25	10	14	30	25	18	20	25	5	5	25	20	17	14	5	35	17	30	5	5	6	10	5	6					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	112	4	5	1	1	3	0	1	4	6	5	2	0	5	2	1	6	3	11	0	1	10	3	1	0	4	2	0	6	2	1	6	1	4	0	5	0	2	0	2	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	90	1	3	5	2	1	3	1	0	2	0	2	0	0	0	1	0	7	1	1	2	3	0	8	4	6	0	0	1	2	1	0	2	4	1	3	3	2	2	1	4	11					
14	Число погашенных открепительных удостоверений	587	13	20	16	13	11	17	16	13	19	12	15	16	20	15	16	19	22	14	10	13	20	22	17	20	21	3	5	19	18	16	8	4	31	17	25	5	3	6	8	5	4					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	214	8	7	9	2	4	8	9	5	8	6	8	3	9	6	4	2	5	3	0	2	7	9	3	5	13	0	2	5	7	3	4	2	13	2	12	2	1	5	7	2	2					
		1.11%	2.27%	0.84%	1.46%	0.60%	1.15%	2.27%	2.15%	0.94%	0.92%	1.01%	1.47%	0.77%	1.55%	1.35%	1.00%	0.24%	0.66%	0.37%	0.0%	0.98%	1.00%	1.58%	0.83%	0.98%	1.55%	0.0%	1.0%	0.83%	1.22%	0.99%	0.93%	3.57%	0.97%	0.51%	1.15%	1.69%	1.19%	3.54%	2.73%	2.43%	1.51%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	479	6	37	12	7	13	9	7	15	39	21	12	8	9	9	18	19	12	20	3	2	13	20	3	10	46	1	4	15	7	2	10	9	16	9	11	1	2	7	8	1	6					
		2.49%	1.70%	4.44%	1.94%	2.12%	3.74%	2.55%	1.67%	2.84%	4.49%	3.55%	2.20%	2.06%	1.55%	2.03%	4.51%	2.37%	1.58%	2.48%	1.27%	0.98%	1.87%	3.52%	0.83%	1.96%	5.49%	0.93%	2.0%	2.49%	1.22%	0.66%	2.34%	16.07%	1.19%	2.32%	1.05%	0.84%	2.38%	4.96%	3.12%	1.21%	4.54%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	647	12	35	16	10	9	11	23	12	21	19	28	12	14	13	8	35	20	36	16	5	32	13	16	17	24	5	4	26	10	11	10	7	37	17	33	2	0	5	8	7	8					
		3.37%	3.41%	4.20%	2.59%	3.03%	2.59%	3.12%	5.51%	2.27%	2.42%	3.22%	5.15%	3.09%	2.42%	2.93%	2.00%	4.36%	2.64%	4.47%	6.80%	2.46%	4.61%	2.28%	4.43%	3.33%	2.86%	4.67%	2.0%	4.31%	1.75%	3.64%	2.34%	12.49%	2.76%	4.39%	3.17%	1.69%	0.0%	3.54%	3.12%	8.53%	6.06%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	830	15	67	20	7	19	10	16	33	50	38	18	20	31	23	26	39	31	30	2	8	29	28	11	20	39	5	1	12	21	17	13	1	41	10	46	1	1	4	18	2	7					
		4.32%	4.27%	8.04%	3.24%	2.12%	5.47%	2.84%	3.83%	6.25%	5.76%	6.44%	3.31%	5.15%	5.37%	5.19%	6.51%	4.86%	4.09%	3.72%	0.85%	3.94%	4.17%	4.92%	3.04%	3.92%	4.65%	4.67%	0.5%	1.99%	3.68%	5.62%	3.05%	1.78%	3.06%	2.58%	4.43%	0.84%	1.19%	2.83%	7.03%	2.43%	5.30%					
22	"5. ""За Русь Святую"""	114	2	2	8	0	3	3	6	3	4	2	5	5	3	1	2	2	6	3	4	2	3	1	2	3	4	1	2	5	7	2	2	0	11	0	2	0	2	0	0	0	1					
		0.59%	0.56%	0.24%	1.29%	0.0%	0.86%	0.85%	1.43%	0.56%	0.46%	0.33%	0.92%	1.28%	0.51%	0.22%	0.50%	0.24%	0.79%	0.37%	1.70%	0.98%	0.43%	0.17%	0.55%	0.58%	0.47%	0.93%	1.0%	0.83%	1.22%	0.66%	0.46%	0.0%	0.82%	0.0%	0.19%	0.0%	2.38%	0.0%	0.0%	0.0%	0.75%					
23	"6. ""Объединенная Российская партия ""Русь"""	74	3	5	3	1	3	0	1	2	1	2	2	3	2	5	0	1	2	1	4	1	1	5	0	4	3	0	0	1	3	1	0	0	6	0	6	1	0	0	1	0	0					
		0.38%	0.85%	0.60%	0.48%	0.30%	0.86%	0.0%	0.23%	0.37%	0.11%	0.33%	0.36%	0.77%	0.34%	1.12%	0.0%	0.12%	0.26%	0.12%	1.70%	0.49%	0.14%	0.88%	0.0%	0.78%	0.35%	0.0%	0.0%	0.16%	0.52%	0.33%	0.0%	0.0%	0.44%	0.0%	0.57%	0.84%	0.0%	0.0%	0.39%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	206	5	10	6	5	10	4	4	4	14	5	4	3	8	12	5	3	4	4	2	4	3	4	9	4	11	1	4	4	2	0	4	2	25	2	6	4	1	1	3	0	0					
		1.07%	1.42%	1.20%	0.97%	1.51%	2.88%	1.13%	0.95%	0.75%	1.61%	0.84%	0.73%	0.77%	1.38%	2.70%	1.25%	0.37%	0.52%	0.49%	0.85%	1.97%	0.43%	0.70%	2.49%	0.78%	1.31%	0.93%	2.0%	0.66%	0.35%	0.0%	0.93%	3.57%	1.86%	0.51%	0.57%	3.38%	1.19%	0.70%	1.17%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	24	0	1	2	1	0	0	2	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	3	0	2	0	0	0	0	0	0	0	2	1	3	0	0	0	2	0	1					
		0.12%	0.0%	0.12%	0.32%	0.30%	0.0%	0.0%	0.47%	0.18%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.14%	0.0%	0.83%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.25%	0.28%	0.0%	0.0%	0.0%	0.78%	0.0%	0.75%					
26	"9. ""Российская экологическая партия ""Зеленые"""	62	0	3	4	1	0	0	2	0	4	1	0	1	2	0	0	3	2	2	0	1	3	0	1	1	3	0	0	5	10	1	2	1	1	0	4	1	0	1	0	0	2					
		0.32%	0.0%	0.36%	0.64%	0.30%	0.0%	0.0%	0.47%	0.0%	0.46%	0.16%	0.0%	0.25%	0.34%	0.0%	0.0%	0.37%	0.26%	0.24%	0.0%	0.49%	0.43%	0.0%	0.27%	0.19%	0.35%	0.0%	0.0%	0.83%	1.75%	0.33%	0.46%	1.78%	0.07%	0.0%	0.38%	0.84%	0.0%	0.70%	0.0%	0.0%	1.51%					
27	"10. ""Аграрная партия России"""	433	20	16	16	5	8	12	8	9	14	10	9	12	14	10	7	27	15	22	4	4	16	12	8	6	16	1	5	16	1	7	11	6	35	9	24	3	0	6	4	2	3					
		2.25%	5.69%	1.92%	2.59%	1.51%	2.30%	3.40%	1.91%	1.70%	1.61%	1.69%	1.65%	3.09%	2.42%	2.25%	1.75%	3.37%	1.98%	2.73%	1.70%	1.97%	2.30%	2.11%	2.21%	1.17%	1.91%	0.93%	2.5%	2.65%	0.17%	2.31%	2.58%	10.71%	2.61%	2.32%	2.31%	2.54%	0.0%	4.25%	1.56%	2.43%	2.27%					
28	"11. ""Истинные патриоты России"""	23	0	0	1	1	0	1	1	0	0	0	2	0	0	1	0	0	0	1	2	1	1	0	0	1	0	0	0	0	1	0	0	0	3	0	4	0	0	1	0	0	1					
		0.11%	0.0%	0.0%	0.16%	0.30%	0.0%	0.28%	0.23%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.12%	0.85%	0.49%	0.14%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.22%	0.0%	0.38%	0.0%	0.0%	0.70%	0.0%	0.0%	0.75%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	127	2	2	4	2	3	2	7	2	7	4	4	2	4	2	2	9	1	8	0	0	5	0	2	2	4	0	0	9	7	2	0	0	11	2	11	0	0	4	0	0	1					
		0.66%	0.56%	0.24%	0.64%	0.60%	0.86%	0.56%	1.67%	0.37%	0.80%	0.67%	0.73%	0.51%	0.69%	0.45%	0.50%	1.12%	0.13%	0.99%	0.0%	0.0%	0.72%	0.0%	0.55%	0.39%	0.47%	0.0%	0.0%	1.49%	1.22%	0.66%	0.0%	0.0%	0.82%	0.51%	1.05%	0.0%	0.0%	2.83%	0.0%	0.0%	0.75%					
30	"13. ""Демократическая партия России"""	53	1	4	2	2	0	1	0	0	3	0	4	2	0	5	1	2	2	2	2	0	0	3	1	1	1	0	0	1	1	0	2	0	5	0	0	2	0	2	1	0	0					
		0.27%	0.28%	0.48%	0.32%	0.60%	0.0%	0.28%	0.0%	0.0%	0.34%	0.0%	0.73%	0.51%	0.0%	1.12%	0.25%	0.24%	0.26%	0.24%	0.85%	0.0%	0.0%	0.52%	0.27%	0.19%	0.11%	0.0%	0.0%	0.16%	0.17%	0.0%	0.46%	0.0%	0.37%	0.0%	0.0%	1.69%	0.0%	1.41%	0.39%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	0	2	1	0	0	2	0	0	0	2	0	2	2	0	0	1	2	3	0	0	0	0	1	0	1	0	0	4	0	1	1	0	0	1	0	0	0	0	0	0	1					
		0.14%	0.0%	0.24%	0.16%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.33%	0.0%	0.51%	0.34%	0.0%	0.0%	0.12%	0.26%	0.37%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.11%	0.0%	0.0%	0.66%	0.0%	0.33%	0.23%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%					
32	"15. ""Партия СЛОН"""	24	1	3	1	0	0	0	0	0	1	0	0	1	2	1	0	1	0	0	2	0	1	0	0	1	2	0	0	2	1	0	0	0	0	0	4	0	0	0	0	0	0					
		0.12%	0.28%	0.36%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.25%	0.34%	0.22%	0.0%	0.12%	0.0%	0.0%	0.85%	0.0%	0.14%	0.0%	0.0%	0.19%	0.23%	0.0%	0.0%	0.33%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1274	27	68	35	16	18	29	21	52	77	50	37	33	26	33	19	66	50	49	9	17	52	20	26	39	47	6	9	43	24	23	21	0	86	30	73	7	5	2	5	17	7					
		6.63%	7.69%	8.16%	5.68%	4.86%	5.18%	8.23%	5.03%	9.84%	8.88%	8.47%	6.81%	8.50%	4.50%	7.44%	4.76%	8.23%	6.60%	6.08%	3.82%	8.37%	7.49%	3.52%	7.20%	7.66%	5.61%	5.60%	4.5%	7.14%	4.21%	7.61%	4.92%	0.0%	6.42%	7.75%	7.03%	5.93%	5.95%	1.41%	1.95%	20.73%	5.30%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	57	0	1	0	0	0	1	1	3	2	1	3	1	2	2	0	3	1	2	0	0	5	1	2	0	5	0	0	8	2	0	2	0	5	4	0	0	0	0	0	0	0					
		0.29%	0.0%	0.12%	0.0%	0.0%	0.0%	0.28%	0.23%	0.56%	0.23%	0.16%	0.55%	0.25%	0.34%	0.45%	0.0%	0.37%	0.13%	0.24%	0.0%	0.0%	0.72%	0.17%	0.55%	0.0%	0.59%	0.0%	0.0%	1.32%	0.35%	0.0%	0.46%	0.0%	0.37%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	4064	79	143	116	79	65	84	99	111	181	97	104	81	136	103	80	128	169	180	77	51	166	150	67	105	218	31	61	124	113	52	118	5	273	88	154	42	24	36	41	5	28					
		21.17%	22.50%	17.16%	18.83%	24.01%	18.73%	23.86%	23.74%	21.02%	20.87%	16.44%	19.15%	20.87%	23.57%	23.25%	20.05%	15.98%	22.32%	22.36%	32.76%	25.12%	23.91%	26.40%	18.55%	20.62%	26.04%	28.97%	30.5%	20.59%	19.82%	17.21%	27.69%	8.92%	20.38%	22.73%	14.83%	35.59%	28.57%	25.53%	16.01%	6.09%	21.21%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	332	9	12	16	11	6	3	10	7	10	3	17	7	13	5	2	17	21	22	4	4	13	5	6	10	11	0	3	9	9	4	8	0	20	9	14	3	0	4	3	2	0					
		1.73%	2.56%	1.44%	2.59%	3.34%	1.72%	0.85%	2.39%	1.32%	1.15%	0.50%	3.13%	1.80%	2.25%	1.12%	0.50%	2.12%	2.77%	2.73%	1.70%	1.97%	1.87%	0.88%	1.66%	1.96%	1.31%	0.0%	1.5%	1.49%	1.57%	1.32%	1.87%	0.0%	1.49%	2.32%	1.34%	2.54%	0.0%	2.83%	1.17%	2.43%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5744	88	192	203	84	105	105	110	144	275	207	168	116	192	141	136	255	234	268	69	63	200	190	87	163	240	23	59	140	171	114	154	11	401	111	279	23	26	35	105	22	35					
		29.93%	25.07%	23.04%	32.95%	25.53%	30.25%	29.82%	26.37%	27.27%	31.71%	35.08%	30.93%	29.89%	33.27%	31.82%	34.08%	31.83%	30.91%	33.29%	29.36%	31.03%	28.81%	33.45%	24.09%	32.02%	28.67%	21.49%	29.5%	23.25%	30.0%	37.74%	36.15%	19.64%	29.94%	28.68%	26.87%	19.49%	30.95%	24.82%	41.01%	26.82%	26.51%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	0	1	3	0	0	1	1	0	2	1	1	2	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	2	0	1	2	1	0	1	1	0	1	0	0	3					
		0.15%	0.0%	0.12%	0.48%	0.0%	0.0%	0.28%	0.23%	0.0%	0.23%	0.16%	0.18%	0.51%	0.0%	0.22%	0.0%	0.12%	0.0%	0.12%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.35%	0.0%	0.23%	3.57%	0.07%	0.0%	0.09%	0.84%	0.0%	0.70%	0.0%	0.0%	2.27%					
39	"22. ""Развитие предпринимательства"""	88	0	3	4	0	0	1	0	3	6	4	3	4	1	2	3	3	3	1	4	0	8	4	2	5	3	0	2	3	3	1	1	0	0	1	6	0	0	2	0	1	1					
		0.45%	0.0%	0.36%	0.64%	0.0%	0.0%	0.28%	0.0%	0.56%	0.69%	0.67%	0.55%	1.03%	0.17%	0.45%	0.75%	0.37%	0.39%	0.12%	1.70%	0.0%	1.15%	0.70%	0.55%	0.98%	0.35%	0.0%	1.0%	0.49%	0.52%	0.33%	0.23%	0.0%	0.0%	0.25%	0.57%	0.0%	0.0%	1.41%	0.0%	1.21%	0.75%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3181	47	158	87	71	60	48	70	92	110	87	87	59	93	56	64	148	132	111	26	23	90	88	80	83	84	31	33	105	131	50	45	2	270	74	287	12	16	11	21	21	18					
		16.57%	13.39%	18.96%	14.12%	21.58%	17.29%	13.63%	16.78%	17.42%	12.68%	14.74%	16.02%	15.20%	16.11%	12.64%	16.04%	18.47%	17.43%	13.78%	11.06%	11.33%	12.96%	15.49%	22.16%	16.30%	10.03%	28.97%	16.5%	17.44%	22.98%	16.55%	10.56%	3.57%	20.16%	19.12%	27.64%	10.16%	19.04%	7.80%	8.20%	25.60%	13.63%					
																																																
41	Против всех	747	19	42	31	11	20	11	14	18	28	24	23	7	12	11	12	31	37	24	4	11	39	6	18	17	51	2	6	40	23	9	8	4	39	15	39	8	3	6	18	0	6					
		3.89%	5.41%	5.04%	5.03%	3.34%	5.76%	3.12%	3.35%	3.40%	3.22%	4.06%	4.23%	1.80%	2.07%	2.48%	3.00%	3.87%	4.88%	2.98%	1.70%	5.41%	5.61%	1.05%	4.98%	3.33%	6.09%	1.86%	3.0%	6.64%	4.03%	2.98%	1.87%	7.14%	2.91%	3.87%	3.75%	6.77%	3.57%	4.25%	7.03%	0.0%	4.54%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
