Выборы Президента Российской Федерации																														
																														
Наименование Избирательной комиссии:    Кавказская																														
																														
Итоги голосования 																														
																														
		Сумма	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																														
18	. Глазьев Сергей Юрьевич	722	100	62	54	59	43	11	0	30	9	34	29	3	17	4	8	7	2	4	33	68	60	44	41					
		2.97%	4.91%	3.70%	3.87%	4.71%	2.75%	6.96%	0.00%	2.51%	2.54%	1.78%	2.06%	0.56%	1.96%	1.96%	4.85%	4.52%	0.83%	1.45%	2.09%	3.48%	3.57%	2.12%	3.05%					
19	. Малышкин Олег Александрович	584	75	34	24	39	31	5	10	32	20	36	16	17	30	1	3	3	2	4	31	37	39	31	64					
		2.40%	3.68%	2.03%	1.72%	3.11%	1.98%	3.16%	3.55%	2.68%	5.65%	1.89%	1.13%	3.17%	3.46%	0.49%	1.82%	1.94%	0.83%	1.45%	1.97%	1.89%	2.32%	1.49%	4.76%					
20	. Миронов Сергей Михайлович	114	14	12	2	4	8	1	1	4	2	3	7	4	2	0	2	0	3	1	6	3	5	16	14					
		0.47%	0.69%	0.72%	0.14%	0.32%	0.51%	0.63%	0.35%	0.34%	0.56%	0.16%	0.50%	0.75%	0.23%	0.00%	1.21%	0.00%	1.25%	0.36%	0.38%	0.15%	0.30%	0.77%	1.04%					
21	. Путин Владимир Владимирович	15453	1240	1114	907	733	1021	113	161	585	239	1243	833	258	433	142	117	120	124	173	1058	1308	1010	1542	979					
		63.58%	60.84%	66.55%	65.06%	58.50%	65.36%	71.52%	57.09%	49.04%	67.51%	65.15%	59.04%	48.13%	50.00%	69.61%	70.91%	77.42%	51.67%	62.68%	67.09%	66.97%	60.05%	74.13%	72.79%					
22	. Хакамада Ирина Муцуовна	501	45	45	54	37	16	0	2	31	9	28	14	10	18	10	4	1	5	4	24	32	32	40	40					
		2.06%	2.21%	2.69%	3.87%	2.95%	1.02%	0.00%	0.71%	2.60%	2.54%	1.47%	0.99%	1.87%	2.08%	4.90%	2.42%	0.65%	2.08%	1.45%	1.52%	1.64%	1.90%	1.92%	2.97%					
23	. Харитонов Николай Михайлович	6074	475	335	288	329	392	24	102	449	63	514	482	222	328	41	28	19	95	83	372	442	483	360	148					
		24.99%	23.31%	20.01%	20.66%	26.26%	25.10%	15.19%	36.17%	37.64%	17.80%	26.94%	34.16%	41.42%	37.88%	20.10%	16.97%	12.26%	39.58%	30.07%	23.59%	22.63%	28.72%	17.31%	11.00%					
																														
24	Против всех	674	66	62	51	41	47	4	3	54	7	29	23	16	27	5	2	4	7	2	43	47	38	47	49					
		2.77%	3.24%	3.70%	3.66%	3.27%	3.01%	2.53%	1.06%	4.53%	1.98%	1.52%	1.63%	2.99%	3.12%	2.45%	1.21%	2.58%	2.92%	0.72%	2.73%	2.41%	2.26%	2.26%	3.64%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
