Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Ивантеевская																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	86	0	7	0	5	5	2	19	10	9	1	5	2	10	0	1	10					
		0.96%	0.0%	1.09%	0.0%	0.76%	2.08%	0.34%	1.53%	1.03%	0.67%	0.69%	0.79%	0.66%	2.35%	0.0%	0.26%	1.91%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	58	3	4	1	3	1	4	8	4	13	0	1	1	0	2	5	8					
		0.64%	0.76%	0.62%	0.46%	0.45%	0.41%	0.68%	0.64%	0.41%	0.97%	0.0%	0.15%	0.33%	0.0%	0.66%	1.33%	1.52%					
22	"5. ""За Русь Святую"""	32	1	0	0	1	1	1	5	8	7	0	2	0	0	0	3	3					
		0.35%	0.25%	0.0%	0.0%	0.15%	0.41%	0.17%	0.40%	0.83%	0.52%	0.0%	0.31%	0.0%	0.0%	0.0%	0.8%	0.57%					
23	"6. ""Объединенная Российская партия ""Русь"""	18	1	1	0	2	0	2	0	2	1	0	0	4	0	4	0	1					
		0.20%	0.25%	0.15%	0.0%	0.30%	0.0%	0.34%	0.0%	0.20%	0.07%	0.0%	0.0%	1.32%	0.0%	1.32%	0.0%	0.19%					
24	"7. ""Новый курс - Автомобильная Россия"""	14	0	1	0	1	0	0	2	1	2	0	2	0	3	1	0	1					
		0.15%	0.0%	0.15%	0.0%	0.15%	0.0%	0.0%	0.16%	0.10%	0.15%	0.0%	0.31%	0.0%	0.70%	0.33%	0.0%	0.19%					
25	"8. ""Народно-республиканская партия России"""	13	0	0	1	2	0	1	2	0	3	0	0	0	2	0	0	2					
		0.14%	0.0%	0.0%	0.46%	0.30%	0.0%	0.17%	0.16%	0.0%	0.22%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.38%					
26	"9. ""Российская экологическая партия ""Зеленые"""	13	1	0	1	0	0	0	2	1	3	1	3	0	0	0	0	1					
		0.14%	0.25%	0.0%	0.46%	0.0%	0.0%	0.0%	0.16%	0.10%	0.22%	0.69%	0.47%	0.0%	0.0%	0.0%	0.0%	0.19%					
27	"10. ""Аграрная партия России"""	331	11	24	13	28	5	18	37	24	58	1	15	14	25	9	10	39					
		3.69%	2.81%	3.75%	6.10%	4.28%	2.08%	3.06%	2.99%	2.49%	4.37%	0.69%	2.37%	4.63%	5.88%	2.97%	2.66%	7.45%					
28	"11. ""Истинные патриоты России"""	10	1	1	0	5	0	0	0	0	2	0	0	0	0	1	0	0					
		0.11%	0.25%	0.15%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	238	3	77	5	14	1	12	31	35	31	4	7	0	2	3	8	5					
		2.65%	0.76%	12.05%	2.34%	2.14%	0.41%	2.04%	2.51%	3.63%	2.33%	2.79%	1.10%	0.0%	0.47%	0.99%	2.13%	0.95%					
30	"13. ""Демократическая партия России"""	10	0	0	0	0	0	0	2	3	0	0	3	1	0	1	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.31%	0.0%	0.0%	0.47%	0.33%	0.0%	0.33%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	0	2	0	0	0	1	0	3	0	0	0	1	0	0	1	0					
		0.08%	0.0%	0.31%	0.0%	0.0%	0.0%	0.17%	0.0%	0.31%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.26%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	1	0	0	0	0	1	0	1	0	0	0	0	0	2	0					
		0.05%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	322	8	25	8	31	10	11	65	52	60	0	7	2	9	3	19	12					
		3.59%	2.04%	3.91%	3.75%	4.74%	4.16%	1.87%	5.26%	5.40%	4.52%	0.0%	1.10%	0.66%	2.11%	0.99%	5.06%	2.29%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	11	0	2	0	1	1	1	0	0	0	1	0	0	1	0	2	2					
		0.12%	0.0%	0.31%	0.0%	0.15%	0.41%	0.17%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.23%	0.0%	0.53%	0.38%					
35	"18. ""ЛДПР"""	563	19	42	6	42	33	15	98	50	100	10	33	14	35	12	13	41					
		6.28%	4.85%	6.57%	2.81%	6.43%	13.75%	2.55%	7.93%	5.19%	7.53%	6.99%	5.22%	4.63%	8.23%	3.96%	3.46%	7.83%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	65	5	4	1	3	2	4	8	8	20	0	1	1	2	0	3	3					
		0.72%	1.27%	0.62%	0.46%	0.45%	0.83%	0.68%	0.64%	0.83%	1.50%	0.0%	0.15%	0.33%	0.47%	0.0%	0.8%	0.57%					
37	"20. ""Политическая партия ""Единая Россия"""	5736	302	328	157	406	133	440	702	596	831	96	515	176	291	239	234	290					
		64.08%	77.23%	51.33%	73.70%	62.17%	55.41%	74.82%	56.84%	61.95%	62.62%	67.13%	81.48%	58.27%	68.47%	78.87%	62.4%	55.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	12	2	1	0	1	0	1	1	0	1	0	0	2	0	1	1	1					
		0.13%	0.51%	0.15%	0.0%	0.15%	0.0%	0.17%	0.08%	0.0%	0.07%	0.0%	0.0%	0.66%	0.0%	0.33%	0.26%	0.19%					
39	"22. ""Развитие предпринимательства"""	9	0	1	0	0	2	0	0	0	5	0	0	1	0	0	0	0					
		0.10%	0.0%	0.15%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	861	25	83	5	78	28	41	99	116	115	16	25	51	30	17	49	83					
		9.61%	6.39%	12.98%	2.34%	11.94%	11.66%	6.97%	8.01%	12.05%	8.66%	11.18%	3.95%	16.88%	7.05%	5.61%	13.06%	15.86%					
																							
41	Против всех	188	6	16	10	16	12	6	34	21	31	6	3	5	4	4	6	8					
		2.10%	1.53%	2.50%	4.69%	2.45%	5.0%	1.02%	2.75%	2.18%	2.33%	4.19%	0.47%	1.65%	0.94%	1.32%	1.6%	1.52%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
