13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1261	26	21	35	35	25	39	15	21	6	31	14	35	59	17	42	31	61	15	28	17	22	15	16	18	28	15	14	18	26	48	12	11	28	25	27	23	14	36	6	10	18	25	37	15	22	7	8	21	23	20	23	24	21	12					
14	Число неиспользованных открепительных удостоверений	186	3	6	5	4	5	1	2	3	2	1	5	1	5	2	5	0	6	1	0	1	9	0	5	3	5	4	7	8	9	6	1	3	6	6	4	7	7	9	0	0	2	0	4	0	0	3	1	5	3	0	0	0	4	7					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	25	0	0	2	0	1	0	1	0	3	2	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	2	2	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	Богданов Андрей Владимирович	789	16	7	16	11	13	16	18	18	14	13	22	20	10	20	19	9	10	10	21	21	21	16	18	20	17	17	11	13	11	7	23	17	19	15	12	16	12	23	6	16	9	17	16	10	13	14	13	14	14	14	13	15	10	3					
		1.25%	1.37%	1.15%	1.21%	0.87%	0.94%	1.30%	1.35%	1.50%	1.06%	0.79%	1.26%	1.41%	0.92%	1.52%	1.43%	0.94%	0.89%	1.08%	1.56%	1.55%	1.26%	1.51%	1.38%	1.54%	1.45%	1.51%	1.03%	1.25%	1.19%	0.65%	1.91%	1.40%	1.61%	1.22%	1.02%	1.19%	0.95%	1.87%	0.63%	1.52%	0.83%	1.20%	1.46%	0.99%	1.42%	1.15%	1.17%	1.25%	2.17%	1.32%	1.11%	1.50%	1.14%	0.38%					
19	Жириновский Владимир Вольфович	6216	106	67	128	143	108	91	121	96	145	138	190	139	97	146	118	106	106	84	119	101	128	92	108	137	85	106	88	113	106	120	141	100	120	128	148	122	123	152	88	119	130	158	128	107	86	148	124	115	67	118	102	94	99	67					
		9.83%	9.09%	11.02%	9.71%	11.33%	7.81%	7.42%	9.06%	7.97%	10.94%	8.41%	10.84%	9.80%	8.90%	11.08%	8.89%	11.08%	9.45%	9.06%	8.85%	7.48%	7.67%	8.68%	8.29%	10.55%	7.23%	9.41%	8.22%	10.82%	11.42%	11.07%	11.72%	8.24%	10.19%	10.43%	12.63%	9.08%	9.75%	12.33%	9.21%	11.30%	12.06%	11.13%	11.66%	10.62%	9.40%	12.11%	11.16%	10.25%	10.37%	11.11%	8.68%	9.40%	11.26%	8.38%					
20	Зюганов Геннадий Андреевич	16913	310	158	370	375	279	425	418	368	267	276	266	380	347	318	288	280	375	285	431	418	543	342	436	390	328	358	325	308	231	308	325	334	344	350	312	398	358	319	251	295	307	395	253	294	248	258	176	254	152	278	266	179	199	165					
		26.76%	26.59%	25.99%	28.07%	29.71%	20.17%	34.64%	31.31%	30.56%	20.14%	16.82%	15.18%	26.78%	31.83%	24.13%	21.69%	29.26%	33.42%	30.74%	32.04%	30.94%	32.55%	32.26%	33.46%	30.05%	27.91%	31.77%	30.37%	29.50%	24.89%	28.41%	27.02%	27.54%	29.20%	28.52%	26.62%	29.64%	28.39%	25.87%	26.26%	28.02%	28.48%	27.82%	23.04%	29.17%	27.10%	21.11%	15.84%	22.64%	23.53%	26.18%	22.64%	17.90%	22.64%	20.63%					
21	Медведев Дмитрий Анатольевич	38449	716	362	795	716	970	681	764	705	869	1196	1254	858	612	811	887	551	614	537	752	795	951	596	725	735	730	625	632	594	565	640	701	744	682	725	685	785	753	727	597	610	620	834	685	586	559	781	783	721	407	638	778	699	559	552					
		60.83%	61.41%	59.54%	60.32%	56.74%	70.14%	55.50%	57.23%	58.55%	65.54%	72.88%	71.58%	60.47%	56.15%	61.53%	66.79%	57.58%	54.72%	57.93%	55.91%	58.85%	57.01%	56.23%	55.64%	56.63%	62.13%	55.46%	59.07%	56.90%	60.88%	59.04%	58.27%	61.34%	57.89%	59.09%	58.45%	58.45%	59.71%	58.96%	62.45%	57.93%	57.51%	58.73%	62.39%	58.13%	61.09%	63.91%	70.48%	64.26%	63.00%	60.08%	66.21%	69.90%	63.59%	69.00%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
