Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Урицкая																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715					
		0.57%	1.23%	0.00%	0.30%	0.00%	1.06%	0.28%	0.37%	0.51%	0.00%	0.35%	0.26%	1.19%	0.27%	0.00%	0.00%	0.62%	0.44%	0.83%	0.80%	0.81%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
