Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Урицкая																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715					
		0.62%	0.44%	0.31%	0.22%	0.41%	0.00%	0.00%	0.00%	0.44%	0.93%	0.32%	0.52%	0.52%	1.00%	0.30%	0.30%	0.00%	0.60%	0.34%	1.24%	0.95%					
20	3.Политическая партия «Демократическая партия России»	11	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	5					
		0.10%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.11%	0.32%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1098	51	26	25	17	7	37	19	13	38	32	13	31	28	42	26	12	42	189	244	206					
		9.62%	11.23%	8.07%	5.51%	3.46%	2.48%	11.04%	6.46%	5.78%	5.04%	10.32%	3.39%	8.05%	7.00%	12.46%	7.81%	5.04%	8.43%	12.70%	13.18%	13.02%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	56	0	1	1	0	1	1	0	0	2	0	0	0	0	0	8	0	0	19	14	9					
		0.49%	0.00%	0.31%	0.22%	0.00%	0.35%	0.30%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	2.40%	0.00%	0.00%	1.28%	0.76%	0.57%					
23	6.Политическая партия «Партия социальной справедливости»	19	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	3	4	6					
		0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.20%	0.20%	0.22%	0.38%					
24	7.Политическая партия «Либерально-демократическая партия России»	732	17	38	10	18	1	19	14	13	39	25	14	31	11	22	18	15	30	162	60	175					
		6.41%	3.74%	11.80%	2.20%	3.66%	0.35%	5.67%	4.76%	5.78%	5.17%	8.06%	3.65%	8.05%	2.75%	6.53%	5.41%	6.30%	6.02%	10.89%	3.24%	11.06%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	783	28	21	20	42	1	25	14	14	37	10	25	33	21	27	19	30	38	144	96	138					
		6.86%	6.17%	6.52%	4.41%	8.54%	0.35%	7.46%	4.76%	6.22%	4.91%	3.23%	6.51%	8.57%	5.25%	8.01%	5.71%	12.61%	7.63%	9.68%	5.19%	8.72%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	53	0	1	6	2	2	2	0	0	3	4	0	1	3	2	4	1	1	5	8	8					
		0.46%	0.00%	0.31%	1.32%	0.41%	0.71%	0.60%	0.00%	0.00%	0.40%	1.29%	0.00%	0.26%	0.75%	0.59%	1.20%	0.42%	0.20%	0.34%	0.43%	0.51%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8255	334	224	383	409	269	243	226	173	597	226	301	280	322	210	243	173	370	950	1353	969					
		72.30%	73.57%	69.57%	84.36%	83.13%	95.39%	72.54%	76.87%	76.89%	79.18%	72.90%	78.39%	72.73%	80.50%	62.31%	72.97%	72.69%	74.30%	63.84%	73.10%	61.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	5	2	2	11	9					
		0.32%	0.22%	0.31%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.32%	0.00%	0.26%	0.25%	0.30%	0.30%	2.10%	0.40%	0.13%	0.59%	0.57%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
